N_Fe Time N_B T d Jsc Eta Voc FF Vm Jm
3.162000E+12 20 1.360E+15 340 3.800E-4 2.540161E-1 9.776700E+0 2.818590E-1 6.827590E+1 2.187790E-1 2.234367E-1
4.642000E+12 20 1.360E+15 340 3.800E-4 2.374342E-1 8.815800E+0 2.741850E-1 6.770890E+1 2.119630E-1 2.079564E-1
6.813000E+12 20 1.360E+15 340 3.800E-4 2.201425E-1 7.863200E+0 2.662370E-1 6.708050E+1 2.048730E-1 1.919037E-1
1.000000E+13 20 1.360E+15 340 3.800E-4 2.023961E-1 6.932400E+0 2.579850E-1 6.638320E+1 1.975100E-1 1.754959E-1
1.468000E+13 20 1.360E+15 340 3.800E-4 1.845060E-1 6.038100E+0 2.494000E-1 6.560900E+1 1.898340E-1 1.590363E-1
2.154000E+13 20 1.360E+15 340 3.800E-4 1.668003E-1 5.193800E+0 2.404240E-1 6.475550E+1 1.818650E-1 1.427911E-1
3.162000E+13 20 1.360E+15 340 3.800E-4 1.495958E-1 4.410600E+0 2.310260E-1 6.380990E+1 1.735450E-1 1.270737E-1
4.642000E+13 20 1.360E+15 340 3.800E-4 1.331750E-1 3.696800E+0 2.211890E-1 6.274950E+1 1.648730E-1 1.121107E-1
6.813000E+13 20 1.360E+15 340 3.800E-4 1.177694E-1 3.057200E+0 2.108520E-1 6.155670E+1 1.557710E-1 9.812917E-2
1.000000E+14 20 1.360E+15 340 3.800E-4 1.035508E-1 2.492900E+0 1.999250E-1 6.020860E+1 1.462010E-1 8.525683E-2
1.000000E+10 120 1.360E+15 340 3.800E-4 3.769833E-1 2.125080E+1 3.829930E-1 7.359210E+1 3.089940E-1 3.438694E-1
1.468000E+10 120 1.360E+15 340 3.800E-4 3.760339E-1 2.099910E+1 3.808550E-1 7.331340E+1 3.064160E-1 3.426562E-1
2.154000E+10 120 1.360E+15 340 3.800E-4 3.746710E-1 2.066600E+1 3.777650E-1 7.300510E+1 3.029980E-1 3.410244E-1
3.162000E+10 120 1.360E+15 340 3.800E-4 3.727340E-1 2.023770E+1 3.735410E-1 7.267640E+1 2.987010E-1 3.387613E-1
4.642000E+10 120 1.360E+15 340 3.800E-4 3.700185E-1 1.970670E+1 3.679780E-1 7.236630E+1 2.934470E-1 3.357781E-1
6.813000E+10 120 1.360E+15 340 3.800E-4 3.662836E-1 1.907040E+1 3.610930E-1 7.209280E+1 2.874120E-1 3.317598E-1
1.000000E+11 120 1.360E+15 340 3.800E-4 3.612755E-1 1.833490E+1 3.531430E-1 7.185540E+1 2.807320E-1 3.265549E-1
1.468000E+11 120 1.360E+15 340 3.800E-4 3.547759E-1 1.751210E+1 3.446400E-1 7.161230E+1 2.736620E-1 3.199578E-1
2.154000E+11 120 1.360E+15 340 3.800E-4 3.466677E-1 1.662010E+1 3.360440E-1 7.133360E+1 2.664550E-1 3.118743E-1
3.162000E+11 120 1.360E+15 340 3.800E-4 3.369910E-1 1.568230E+1 3.276850E-1 7.100760E+1 2.593260E-1 3.023660E-1
4.642000E+11 120 1.360E+15 340 3.800E-4 3.259423E-1 1.472220E+1 3.197340E-1 7.063380E+1 2.524120E-1 2.916299E-1
6.813000E+11 120 1.360E+15 340 3.800E-4 3.137934E-1 1.375870E+1 3.121160E-1 7.024040E+1 2.457520E-1 2.799298E-1
1.000000E+12 120 1.360E+15 340 3.800E-4 3.007640E-1 1.280100E+1 3.047880E-1 6.982170E+1 2.392680E-1 2.675044E-1
1.468000E+12 120 1.360E+15 340 3.800E-4 2.869366E-1 1.184840E+1 2.976290E-1 6.936950E+1 2.328810E-1 2.543880E-1
2.154000E+12 120 1.360E+15 340 3.800E-4 2.722729E-1 1.089500E+1 2.904700E-1 6.887940E+1 2.264550E-1 2.405544E-1
3.162000E+12 120 1.360E+15 340 3.800E-4 2.567118E-1 9.936600E+0 2.830750E-1 6.836890E+1 2.198930E-1 2.259407E-1
4.642000E+12 120 1.360E+15 340 3.800E-4 2.402696E-1 8.975400E+0 2.754590E-1 6.780580E+1 2.130960E-1 2.105953E-1
6.813000E+12 120 1.360E+15 340 3.800E-4 2.230836E-1 8.020500E+0 2.675790E-1 6.718150E+1 2.060640E-1 1.946106E-1
1.000000E+13 120 1.360E+15 340 3.800E-4 2.053955E-1 7.085000E+0 2.594000E-1 6.648830E+1 1.987400E-1 1.782463E-1
1.468000E+13 120 1.360E+15 340 3.800E-4 1.875096E-1 6.183400E+0 2.508450E-1 6.573090E+1 1.911230E-1 1.617657E-1
2.154000E+13 120 1.360E+15 340 3.800E-4 1.697537E-1 5.329800E+0 2.419050E-1 6.489530E+1 1.831930E-1 1.454681E-1
3.162000E+13 120 1.360E+15 340 3.800E-4 1.524484E-1 4.535600E+0 2.325750E-1 6.396210E+1 1.749120E-1 1.296547E-1
4.642000E+13 120 1.360E+15 340 3.800E-4 1.358832E-1 3.809800E+0 2.228130E-1 6.291700E+1 1.662990E-1 1.145474E-1
6.813000E+13 120 1.360E+15 340 3.800E-4 1.202995E-1 3.157600E+0 2.125620E-1 6.174150E+1 1.572560E-1 1.003969E-1
1.000000E+14 120 1.360E+15 340 3.800E-4 1.058796E-1 2.581000E+0 2.017430E-1 6.041490E+1 1.477640E-1 8.733472E-2
1.000000E+10 220 1.360E+15 340 3.800E-4 3.771000E-1 2.128130E+1 3.831000E-1 7.365440E+1 3.092870E-1 3.440372E-1
1.468000E+10 220 1.360E+15 340 3.800E-4 3.762021E-1 2.104040E+1 3.810240E-1 7.339230E+1 3.068070E-1 3.428935E-1
2.154000E+10 220 1.360E+15 340 3.800E-4 3.749118E-1 2.072040E+1 3.780370E-1 7.309780E+1 3.035250E-1 3.413282E-1
3.162000E+10 220 1.360E+15 340 3.800E-4 3.730746E-1 2.030710E+1 3.739510E-1 7.277920E+1 2.993460E-1 3.391911E-1
4.642000E+10 220 1.360E+15 340 3.800E-4 3.704931E-1 1.979210E+1 3.685880E-1 7.246680E+1 2.942480E-1 3.363159E-1
6.813000E+10 220 1.360E+15 340 3.800E-4 3.669309E-1 1.917190E+1 3.619010E-1 7.218730E+1 2.883300E-1 3.324641E-1
1.000000E+11 220 1.360E+15 340 3.800E-4 3.621340E-1 1.845140E+1 3.541350E-1 7.193830E+1 2.817290E-1 3.274676E-1
1.468000E+11 220 1.360E+15 340 3.800E-4 3.558748E-1 1.764140E+1 3.457560E-1 7.168590E+1 2.747170E-1 3.210821E-1
2.154000E+11 220 1.360E+15 340 3.800E-4 3.480167E-1 1.675910E+1 3.372180E-1 7.140170E+1 2.675290E-1 3.132192E-1
3.162000E+11 220 1.360E+15 340 3.800E-4 3.385738E-1 1.582730E+1 3.288680E-1 7.107220E+1 2.604000E-1 3.039019E-1
4.642000E+11 220 1.360E+15 340 3.800E-4 3.277218E-1 1.486960E+1 3.208640E-1 7.070360E+1 2.534470E-1 2.933465E-1
6.813000E+11 220 1.360E+15 340 3.800E-4 3.157285E-1 1.390610E+1 3.132040E-1 7.031250E+1 2.467480E-1 2.817864E-1
1.000000E+12 220 1.360E+15 340 3.800E-4 3.028288E-1 1.294760E+1 3.058660E-1 6.989270E+1 2.402440E-1 2.694677E-1
1.468000E+12 220 1.360E+15 340 3.800E-4 2.891278E-1 1.199470E+1 2.987230E-1 6.943870E+1 2.338570E-1 2.564537E-1
2.154000E+12 220 1.360E+15 340 3.800E-4 2.746006E-1 1.104190E+1 2.915480E-1 6.896040E+1 2.274510E-1 2.427301E-1
3.162000E+12 220 1.360E+15 340 3.800E-4 2.591823E-1 1.008430E+1 2.841950E-1 6.845290E+1 2.209080E-1 2.282455E-1
4.642000E+12 220 1.360E+15 340 3.800E-4 2.428728E-1 9.123100E+0 2.766370E-1 6.789260E+1 2.141500E-1 2.130064E-1
6.813000E+12 220 1.360E+15 340 3.800E-4 2.257906E-1 8.166400E+0 2.688220E-1 6.727100E+1 2.071390E-1 1.971228E-1
1.000000E+13 220 1.360E+15 340 3.800E-4 2.081639E-1 7.226800E+0 2.606770E-1 6.658980E+1 1.998540E-1 1.808023E-1
1.468000E+13 220 1.360E+15 340 3.800E-4 1.902902E-1 6.319000E+0 2.521510E-1 6.584760E+1 1.922950E-1 1.643043E-1
2.154000E+13 220 1.360E+15 340 3.800E-4 1.724957E-1 5.457000E+0 2.432700E-1 6.502120E+1 1.844040E-1 1.479620E-1
3.162000E+13 220 1.360E+15 340 3.800E-4 1.551040E-1 4.652900E+0 2.340030E-1 6.409890E+1 1.761820E-1 1.320488E-1
4.642000E+13 220 1.360E+15 340 3.800E-4 1.384110E-1 3.916000E+0 2.243090E-1 6.306600E+1 1.676070E-1 1.168208E-1
6.813000E+13 220 1.360E+15 340 3.800E-4 1.226664E-1 3.252200E+0 2.141340E-1 6.190620E+1 1.586230E-1 1.025134E-1
1.000000E+14 220 1.360E+15 340 3.800E-4 1.080624E-1 2.664000E+0 2.034050E-1 6.059950E+1 1.492090E-1 8.927111E-2
1.000000E+10 320 1.360E+15 340 3.800E-4 3.772016E-1 2.130810E+1 3.831920E-1 7.370940E+1 3.095410E-1 3.441875E-1
1.468000E+10 320 1.360E+15 340 3.800E-4 3.763488E-1 2.107680E+1 3.811690E-1 7.346250E+1 3.071580E-1 3.430931E-1
2.154000E+10 320 1.360E+15 340 3.800E-4 3.751220E-1 2.076850E+1 3.782700E-1 7.318110E+1 3.039940E-1 3.415925E-1
3.162000E+10 320 1.360E+15 340 3.800E-4 3.733726E-1 2.036870E+1 3.743030E-1 7.287320E+1 2.999510E-1 3.395336E-1
4.642000E+10 320 1.360E+15 340 3.800E-4 3.709094E-1 1.986830E+1 3.691170E-1 7.256040E+1 2.949710E-1 3.367843E-1
6.813000E+10 320 1.360E+15 340 3.800E-4 3.675007E-1 1.926300E+1 3.626040E-1 7.227740E+1 2.891500E-1 3.330961E-1
1.000000E+11 320 1.360E+15 340 3.800E-4 3.628931E-1 1.855650E+1 3.550130E-1 7.201820E+1 2.826460E-1 3.282624E-1
1.468000E+11 320 1.360E+15 340 3.800E-4 3.568520E-1 1.775840E+1 3.467600E-1 7.175560E+1 2.756740E-1 3.220898E-1
2.154000E+11 320 1.360E+15 340 3.800E-4 3.492240E-1 1.688570E+1 3.382880E-1 7.146560E+1 2.685250E-1 3.144146E-1
3.162000E+11 320 1.360E+15 340 3.800E-4 3.399999E-1 1.595990E+1 3.299570E-1 7.113160E+1 2.613770E-1 3.053038E-1
4.642000E+11 320 1.360E+15 340 3.800E-4 3.293346E-1 1.500500E+1 3.218940E-1 7.077070E+1 2.544040E-1 2.949033E-1
6.813000E+11 320 1.360E+15 340 3.800E-4 3.174897E-1 1.404170E+1 3.142090E-1 7.037860E+1 2.476660E-1 2.834803E-1
1.000000E+12 320 1.360E+15 340 3.800E-4 3.047118E-1 1.308260E+1 3.068610E-1 6.995700E+1 2.411430E-1 2.712615E-1
1.468000E+12 320 1.360E+15 340 3.800E-4 2.911265E-1 1.212930E+1 2.997340E-1 6.950060E+1 2.347560E-1 2.583385E-1
2.154000E+12 320 1.360E+15 340 3.800E-4 2.767235E-1 1.117690E+1 2.925380E-1 6.903400E+1 2.283500E-1 2.447320E-1
3.162000E+12 320 1.360E+15 340 3.800E-4 2.614367E-1 1.022010E+1 2.852250E-1 6.852850E+1 2.218260E-1 2.303628E-1
4.642000E+12 320 1.360E+15 340 3.800E-4 2.452519E-1 9.259100E+0 2.777200E-1 6.797000E+1 2.151070E-1 2.152196E-1
6.813000E+12 320 1.360E+15 340 3.800E-4 2.282702E-1 8.301000E+0 2.699670E-1 6.735010E+1 2.081350E-1 1.994130E-1
1.000000E+13 320 1.360E+15 340 3.800E-4 2.107064E-1 7.358000E+0 2.618220E-1 6.668780E+1 2.008890E-1 1.831361E-1
1.468000E+13 320 1.360E+15 340 3.800E-4 1.928507E-1 6.444700E+0 2.533480E-1 6.595250E+1 1.933500E-1 1.666583E-1
2.154000E+13 320 1.360E+15 340 3.800E-4 1.750275E-1 5.575300E+0 2.445230E-1 6.513400E+1 1.855180E-1 1.502621E-1
3.162000E+13 320 1.360E+15 340 3.800E-4 1.575624E-1 4.762200E+0 2.353150E-1 6.422030E+1 1.773340E-1 1.342713E-1
4.642000E+13 320 1.360E+15 340 3.800E-4 1.407566E-1 4.015200E+0 2.256840E-1 6.319820E+1 1.687990E-1 1.189337E-1
6.813000E+13 320 1.360E+15 340 3.800E-4 1.248674E-1 3.340700E+0 2.155770E-1 6.205200E+1 1.598730E-1 1.044798E-1
1.000000E+14 320 1.360E+15 340 3.800E-4 1.100960E-1 2.741800E+0 2.049260E-1 6.076260E+1 1.504980E-1 9.109079E-2
1.000000E+10 420 1.360E+15 340 3.800E-4 3.772901E-1 2.133150E+1 3.832720E-1 7.375790E+1 3.097750E-1 3.443057E-1
1.468000E+10 420 1.360E+15 340 3.800E-4 3.764767E-1 2.110880E+1 3.812940E-1 7.352490E+1 3.074710E-1 3.432641E-1
2.154000E+10 420 1.360E+15 340 3.800E-4 3.753054E-1 2.081090E+1 3.784710E-1 7.325570E+1 3.044040E-1 3.418286E-1
3.162000E+10 420 1.360E+15 340 3.800E-4 3.736331E-1 2.042330E+1 3.746060E-1 7.295850E+1 3.004590E-1 3.398680E-1
4.642000E+10 420 1.360E+15 340 3.800E-4 3.712741E-1 1.993590E+1 3.695740E-1 7.264570E+1 2.955960E-1 3.372154E-1
6.813000E+10 420 1.360E+15 340 3.800E-4 3.680014E-1 1.934450E+1 3.632160E-1 7.236220E+1 2.898930E-1 3.336482E-1
1.000000E+11 420 1.360E+15 340 3.800E-4 3.635629E-1 1.865090E+1 3.557870E-1 7.209400E+1 2.834670E-1 3.289775E-1
1.468000E+11 420 1.360E+15 340 3.800E-4 3.577186E-1 1.786420E+1 3.476570E-1 7.182230E+1 2.765530E-1 3.229789E-1
2.154000E+11 420 1.360E+15 340 3.800E-4 3.503010E-1 1.700050E+1 3.392580E-1 7.152520E+1 2.694240E-1 3.154966E-1
3.162000E+11 420 1.360E+15 340 3.800E-4 3.412799E-1 1.608070E+1 3.309160E-1 7.119440E+1 2.622750E-1 3.065608E-1
4.642000E+11 420 1.360E+15 340 3.800E-4 3.307904E-1 1.512860E+1 3.228370E-1 7.083230E+1 2.552640E-1 2.963322E-1
6.813000E+11 420 1.360E+15 340 3.800E-4 3.190860E-1 1.416590E+1 3.151330E-1 7.043890E+1 2.485060E-1 2.850214E-1
1.000000E+12 420 1.360E+15 340 3.800E-4 3.064219E-1 1.320620E+1 3.077770E-1 7.001500E+1 2.419820E-1 2.728746E-1
1.468000E+12 420 1.360E+15 340 3.800E-4 2.929426E-1 1.225250E+1 3.006320E-1 6.956300E+1 2.355760E-1 2.600542E-1
2.154000E+12 420 1.360E+15 340 3.800E-4 2.786522E-1 1.130050E+1 2.934420E-1 6.910060E+1 2.291890E-1 2.465311E-1
3.162000E+12 420 1.360E+15 340 3.800E-4 2.634855E-1 1.034440E+1 2.861670E-1 6.859620E+1 2.226860E-1 2.322651E-1
4.642000E+12 420 1.360E+15 340 3.800E-4 2.474168E-1 9.383700E+0 2.787130E-1 6.803870E+1 2.159860E-1 2.172284E-1
6.813000E+12 420 1.360E+15 340 3.800E-4 2.305312E-1 8.424500E+0 2.709670E-1 6.743230E+1 2.090530E-1 2.014924E-1
1.000000E+13 420 1.360E+15 340 3.800E-4 2.130302E-1 7.478700E+0 2.628670E-1 6.677580E+1 2.018260E-1 1.852755E-1
1.468000E+13 420 1.360E+15 340 3.800E-4 1.951968E-1 6.560600E+0 2.544430E-1 6.604610E+1 1.943260E-1 1.688027E-1
2.154000E+13 420 1.360E+15 340 3.800E-4 1.773530E-1 5.684600E+0 2.456710E-1 6.523400E+1 1.865140E-1 1.523895E-1
3.162000E+13 420 1.360E+15 340 3.800E-4 1.598257E-1 4.863400E+0 2.365170E-1 6.432770E+1 1.783890E-1 1.363140E-1
4.642000E+13 420 1.360E+15 340 3.800E-4 1.429208E-1 4.107200E+0 2.269430E-1 6.331490E+1 1.698730E-1 1.208908E-1
6.813000E+13 420 1.360E+15 340 3.800E-4 1.269023E-1 3.423000E+0 2.168970E-1 6.218040E+1 1.610060E-1 1.063002E-1
1.000000E+14 420 1.360E+15 340 3.800E-4 1.119792E-1 2.814200E+0 2.063150E-1 6.090590E+1 1.516890E-1 9.276230E-2
1.000000E+10 520 1.360E+15 340 3.800E-4 3.773672E-1 2.135210E+1 3.833410E-1 7.380060E+1 3.099710E-1 3.444200E-1
1.468000E+10 520 1.360E+15 340 3.800E-4 3.765881E-1 2.113680E+1 3.814010E-1 7.358000E+1 3.077250E-1 3.434365E-1
2.154000E+10 520 1.360E+15 340 3.800E-4 3.754654E-1 2.084820E+1 3.786440E-1 7.332230E+1 3.047560E-1 3.420466E-1
3.162000E+10 520 1.360E+15 340 3.800E-4 3.738607E-1 2.047150E+1 3.748660E-1 7.303540E+1 3.009280E-1 3.401399E-1
4.642000E+10 520 1.360E+15 340 3.800E-4 3.715933E-1 1.999620E+1 3.699700E-1 7.272470E+1 2.961620E-1 3.375875E-1
6.813000E+10 520 1.360E+15 340 3.800E-4 3.684409E-1 1.941710E+1 3.637470E-1 7.244130E+1 2.905570E-1 3.341352E-1
1.000000E+11 520 1.360E+15 340 3.800E-4 3.641529E-1 1.873540E+1 3.564670E-1 7.216530E+1 2.842090E-1 3.296052E-1
1.468000E+11 520 1.360E+15 340 3.800E-4 3.584853E-1 1.795930E+1 3.484580E-1 7.188490E+1 2.773540E-1 3.237616E-1
2.154000E+11 520 1.360E+15 340 3.800E-4 3.512589E-1 1.710420E+1 3.401280E-1 7.158150E+1 2.702440E-1 3.164570E-1
3.162000E+11 520 1.360E+15 340 3.800E-4 3.424248E-1 1.619020E+1 3.317810E-1 7.125320E+1 2.630760E-1 3.077089E-1
4.642000E+11 520 1.360E+15 340 3.800E-4 3.320994E-1 1.524110E+1 3.236960E-1 7.088920E+1 2.560640E-1 2.976024E-1
6.813000E+11 520 1.360E+15 340 3.800E-4 3.205269E-1 1.427910E+1 3.159780E-1 7.049360E+1 2.492870E-1 2.863989E-1
1.000000E+12 520 1.360E+15 340 3.800E-4 3.079691E-1 1.331900E+1 3.086160E-1 7.006710E+1 2.427250E-1 2.743630E-1
1.468000E+12 520 1.360E+15 340 3.800E-4 2.945864E-1 1.236490E+1 3.014390E-1 6.962220E+1 2.363180E-1 2.616146E-1
2.154000E+12 520 1.360E+15 340 3.800E-4 2.803977E-1 1.141310E+1 2.942660E-1 6.916050E+1 2.299320E-1 2.481837E-1
3.162000E+12 520 1.360E+15 340 3.800E-4 2.653403E-1 1.045770E+1 2.870260E-1 6.865650E+1 2.234470E-1 2.340079E-1
4.642000E+12 520 1.360E+15 340 3.800E-4 2.493788E-1 9.497300E+0 2.796190E-1 6.809940E+1 2.167870E-1 2.190466E-1
6.813000E+12 520 1.360E+15 340 3.800E-4 2.325838E-1 8.537400E+0 2.718740E-1 6.750660E+1 2.098730E-1 2.033934E-1
1.000000E+13 520 1.360E+15 340 3.800E-4 2.151443E-1 7.589200E+0 2.638170E-1 6.685440E+1 2.026860E-1 1.872148E-1
1.468000E+13 520 1.360E+15 340 3.800E-4 1.973361E-1 6.666900E+0 2.554410E-1 6.612960E+1 1.952250E-1 1.707489E-1
2.154000E+13 520 1.360E+15 340 3.800E-4 1.794782E-1 5.785000E+0 2.467170E-1 6.532240E+1 1.874320E-1 1.543229E-1
3.162000E+13 520 1.360E+15 340 3.800E-4 1.618986E-1 4.956600E+0 2.376140E-1 6.442230E+1 1.793260E-1 1.382001E-1
4.642000E+13 520 1.360E+15 340 3.800E-4 1.449069E-1 4.192200E+0 2.280920E-1 6.341740E+1 1.708690E-1 1.226713E-1
6.813000E+13 520 1.360E+15 340 3.800E-4 1.287731E-1 3.499100E+0 2.181000E-1 6.229280E+1 1.620210E-1 1.079809E-1
1.000000E+14 520 1.360E+15 340 3.800E-4 1.137133E-1 2.881200E+0 2.075780E-1 6.103140E+1 1.527640E-1 9.430315E-2
1.000000E+10 620 1.360E+15 340 3.800E-4 3.774343E-1 2.137000E+1 3.834010E-1 7.383800E+1 3.101460E-1 3.445143E-1
1.468000E+10 620 1.360E+15 340 3.800E-4 3.766852E-1 2.116140E+1 3.814940E-1 7.362870E+1 3.079590E-1 3.435742E-1
2.154000E+10 620 1.360E+15 340 3.800E-4 3.756049E-1 2.088100E+1 3.787940E-1 7.338140E+1 3.050680E-1 3.422338E-1
3.162000E+10 620 1.360E+15 340 3.800E-4 3.740593E-1 2.051410E+1 3.750910E-1 7.310450E+1 3.013180E-1 3.404048E-1
4.642000E+10 620 1.360E+15 340 3.800E-4 3.718725E-1 2.004950E+1 3.703010E-1 7.279870E+1 2.966700E-1 3.379085E-1
6.813000E+10 620 1.360E+15 340 3.800E-4 3.688261E-1 1.948160E+1 3.642080E-1 7.251420E+1 2.911430E-1 3.345713E-1
1.000000E+11 620 1.360E+15 340 3.800E-4 3.646717E-1 1.881080E+1 3.570640E-1 7.223170E+1 2.848730E-1 3.301607E-1
1.468000E+11 620 1.360E+15 340 3.800E-4 3.591623E-1 1.804460E+1 3.491690E-1 7.194320E+1 2.780760E-1 3.244531E-1
2.154000E+11 620 1.360E+15 340 3.800E-4 3.521086E-1 1.719740E+1 3.408840E-1 7.163890E+1 2.709670E-1 3.173337E-1
3.162000E+11 620 1.360E+15 340 3.800E-4 3.434456E-1 1.628910E+1 3.325610E-1 7.130750E+1 2.638180E-1 3.087167E-1
4.642000E+11 620 1.360E+15 340 3.800E-4 3.332721E-1 1.534300E+1 3.244760E-1 7.094120E+1 2.567870E-1 2.987487E-1
6.813000E+11 620 1.360E+15 340 3.800E-4 3.218229E-1 1.438190E+1 3.167470E-1 7.054310E+1 2.499900E-1 2.876481E-1
1.000000E+12 620 1.360E+15 340 3.800E-4 3.093635E-1 1.342140E+1 3.093810E-1 7.011370E+1 2.434080E-1 2.756960E-1
1.468000E+12 620 1.360E+15 340 3.800E-4 2.960690E-1 1.246690E+1 3.021710E-1 6.967580E+1 2.370020E-1 2.630118E-1
2.154000E+12 620 1.360E+15 340 3.800E-4 2.819718E-1 1.151520E+1 2.950130E-1 6.921410E+1 2.306150E-1 2.496629E-1
3.162000E+12 620 1.360E+15 340 3.800E-4 2.670132E-1 1.056050E+1 2.878050E-1 6.871010E+1 2.241500E-1 2.355661E-1
4.642000E+12 620 1.360E+15 340 3.800E-4 2.511500E-1 9.600500E+0 2.804220E-1 6.815800E+1 2.174900E-1 2.207100E-1
6.813000E+12 620 1.360E+15 340 3.800E-4 2.344396E-1 8.640000E+0 2.726950E-1 6.757300E+1 2.106150E-1 2.051125E-1
1.000000E+13 620 1.360E+15 340 3.800E-4 2.170595E-1 7.689800E+0 2.646790E-1 6.692430E+1 2.034670E-1 1.889683E-1
1.468000E+13 620 1.360E+15 340 3.800E-4 1.992779E-1 6.763900E+0 2.563460E-1 6.620320E+1 1.960250E-1 1.725255E-1
2.154000E+13 620 1.360E+15 340 3.800E-4 1.814112E-1 5.876900E+0 2.476680E-1 6.540020E+1 1.882710E-1 1.560736E-1
3.162000E+13 620 1.360E+15 340 3.800E-4 1.637878E-1 5.042000E+0 2.386120E-1 6.450540E+1 1.801860E-1 1.399102E-1
4.642000E+13 620 1.360E+15 340 3.800E-4 1.467205E-1 4.270100E+0 2.291360E-1 6.350710E+1 1.717680E-1 1.242982E-1
6.813000E+13 620 1.360E+15 340 3.800E-4 1.304842E-1 3.568900E+0 2.191940E-1 6.239110E+1 1.629590E-1 1.095041E-1
1.000000E+14 620 1.360E+15 340 3.800E-4 1.153016E-1 2.942900E+0 2.087250E-1 6.114080E+1 1.537210E-1 9.572115E-2
1.000000E+10 720 1.360E+15 340 3.800E-4 3.774927E-1 2.138570E+1 3.834520E-1 7.387090E+1 3.102830E-1 3.446153E-1
1.468000E+10 720 1.360E+15 340 3.800E-4 3.767697E-1 2.118290E+1 3.815740E-1 7.367160E+1 3.081740E-1 3.436839E-1
2.154000E+10 720 1.360E+15 340 3.800E-4 3.757265E-1 2.090960E+1 3.789230E-1 7.343310E+1 3.053420E-1 3.423959E-1
3.162000E+10 720 1.360E+15 340 3.800E-4 3.742326E-1 2.055150E+1 3.752850E-1 7.316620E+1 3.016890E-1 3.406069E-1
4.642000E+10 720 1.360E+15 340 3.800E-4 3.721164E-1 2.009660E+1 3.705860E-1 7.286590E+1 2.971000E-1 3.382129E-1
6.813000E+10 720 1.360E+15 340 3.800E-4 3.691635E-1 1.953890E+1 3.646090E-1 7.258100E+1 2.916700E-1 3.349475E-1
1.000000E+11 720 1.360E+15 340 3.800E-4 3.651273E-1 1.887780E+1 3.575880E-1 7.229230E+1 2.854590E-1 3.306555E-1
1.468000E+11 720 1.360E+15 340 3.800E-4 3.597588E-1 1.812070E+1 3.497980E-1 7.199710E+1 2.787010E-1 3.250914E-1
2.154000E+11 720 1.360E+15 340 3.800E-4 3.528606E-1 1.728100E+1 3.415560E-1 7.169230E+1 2.716310E-1 3.180961E-1
3.162000E+11 720 1.360E+15 340 3.800E-4 3.443531E-1 1.637790E+1 3.332610E-1 7.135750E+1 2.644820E-1 3.096220E-1
4.642000E+11 720 1.360E+15 340 3.800E-4 3.343194E-1 1.543490E+1 3.251790E-1 7.098840E+1 2.574510E-1 2.997624E-1
6.813000E+11 720 1.360E+15 340 3.800E-4 3.229843E-1 1.447470E+1 3.174450E-1 7.058770E+1 2.506150E-1 2.887828E-1
1.000000E+12 720 1.360E+15 340 3.800E-4 3.106158E-1 1.351400E+1 3.100720E-1 7.015610E+1 2.440330E-1 2.768873E-1
