N_Fe Time N_B T d Jsc Eta Voc FF Vm Jm
6.813000E+12 20 5.623E+15 340 3.800E-4 2.141388E-1 9.086200E+0 3.039780E-1 6.979330E+1 2.387990E-1 1.902477E-1
1.000000E+13 20 5.623E+15 340 3.800E-4 1.961952E-1 8.041800E+0 2.960480E-1 6.922610E+1 2.316110E-1 1.736041E-1
1.468000E+13 20 5.623E+15 340 3.800E-4 1.781869E-1 7.033500E+0 2.877460E-1 6.858960E+1 2.240720E-1 1.569479E-1
2.154000E+13 20 5.623E+15 340 3.800E-4 1.604423E-1 6.078000E+0 2.790580E-1 6.787610E+1 2.161620E-1 1.405886E-1
3.162000E+13 20 5.623E+15 340 3.800E-4 1.432718E-1 5.188600E+0 2.699600E-1 6.707470E+1 2.078810E-1 1.247972E-1
4.642000E+13 20 5.623E+15 340 3.800E-4 1.269458E-1 4.375400E+0 2.604060E-1 6.617820E+1 1.992290E-1 1.098078E-1
6.813000E+13 20 5.623E+15 340 3.800E-4 1.116799E-1 3.644400E+0 2.504020E-1 6.515980E+1 1.901460E-1 9.583076E-2
1.000000E+14 20 5.623E+15 340 3.800E-4 9.762706E-2 2.997800E+0 2.398990E-1 6.400010E+1 1.806350E-1 8.298077E-2
1.000000E+10 120 5.623E+15 340 3.800E-4 3.738007E-1 2.143500E+1 3.857510E-1 7.432670E+1 3.135840E-1 3.417737E-1
1.468000E+10 120 5.623E+15 340 3.800E-4 3.728538E-1 2.131570E+1 3.848220E-1 7.427990E+1 3.127050E-1 3.408276E-1
2.154000E+10 120 5.623E+15 340 3.800E-4 3.714954E-1 2.114800E+1 3.835320E-1 7.421370E+1 3.114940E-1 3.394604E-1
3.162000E+10 120 5.623E+15 340 3.800E-4 3.695662E-1 2.091610E+1 3.817760E-1 7.412230E+1 3.098340E-1 3.375365E-1
4.642000E+10 120 5.623E+15 340 3.800E-4 3.668645E-1 2.060240E+1 3.794210E-1 7.400490E+1 3.076270E-1 3.348600E-1
6.813000E+10 120 5.623E+15 340 3.800E-4 3.631531E-1 2.019000E+1 3.763230E-1 7.386780E+1 3.048140E-1 3.311845E-1
1.000000E+11 120 5.623E+15 340 3.800E-4 3.581835E-1 1.966580E+1 3.725620E-1 7.368460E+1 3.013380E-1 3.263078E-1
1.468000E+11 120 5.623E+15 340 3.800E-4 3.517422E-1 1.902520E+1 3.680910E-1 7.347160E+1 2.972360E-1 3.200345E-1
2.154000E+11 120 5.623E+15 340 3.800E-4 3.437129E-1 1.827490E+1 3.630350E-1 7.322860E+1 2.926070E-1 3.122770E-1
3.162000E+11 120 5.623E+15 340 3.800E-4 3.341277E-1 1.743310E+1 3.575650E-1 7.295870E+1 2.876270E-1 3.030507E-1
4.642000E+11 120 5.623E+15 340 3.800E-4 3.231613E-1 1.652480E+1 3.518600E-1 7.266340E+1 2.823930E-1 2.925845E-1
6.813000E+11 120 5.623E+15 340 3.800E-4 3.110558E-1 1.557370E+1 3.459570E-1 7.236030E+1 2.770410E-1 2.810711E-1
1.000000E+12 120 5.623E+15 340 3.800E-4 2.980044E-1 1.459540E+1 3.400260E-1 7.201970E+1 2.715720E-1 2.687201E-1
1.468000E+12 120 5.623E+15 340 3.800E-4 2.840787E-1 1.359530E+1 3.338130E-1 7.168280E+1 2.659470E-1 2.556006E-1
2.154000E+12 120 5.623E+15 340 3.800E-4 2.692512E-1 1.257260E+1 3.274250E-1 7.130560E+1 2.601270E-1 2.416616E-1
3.162000E+12 120 5.623E+15 340 3.800E-4 2.534869E-1 1.152750E+1 3.207660E-1 7.088620E+1 2.540330E-1 2.268896E-1
4.642000E+12 120 5.623E+15 340 3.800E-4 2.368325E-1 1.046630E+1 3.136750E-1 7.044350E+1 2.476070E-1 2.113479E-1
6.813000E+12 120 5.623E+15 340 3.800E-4 2.194491E-1 9.401400E+0 3.062440E-1 6.994530E+1 2.408690E-1 1.951546E-1
1.000000E+13 120 5.623E+15 340 3.800E-4 2.015928E-1 8.349500E+0 2.984610E-1 6.938500E+1 2.337790E-1 1.785754E-1
1.468000E+13 120 5.623E+15 340 3.800E-4 1.835743E-1 7.328600E+0 2.902940E-1 6.876020E+1 2.263180E-1 1.619077E-1
2.154000E+13 120 5.623E+15 340 3.800E-4 1.657227E-1 6.355500E+0 2.816760E-1 6.807540E+1 2.185250E-1 1.454187E-1
3.162000E+13 120 5.623E+15 340 3.800E-4 1.483564E-1 5.445000E+0 2.726630E-1 6.730320E+1 2.103420E-1 1.294323E-1
4.642000E+13 120 5.623E+15 340 3.800E-4 1.317599E-1 4.608100E+0 2.632380E-1 6.642950E+1 2.017870E-1 1.141824E-1
6.813000E+13 120 5.623E+15 340 3.800E-4 1.161669E-1 3.852100E+0 2.533720E-1 6.543780E+1 1.928220E-1 9.988782E-2
1.000000E+14 120 5.623E+15 340 3.800E-4 1.017497E-1 3.180400E+0 2.430270E-1 6.430870E+1 1.834280E-1 8.669467E-2
1.000000E+10 220 5.623E+15 340 3.800E-4 3.739367E-1 2.145210E+1 3.858650E-1 7.433700E+1 3.137010E-1 3.419180E-1
1.468000E+10 220 5.623E+15 340 3.800E-4 3.730500E-1 2.134000E+1 3.849820E-1 7.429420E+1 3.128810E-1 3.410232E-1
2.154000E+10 220 5.623E+15 340 3.800E-4 3.717761E-1 2.118190E+1 3.837550E-1 7.423340E+1 3.117290E-1 3.397491E-1
3.162000E+10 220 5.623E+15 340 3.800E-4 3.699631E-1 2.096270E+1 3.820810E-1 7.414850E+1 3.101460E-1 3.379476E-1
4.642000E+10 220 5.623E+15 340 3.800E-4 3.674171E-1 2.066490E+1 3.798470E-1 7.403470E+1 3.080570E-1 3.354074E-1
6.813000E+10 220 5.623E+15 340 3.800E-4 3.639064E-1 2.027140E+1 3.768610E-1 7.390620E+1 3.053420E-1 3.319446E-1
1.000000E+11 220 5.623E+15 340 3.800E-4 3.591820E-1 1.976800E+1 3.732180E-1 7.373170E+1 3.019820E-1 3.273030E-1
1.468000E+11 220 5.623E+15 340 3.800E-4 3.530201E-1 1.914840E+1 3.688920E-1 7.351960E+1 2.979980E-1 3.212837E-1
2.154000E+11 220 5.623E+15 340 3.800E-4 3.452832E-1 1.841730E+1 3.639160E-1 7.328540E+1 2.934670E-1 3.137871E-1
3.162000E+11 220 5.623E+15 340 3.800E-4 3.359748E-1 1.759070E+1 3.585450E-1 7.301350E+1 2.885450E-1 3.048175E-1
4.642000E+11 220 5.623E+15 340 3.800E-4 3.252474E-1 1.669310E+1 3.528590E-1 7.272620E+1 2.833500E-1 2.945662E-1
6.813000E+11 220 5.623E+15 340 3.800E-4 3.133387E-1 1.574880E+1 3.470090E-1 7.242070E+1 2.780180E-1 2.832340E-1
1.000000E+12 220 5.623E+15 340 3.800E-4 3.004574E-1 1.477530E+1 3.410840E-1 7.208790E+1 2.725680E-1 2.710386E-1
1.468000E+12 220 5.623E+15 340 3.800E-4 2.866975E-1 1.377950E+1 3.349260E-1 7.175150E+1 2.669820E-1 2.580603E-1
2.154000E+12 220 5.623E+15 340 3.800E-4 2.720436E-1 1.276130E+1 3.286160E-1 7.137330E+1 2.612010E-1 2.442801E-1
3.162000E+12 220 5.623E+15 340 3.800E-4 2.564543E-1 1.172020E+1 3.219810E-1 7.096810E+1 2.551660E-1 2.296577E-1
4.642000E+12 220 5.623E+15 340 3.800E-4 2.399572E-1 1.066120E+1 3.149720E-1 7.052890E+1 2.487990E-1 2.142522E-1
6.813000E+12 220 5.623E+15 340 3.800E-4 2.226930E-1 9.595700E+0 3.076330E-1 7.003360E+1 2.421190E-1 1.981603E-1
1.000000E+13 220 5.623E+15 340 3.800E-4 2.049033E-1 8.540000E+0 2.999450E-1 6.947600E+1 2.350880E-1 1.816332E-1
1.468000E+13 220 5.623E+15 340 3.800E-4 1.868917E-1 7.511900E+0 2.917880E-1 6.887480E+1 2.276860E-1 1.649616E-1
2.154000E+13 220 5.623E+15 340 3.800E-4 1.689861E-1 6.528700E+0 2.832470E-1 6.819920E+1 2.199510E-1 1.484119E-1
3.162000E+13 220 5.623E+15 340 3.800E-4 1.515086E-1 5.605500E+0 2.743120E-1 6.743720E+1 2.118260E-1 1.323129E-1
4.642000E+13 220 5.623E+15 340 3.800E-4 1.347516E-1 4.754100E+0 2.649650E-1 6.657570E+1 2.033500E-1 1.168947E-1
6.813000E+13 220 5.623E+15 340 3.800E-4 1.189588E-1 3.982600E+0 2.551800E-1 6.559850E+1 1.944430E-1 1.024103E-1
1.000000E+14 220 5.623E+15 340 3.800E-4 1.043144E-1 3.295100E+0 2.449180E-1 6.448720E+1 1.851070E-1 8.900509E-2
1.000000E+10 320 5.623E+15 340 3.800E-4 3.740132E-1 2.146170E+1 3.859290E-1 7.434280E+1 3.137790E-1 3.419860E-1
1.468000E+10 320 5.623E+15 340 3.800E-4 3.731603E-1 2.135360E+1 3.850730E-1 7.430230E+1 3.129790E-1 3.411350E-1
2.154000E+10 320 5.623E+15 340 3.800E-4 3.719341E-1 2.120110E+1 3.838810E-1 7.424460E+1 3.118650E-1 3.399073E-1
3.162000E+10 320 5.623E+15 340 3.800E-4 3.701871E-1 2.098910E+1 3.822530E-1 7.416360E+1 3.103420E-1 3.381603E-1
4.642000E+10 320 5.623E+15 340 3.800E-4 3.677297E-1 2.070050E+1 3.800850E-1 7.405270E+1 3.082910E-1 3.357291E-1
6.813000E+10 320 5.623E+15 340 3.800E-4 3.643339E-1 2.031780E+1 3.771680E-1 7.392850E+1 3.056540E-1 3.323658E-1
1.000000E+11 320 5.623E+15 340 3.800E-4 3.597511E-1 1.982670E+1 3.735950E-1 7.375920E+1 3.023730E-1 3.278509E-1
1.468000E+11 320 5.623E+15 340 3.800E-4 3.537526E-1 1.921960E+1 3.693570E-1 7.354760E+1 2.984470E-1 3.219933E-1
2.154000E+11 320 5.623E+15 340 3.800E-4 3.461888E-1 1.850000E+1 3.644290E-1 7.331880E+1 2.939750E-1 3.146529E-1
3.162000E+11 320 5.623E+15 340 3.800E-4 3.370468E-1 1.768300E+1 3.591210E-1 7.304540E+1 2.890720E-1 3.058565E-1
4.642000E+11 320 5.623E+15 340 3.800E-4 3.264648E-1 1.679200E+1 3.534470E-1 7.276320E+1 2.839160E-1 2.957213E-1
6.813000E+11 320 5.623E+15 340 3.800E-4 3.146762E-1 1.585220E+1 3.476320E-1 7.245600E+1 2.785840E-1 2.845125E-1
1.000000E+12 320 5.623E+15 340 3.800E-4 3.018973E-1 1.488160E+1 3.417090E-1 7.212800E+1 2.731540E-1 2.724025E-1
1.468000E+12 320 5.623E+15 340 3.800E-4 2.882357E-1 1.388840E+1 3.355830E-1 7.179140E+1 2.675880E-1 2.595103E-1
2.154000E+12 320 5.623E+15 340 3.800E-4 2.736842E-1 1.287280E+1 3.293210E-1 7.141210E+1 2.618460E-1 2.458080E-1
3.162000E+12 320 5.623E+15 340 3.800E-4 2.581992E-1 1.183410E+1 3.226980E-1 7.101570E+1 2.558300E-1 2.312885E-1
4.642000E+12 320 5.623E+15 340 3.800E-4 2.417977E-1 1.077660E+1 3.157390E-1 7.057820E+1 2.495020E-1 2.159620E-1
6.813000E+12 320 5.623E+15 340 3.800E-4 2.246080E-1 9.711100E+0 3.084550E-1 7.008410E+1 2.428420E-1 1.999462E-1
1.000000E+13 320 5.623E+15 340 3.800E-4 2.068623E-1 8.653400E+0 3.007840E-1 6.953740E+1 2.358500E-1 1.834506E-1
1.468000E+13 320 5.623E+15 340 3.800E-4 1.888594E-1 7.621300E+0 2.926700E-1 6.894120E+1 2.285060E-1 1.667625E-1
2.154000E+13 320 5.623E+15 340 3.800E-4 1.709261E-1 6.632200E+0 2.841750E-1 6.827040E+1 2.207910E-1 1.501915E-1
3.162000E+13 320 5.623E+15 340 3.800E-4 1.533862E-1 5.701600E+0 2.752870E-1 6.751400E+1 2.127050E-1 1.340256E-1
4.642000E+13 320 5.623E+15 340 3.800E-4 1.365360E-1 4.841700E+0 2.659860E-1 6.665900E+1 2.042480E-1 1.185244E-1
6.813000E+13 320 5.623E+15 340 3.800E-4 1.206254E-1 4.061000E+0 2.562470E-1 6.569060E+1 1.954000E-1 1.039142E-1
1.000000E+14 320 5.623E+15 340 3.800E-4 1.058450E-1 3.364000E+0 2.460320E-1 6.458910E+1 1.861040E-1 9.037876E-2
1.000000E+10 420 5.623E+15 340 3.800E-4 3.740561E-1 2.146710E+1 3.859640E-1 7.434600E+1 3.138180E-1 3.420295E-1
1.468000E+10 420 5.623E+15 340 3.800E-4 3.732223E-1 2.136130E+1 3.851240E-1 7.430690E+1 3.130370E-1 3.411939E-1
2.154000E+10 420 5.623E+15 340 3.800E-4 3.720229E-1 2.121190E+1 3.839520E-1 7.425100E+1 3.119430E-1 3.399952E-1
3.162000E+10 420 5.623E+15 340 3.800E-4 3.703131E-1 2.100400E+1 3.823500E-1 7.417210E+1 3.104390E-1 3.382939E-1
4.642000E+10 420 5.623E+15 340 3.800E-4 3.679059E-1 2.072060E+1 3.802150E-1 7.406370E+1 3.084470E-1 3.358848E-1
6.813000E+10 420 5.623E+15 340 3.800E-4 3.645753E-1 2.034420E+1 3.773430E-1 7.394120E+1 3.058300E-1 3.326056E-1
1.000000E+11 420 5.623E+15 340 3.800E-4 3.600733E-1 1.986010E+1 3.738090E-1 7.377510E+1 3.025880E-1 3.281696E-1
1.468000E+11 420 5.623E+15 340 3.800E-4 3.541685E-1 1.926030E+1 3.696230E-1 7.356360E+1 2.987010E-1 3.223998E-1
2.154000E+11 420 5.623E+15 340 3.800E-4 3.467048E-1 1.854740E+1 3.647230E-1 7.333810E+1 2.942480E-1 3.151660E-1
3.162000E+11 420 5.623E+15 340 3.800E-4 3.376599E-1 1.773600E+1 3.594530E-1 7.306380E+1 2.893850E-1 3.064418E-1
4.642000E+11 420 5.623E+15 340 3.800E-4 3.271634E-1 1.684910E+1 3.537870E-1 7.278450E+1 2.842290E-1 2.963996E-1
6.813000E+11 420 5.623E+15 340 3.800E-4 3.154456E-1 1.591180E+1 3.479920E-1 7.247620E+1 2.789160E-1 2.852435E-1
1.000000E+12 420 5.623E+15 340 3.800E-4 3.027267E-1 1.494300E+1 3.420690E-1 7.215120E+1 2.735060E-1 2.731754E-1
1.468000E+12 420 5.623E+15 340 3.800E-4 2.891221E-1 1.395130E+1 3.359640E-1 7.181430E+1 2.679390E-1 2.603443E-1
2.154000E+12 420 5.623E+15 340 3.800E-4 2.746297E-1 1.293730E+1 3.297300E-1 7.143420E+1 2.621970E-1 2.467080E-1
3.162000E+12 420 5.623E+15 340 3.800E-4 2.592053E-1 1.190000E+1 3.231120E-1 7.104300E+1 2.562210E-1 2.322221E-1
4.642000E+12 420 5.623E+15 340 3.800E-4 2.428599E-1 1.084350E+1 3.161830E-1 7.060620E+1 2.499120E-1 2.169450E-1
6.813000E+12 420 5.623E+15 340 3.800E-4 2.257145E-1 9.778000E+0 3.089320E-1 7.011260E+1 2.432710E-1 2.009680E-1
1.000000E+13 420 5.623E+15 340 3.800E-4 2.079959E-1 8.719200E+0 3.012670E-1 6.957280E+1 2.362990E-1 1.844947E-1
1.468000E+13 420 5.623E+15 340 3.800E-4 1.899997E-1 7.684800E+0 2.931790E-1 6.897910E+1 2.289750E-1 1.678096E-1
2.154000E+13 420 5.623E+15 340 3.800E-4 1.720517E-1 6.692500E+0 2.847120E-1 6.831090E+1 2.212790E-1 1.512218E-1
3.162000E+13 420 5.623E+15 340 3.800E-4 1.544768E-1 5.757600E+0 2.758510E-1 6.755750E+1 2.132130E-1 1.350201E-1
4.642000E+13 420 5.623E+15 340 3.800E-4 1.375735E-1 4.892800E+0 2.665780E-1 6.670610E+1 2.047750E-1 1.194665E-1
6.813000E+13 420 5.623E+15 340 3.800E-4 1.215947E-1 4.106700E+0 2.568640E-1 6.574210E+1 1.959280E-1 1.048011E-1
1.000000E+14 420 5.623E+15 340 3.800E-4 1.067351E-1 3.404100E+0 2.466750E-1 6.464600E+1 1.866500E-1 9.118959E-2
1.000000E+10 520 5.623E+15 340 3.800E-4 3.740802E-1 2.147010E+1 3.859850E-1 7.434790E+1 3.138380E-1 3.420565E-1
1.468000E+10 520 5.623E+15 340 3.800E-4 3.732571E-1 2.136560E+1 3.851520E-1 7.430950E+1 3.130570E-1 3.412415E-1
2.154000E+10 520 5.623E+15 340 3.800E-4 3.720728E-1 2.121800E+1 3.839910E-1 7.425460E+1 3.119820E-1 3.400498E-1
3.162000E+10 520 5.623E+15 340 3.800E-4 3.703839E-1 2.101240E+1 3.824050E-1 7.417690E+1 3.104980E-1 3.383650E-1
4.642000E+10 520 5.623E+15 340 3.800E-4 3.680049E-1 2.073190E+1 3.802880E-1 7.407000E+1 3.085060E-1 3.360045E-1
6.813000E+10 520 5.623E+15 340 3.800E-4 3.647112E-1 2.035910E+1 3.774410E-1 7.394840E+1 3.059280E-1 3.327424E-1
1.000000E+11 520 5.623E+15 340 3.800E-4 3.602549E-1 1.987890E+1 3.739300E-1 7.378400E+1 3.027050E-1 3.283542E-1
1.468000E+11 520 5.623E+15 340 3.800E-4 3.544034E-1 1.928330E+1 3.697730E-1 7.357270E+1 2.988380E-1 3.226373E-1
2.154000E+11 520 5.623E+15 340 3.800E-4 3.469968E-1 1.857430E+1 3.648900E-1 7.334910E+1 2.944240E-1 3.154347E-1
3.162000E+11 520 5.623E+15 340 3.800E-4 3.380072E-1 1.776610E+1 3.596420E-1 7.307430E+1 2.895610E-1 3.067762E-1
4.642000E+11 520 5.623E+15 340 3.800E-4 3.275604E-1 1.688160E+1 3.539800E-1 7.279670E+1 2.844240E-1 2.967672E-1
6.813000E+11 520 5.623E+15 340 3.800E-4 3.158834E-1 1.594590E+1 3.481980E-1 7.248770E+1 2.791110E-1 2.856535E-1
1.000000E+12 520 5.623E+15 340 3.800E-4 3.031990E-1 1.497810E+1 3.422750E-1 7.216430E+1 2.737010E-1 2.736209E-1
1.468000E+12 520 5.623E+15 340 3.800E-4 2.896269E-1 1.398720E+1 3.361810E-1 7.182730E+1 2.681540E-1 2.608055E-1
2.154000E+12 520 5.623E+15 340 3.800E-4 2.751684E-1 1.297410E+1 3.299630E-1 7.144660E+1 2.624120E-1 2.472072E-1
3.162000E+12 520 5.623E+15 340 3.800E-4 2.597786E-1 1.193770E+1 3.233480E-1 7.105850E+1 2.564360E-1 2.327613E-1
4.642000E+12 520 5.623E+15 340 3.800E-4 2.434654E-1 1.088160E+1 3.164360E-1 7.062210E+1 2.501460E-1 2.175050E-1
6.813000E+12 520 5.623E+15 340 3.800E-4 2.263458E-1 9.816200E+0 3.092040E-1 7.012860E+1 2.435250E-1 2.015436E-1
1.000000E+13 520 5.623E+15 340 3.800E-4 2.086432E-1 8.756900E+0 3.015420E-1 6.959290E+1 2.365530E-1 1.850926E-1
1.468000E+13 520 5.623E+15 340 3.800E-4 1.906513E-1 7.721200E+0 2.934700E-1 6.900060E+1 2.292290E-1 1.684178E-1
2.154000E+13 520 5.623E+15 340 3.800E-4 1.726955E-1 6.727000E+0 2.850190E-1 6.833380E+1 2.215530E-1 1.518144E-1
3.162000E+13 520 5.623E+15 340 3.800E-4 1.551009E-1 5.789700E+0 2.761740E-1 6.758200E+1 2.135060E-1 1.355870E-1
4.642000E+13 520 5.623E+15 340 3.800E-4 1.381674E-1 4.922100E+0 2.669150E-1 6.673260E+1 2.050880E-1 1.199989E-1
6.813000E+13 520 5.623E+15 340 3.800E-4 1.221498E-1 4.132900E+0 2.572170E-1 6.577100E+1 1.962400E-1 1.053025E-1
1.000000E+14 520 5.623E+15 340 3.800E-4 1.072449E-1 3.427200E+0 2.470420E-1 6.467790E+1 1.869820E-1 9.164368E-2
1.000000E+10 620 5.623E+15 340 3.800E-4 3.740937E-1 2.147180E+1 3.859960E-1 7.434890E+1 3.138380E-1 3.420836E-1
1.468000E+10 620 5.623E+15 340 3.800E-4 3.732766E-1 2.136800E+1 3.851680E-1 7.431100E+1 3.130760E-1 3.412589E-1
2.154000E+10 620 5.623E+15 340 3.800E-4 3.721008E-1 2.122140E+1 3.840140E-1 7.425660E+1 3.120020E-1 3.400831E-1
3.162000E+10 620 5.623E+15 340 3.800E-4 3.704236E-1 2.101710E+1 3.824360E-1 7.417960E+1 3.105370E-1 3.383982E-1
4.642000E+10 620 5.623E+15 340 3.800E-4 3.680605E-1 2.073830E+1 3.803290E-1 7.407350E+1 3.085640E-1 3.360438E-1
6.813000E+10 620 5.623E+15 340 3.800E-4 3.647875E-1 2.036740E+1 3.774960E-1 7.395250E+1 3.059860E-1 3.328154E-1
1.000000E+11 620 5.623E+15 340 3.800E-4 3.603571E-1 1.988960E+1 3.739980E-1 7.378910E+1 3.027830E-1 3.284449E-1
1.468000E+11 620 5.623E+15 340 3.800E-4 3.545356E-1 1.929630E+1 3.698580E-1 7.357790E+1 2.989160E-1 3.227700E-1
2.154000E+11 620 5.623E+15 340 3.800E-4 3.471614E-1 1.858950E+1 3.649850E-1 7.335530E+1 2.945020E-1 3.156088E-1
3.162000E+11 620 5.623E+15 340 3.800E-4 3.382035E-1 1.778310E+1 3.597490E-1 7.308020E+1 2.896580E-1 3.069668E-1
4.642000E+11 620 5.623E+15 340 3.800E-4 3.277846E-1 1.690000E+1 3.540900E-1 7.280360E+1 2.845210E-1 2.969885E-1
6.813000E+11 620 5.623E+15 340 3.800E-4 3.161309E-1 1.596510E+1 3.483140E-1 7.249420E+1 2.792090E-1 2.858986E-1
1.000000E+12 620 5.623E+15 340 3.800E-4 3.034662E-1 1.499800E+1 3.423920E-1 7.217180E+1 2.737990E-1 2.738859E-1
1.468000E+12 620 5.623E+15 340 3.800E-4 2.899126E-1 1.400760E+1 3.363040E-1 7.183460E+1 2.682520E-1 2.610898E-1
2.154000E+12 620 5.623E+15 340 3.800E-4 2.754731E-1 1.299490E+1 3.300900E-1 7.145460E+1 2.625290E-1 2.474939E-1
3.162000E+12 620 5.623E+15 340 3.800E-4 2.601030E-1 1.195900E+1 3.234810E-1 7.106720E+1 2.565530E-1 2.330705E-1
4.642000E+12 620 5.623E+15 340 3.800E-4 2.438082E-1 1.090330E+1 3.165790E-1 7.063100E+1 2.502640E-1 2.178355E-1
6.813000E+12 620 5.623E+15 340 3.800E-4 2.267033E-1 9.837900E+0 3.093580E-1 7.013770E+1 2.436620E-1 2.018753E-1
1.000000E+13 620 5.623E+15 340 3.800E-4 2.090099E-1 8.778200E+0 3.016980E-1 6.960430E+1 2.366890E-1 1.854369E-1
1.468000E+13 620 5.623E+15 340 3.800E-4 1.910206E-1 7.741900E+0 2.936350E-1 6.901270E+1 2.293850E-1 1.687534E-1
2.154000E+13 620 5.623E+15 340 3.800E-4 1.730605E-1 6.746600E+0 2.851930E-1 6.834670E+1 2.217090E-1 1.521494E-1
3.162000E+13 620 5.623E+15 340 3.800E-4 1.554549E-1 5.808000E+0 2.763570E-1 6.759580E+1 2.136620E-1 1.359147E-1
4.642000E+13 620 5.623E+15 340 3.800E-4 1.385044E-1 4.938800E+0 2.671070E-1 6.674810E+1 2.052440E-1 1.203142E-1
6.813000E+13 620 5.623E+15 340 3.800E-4 1.224649E-1 4.147800E+0 2.574160E-1 6.578730E+1 1.964160E-1 1.055876E-1
1.000000E+14 620 5.623E+15 340 3.800E-4 1.075341E-1 3.440200E+0 2.472500E-1 6.469580E+1 1.871580E-1 9.190724E-2
1.000000E+10 720 5.623E+15 340 3.800E-4 3.741013E-1 2.147280E+1 3.860020E-1 7.434950E+1 3.138570E-1 3.420775E-1
1.468000E+10 720 5.623E+15 340 3.800E-4 3.732876E-1 2.136940E+1 3.851770E-1 7.431180E+1 3.130960E-1 3.412593E-1
2.154000E+10 720 5.623E+15 340 3.800E-4 3.721165E-1 2.122330E+1 3.840260E-1 7.425770E+1 3.120210E-1 3.400924E-1
3.162000E+10 720 5.623E+15 340 3.800E-4 3.704459E-1 2.101970E+1 3.824530E-1 7.418120E+1 3.105570E-1 3.384195E-1
4.642000E+10 720 5.623E+15 340 3.800E-4 3.680918E-1 2.074190E+1 3.803520E-1 7.407550E+1 3.085840E-1 3.360805E-1
6.813000E+10 720 5.623E+15 340 3.800E-4 3.648304E-1 2.037210E+1 3.775270E-1 7.395480E+1 3.060250E-1 3.328497E-1
1.000000E+11 720 5.623E+15 340 3.800E-4 3.604144E-1 1.989550E+1 3.740360E-1 7.379200E+1 3.028220E-1 3.285012E-1
1.468000E+11 720 5.623E+15 340 3.800E-4 3.546100E-1 1.930360E+1 3.699060E-1 7.358080E+1 2.989750E-1 3.228288E-1
2.154000E+11 720 5.623E+15 340 3.800E-4 3.472539E-1 1.859810E+1 3.650380E-1 7.335880E+1 2.945610E-1 3.156912E-1
3.162000E+11 720 5.623E+15 340 3.800E-4 3.383139E-1 1.779270E+1 3.598090E-1 7.308350E+1 2.897170E-1 3.070703E-1
4.642000E+11 720 5.623E+15 340 3.800E-4 3.279109E-1 1.691030E+1 3.541510E-1 7.280750E+1 2.845800E-1 2.971094E-1
6.813000E+11 720 5.623E+15 340 3.800E-4 3.162704E-1 1.597600E+1 3.483800E-1 7.249780E+1 2.792870E-1 2.860132E-1
1.000000E+12 720 5.623E+15 340 3.800E-4 3.036168E-1 1.500920E+1 3.424570E-1 7.217600E+1 2.738570E-1 2.740317E-1
