fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
0L81 35364 300.03 38.643 1.086765849E+00 2.739359518E+00 2.197160250E-10 7.313309350E+04 1.142014299E-04 3.689564117E-01 1.139535840E-04 7.039511809E-01 2.959685689E-05 2.962540051E-01 9.990861866E-05 2.532117137E-02 
0L82 35462 300.02 38.645 1.094281270E+00 2.725768067E+00 2.449832382E-10 9.056475169E+04 1.138235964E-04 3.688756561E-01 1.136601539E-04 7.076110020E-01 2.966762709E-05 2.976205467E-01 9.968360268E-05 3.393088389E-02 
0L83 35560 300 38.647 1.094999518E+00 2.723385216E+00 2.471867095E-10 8.514997530E+04 1.144504934E-04 3.690357460E-01 1.142881231E-04 7.061261142E-01 2.978185939E-05 2.972126335E-01 1.002015966E-04 2.988419490E-02 
0L84 35662 300 38.647 1.092415553E+00 2.731560907E+00 2.367590609E-10 8.495285270E+04 1.143515111E-04 3.690258583E-01 1.141568409E-04 7.066226333E-01 2.976776886E-05 2.975346703E-01 1.000489697E-04 2.486539955E-02 
0L86 35860 300 38.647 1.096511475E+00 2.733625218E+00 2.529718137E-10 9.065943019E+04 1.146242819E-04 3.692487457E-01 1.144485589E-04 7.081374531E-01 2.992587944E-05 2.981916252E-01 1.003582145E-04 4.279941956E-02 
0L87 35964 300.01 38.646 1.089051000E+00 2.744897987E+00 2.246832900E-10 7.381787815E+04 1.148782133E-04 3.692526573E-01 1.144666500E-04 7.074808338E-01 2.990317353E-05 2.978211296E-01 1.004061305E-04 1.940300339E-02 
0L88 36060 300.03 38.643 1.097473917E+00 2.724184117E+00 2.557716377E-10 7.517728767E+04 1.150701789E-04 3.692934441E-01 1.149156134E-04 7.049649330E-01 2.991700760E-05 2.965148872E-01 1.008986959E-04 4.002678743E-02 
0L89 36160 300.01 38.646 1.096748503E+00 2.730985282E+00 2.528850096E-10 8.029358344E+04 1.150789646E-04 3.693453545E-01 1.147747526E-04 7.077520554E-01 3.000268661E-05 2.969218803E-01 1.010495062E-04 4.185022127E-02 
0L90 36254 300.03 38.643 1.085971009E+00 2.763142826E+00 2.147067308E-10 6.462166179E+04 1.150067499E-04 3.693323769E-01 1.147070841E-04 7.075776240E-01 2.997655434E-05 2.977418955E-01 1.006798836E-04 2.106715241E-02 
0L91 36358 300.03 38.643 1.094536109E+00 2.740597317E+00 2.438488747E-10 8.506797069E+04 1.152509153E-04 3.694924339E-01 1.151634874E-04 7.062190492E-01 3.005105930E-05 2.976808035E-01 1.009529065E-04 3.387007182E-02 
0L92 36460 300 38.647 1.104676239E+00 2.723745469E+00 2.838317770E-10 1.140768313E+05 1.149589128E-04 3.694460114E-01 1.149277916E-04 7.079831983E-01 3.006069346E-05 2.972898691E-01 1.011182603E-04 5.406962383E-02 
0L93 36562 300.02 38.645 1.087436922E+00 2.767313026E+00 2.188821011E-10 6.546013588E+04 1.155967155E-04 3.694540253E-01 1.152505302E-04 7.032506318E-01 2.994425176E-05 2.966602444E-01 1.009423573E-04 1.986910958E-02 
0L94 36662 300.02 38.645 1.091264117E+00 2.760849043E+00 2.323300624E-10 8.868692907E+04 1.155623542E-04 3.695930519E-01 1.153951789E-04 7.084033984E-01 3.021287812E-05 2.980235680E-01 1.013797012E-04 3.558231856E-02 
0L95 36688 300.06 38.64 1.097234613E+00 2.737712883E+00 2.530269873E-10 9.068065943E+04 1.153230750E-04 3.694897797E-01 1.151682750E-04 7.075221097E-01 3.010754249E-05 2.978600960E-01 1.010806506E-04 3.442658927E-02 
0L96 36782 300.01 38.646 1.108617892E+00 2.729144534E+00 3.011755064E-10 1.216088789E+05 1.155848028E-04 3.696264229E-01 1.155848028E-04 7.092524101E-01 3.030153059E-05 2.953946087E-01 1.025506917E-04 6.172946013E-02 
0L97 36880 300.02 38.645 1.099594574E+00 2.750714527E+00 2.634413569E-10 8.630129181E+04 1.156111224E-04 3.696334137E-01 1.154833521E-04 7.061188891E-01 3.014174796E-05 2.971445610E-01 1.014428091E-04 4.740278854E-02 
0L98 36984 300.02 38.645 1.101765924E+00 2.741442369E+00 2.707255331E-10 8.878922539E+04 1.161052196E-04 3.697036896E-01 1.159678556E-04 7.057964953E-01 3.026013832E-05 2.978883125E-01 1.015838940E-04 4.642706803E-02 
0L99 37078 300.03 38.643 1.095605252E+00 2.762963161E+00 2.473246724E-10 8.016820451E+04 1.159784455E-04 3.698260307E-01 1.157188915E-04 7.074818442E-01 3.027729278E-05 2.971056192E-01 1.019116221E-04 3.989357691E-02 
