fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
L150 51036 299.86 38.665 1.106260054E+00 7.991032593E-01 2.868759634E-10 1.169131341E+05 1.112275395E-04 3.684579132E-01 1.112207253E-04 7.088119516E-01 2.904722461E-05 2.977606789E-01 9.755404367E-05 5.474602406E-02 
L151 51124 299.84 38.668 1.109642552E+00 7.829422319E-01 2.994269282E-10 1.258280889E+05 1.110433127E-04 3.685590118E-01 1.110325928E-04 7.098039499E-01 2.904664172E-05 2.975569376E-01 9.761605496E-05 5.505065114E-02 
L151 51124 299.84 38.668 1.109642552E+00 7.829422319E-01 2.994269282E-10 1.258280889E+05 1.110433127E-04 3.685590118E-01 1.110325928E-04 7.098039499E-01 2.904664172E-05 2.975569376E-01 9.761605496E-05 5.505065114E-02 
L152 51214 299.85 38.667 1.089735191E+00 8.243157499E-01 2.230864678E-10 7.301445932E+04 1.119013865E-04 3.686545624E-01 1.114294401E-04 7.078470422E-01 2.907762844E-05 2.975698030E-01 9.771786915E-05 2.069909403E-02 
L152 51214 299.85 38.667 1.089735191E+00 8.243157499E-01 2.230864678E-10 7.301445932E+04 1.119013865E-04 3.686545624E-01 1.114294401E-04 7.078470422E-01 2.907762844E-05 2.975698030E-01 9.771786915E-05 2.069909403E-02 
L153 51304 299.87 38.664 1.091838084E+00 8.213930300E-01 2.307284849E-10 8.172930263E+04 1.118150104E-04 3.705464630E-01 1.113678452E-04 7.063833772E-01 2.915029536E-05 2.971045027E-01 9.810681812E-05 1.399225208E-01 
L153 51304 299.87 38.664 1.091838084E+00 8.213930300E-01 2.307284849E-10 8.172930263E+04 1.118150104E-04 3.705464630E-01 1.113678452E-04 7.063833772E-01 2.915029536E-05 2.971045027E-01 9.810681812E-05 1.399225208E-01 
L154 51406 299.86 38.665 1.081571112E+00 8.431205074E-01 1.971791342E-10 6.151416599E+04 1.120507620E-04 3.685904510E-01 1.115525032E-04 7.095076583E-01 2.917295940E-05 2.979866610E-01 9.789939592E-05 8.365126509E-03 
L154 51406 299.86 38.665 1.081571112E+00 8.431205074E-01 1.971791342E-10 6.151416599E+04 1.120507620E-04 3.685904510E-01 1.115525032E-04 7.095076583E-01 2.917295940E-05 2.979866610E-01 9.789939592E-05 8.365126509E-03 
L155 51488 299.88 38.663 1.097795664E+00 8.096398166E-01 2.526652487E-10 9.665488474E+04 1.116959353E-04 3.686237396E-01 1.116231217E-04 7.105915137E-01 2.923866108E-05 2.974390043E-01 9.830092333E-05 3.109571123E-02 
L155 51488 299.88 38.663 1.097795664E+00 8.096398166E-01 2.526652487E-10 9.665488474E+04 1.116959353E-04 3.686237396E-01 1.116231217E-04 7.105915137E-01 2.923866108E-05 2.974390043E-01 9.830092333E-05 3.109571123E-02 
L156 51576 299.89 38.662 1.107878576E+00 7.885668352E-01 2.933455246E-10 1.188371284E+05 1.117088082E-04 3.686132599E-01 1.117088082E-04 7.089012671E-01 2.919067414E-05 2.975104103E-01 9.811740152E-05 5.085050501E-02 
L156 51576 299.89 38.662 1.107878576E+00 7.885668352E-01 2.933455246E-10 1.188371284E+05 1.117088082E-04 3.686132599E-01 1.117088082E-04 7.089012671E-01 2.919067414E-05 2.975104103E-01 9.811740152E-05 5.085050501E-02 
L157 51664 299.91 38.659 1.107294987E+00 7.896398282E-01 2.903534468E-10 9.126974423E+04 1.121193491E-04 3.687355446E-01 1.119270982E-04 7.098464622E-01 2.929642791E-05 2.984561911E-01 9.815938221E-05 5.533778464E-02 
L157 51664 299.91 38.659 1.107294987E+00 7.896398282E-01 2.903534468E-10 9.126974423E+04 1.121193491E-04 3.687355446E-01 1.119270982E-04 7.098464622E-01 2.929642791E-05 2.984561911E-01 9.815938221E-05 5.533778464E-02 
L158 51758 299.92 38.658 1.111826904E+00 7.737790449E-01 3.111330503E-10 1.250489454E+05 1.118521900E-04 3.685959991E-01 1.118521900E-04 7.092217137E-01 2.923998411E-05 2.980615532E-01 9.810242653E-05 6.279515905E-02 
L158 51758 299.92 38.658 1.111826904E+00 7.737790449E-01 3.111330503E-10 1.250489454E+05 1.118521900E-04 3.685959991E-01 1.118521900E-04 7.092217137E-01 2.923998411E-05 2.980615532E-01 9.810242653E-05 6.279515905E-02 
L159 51848 299.91 38.659 1.108336537E+00 7.903651918E-01 2.959855500E-10 1.328126433E+05 1.120858003E-04 3.687155914E-01 1.120858003E-04 7.093961185E-01 2.931776823E-05 2.974276705E-01 9.857247629E-05 5.370912623E-02 
L159 51848 299.91 38.659 1.108336537E+00 7.903651918E-01 2.959855500E-10 1.328126433E+05 1.120858003E-04 3.687155914E-01 1.120858003E-04 7.093961185E-01 2.931776823E-05 2.974276705E-01 9.857247629E-05 5.370912623E-02 
L160 51938 299.92 38.658 1.112616394E+00 7.720718868E-01 3.136552035E-10 1.232896257E+05 1.120682549E-04 3.686983307E-01 1.120682549E-04 7.094592611E-01 2.931441574E-05 2.970844507E-01 9.867723116E-05 6.391800469E-02 
L160 51938 299.92 38.658 1.112616394E+00 7.720718868E-01 3.136552035E-10 1.232896257E+05 1.120682549E-04 3.686983307E-01 1.120682549E-04 7.094592611E-01 2.931441574E-05 2.970844507E-01 9.867723116E-05 6.391800469E-02 
L161 52026 299.93 38.656 1.106745661E+00 7.911173298E-01 2.892703559E-10 1.364262206E+05 1.123574317E-04 3.688333344E-01 1.123574317E-04 7.100158514E-01 2.942388490E-05 2.975846321E-01 9.887549614E-05 4.786972852E-02 
L161 52026 299.93 38.656 1.106745661E+00 7.911173298E-01 2.892703559E-10 1.364262206E+05 1.123574317E-04 3.688333344E-01 1.123574317E-04 7.100158514E-01 2.942388490E-05 2.975846321E-01 9.887549614E-05 4.786972852E-02 
L162 52124 299.93 38.656 1.103058356E+00 8.017627605E-01 2.748247239E-10 1.214213095E+05 1.123153787E-04 3.687109474E-01 1.122547884E-04 7.097359689E-01 2.937566613E-05 2.972595284E-01 9.882320776E-05 4.229192465E-02 
L162 52124 299.93 38.656 1.103058356E+00 8.017627605E-01 2.748247239E-10 1.214213095E+05 1.123153787E-04 3.687109474E-01 1.122547884E-04 7.097359689E-01 2.937566613E-05 2.972595284E-01 9.882320776E-05 4.229192465E-02 
L163 52206 299.94 38.655 1.108273524E+00 7.839337703E-01 2.962381083E-10 1.096497790E+05 1.127072248E-04 3.688890053E-01 1.127072248E-04 7.094350005E-01 2.949579311E-05 2.977652353E-01 9.905872176E-05 6.017826517E-02 
L163 52206 299.94 38.655 1.108273524E+00 7.839337703E-01 2.962381083E-10 1.096497790E+05 1.127072248E-04 3.688890053E-01 1.127072248E-04 7.094350005E-01 2.949579311E-05 2.977652353E-01 9.905872176E-05 6.017826517E-02 
L164 52296 299.93 38.656 1.106569588E+00 7.908236054E-01 2.883529314E-10 1.115265840E+05 1.125616479E-04 3.688388527E-01 1.125414035E-04 7.098437255E-01 2.946535902E-05 2.983450994E-01 9.876347279E-05 5.385677411E-02 
L164 52296 299.93 38.656 1.106569588E+00 7.908236054E-01 2.883529314E-10 1.115265840E+05 1.125616479E-04 3.688388527E-01 1.125414035E-04 7.098437255E-01 2.946535902E-05 2.983450994E-01 9.876347279E-05 5.385677411E-02 
L165 52386 299.94 38.655 1.092392824E+00 8.197944201E-01 2.334358002E-10 7.723064947E+04 1.133590844E-04 3.689205223E-01 1.129271243E-04 7.092831589E-01 2.954954051E-05 2.976300087E-01 9.928505819E-05 2.706885708E-02 
L165 52386 299.94 38.655 1.092392824E+00 8.197944201E-01 2.334358002E-10 7.723064947E+04 1.133590844E-04 3.689205223E-01 1.129271243E-04 7.092831589E-01 2.954954051E-05 2.976300087E-01 9.928505819E-05 2.706885708E-02 
L166 52478 299.94 38.655 1.093472788E+00 8.108536122E-01 2.368980943E-10 7.444212018E+04 1.132580676E-04 3.688092926E-01 1.127142588E-04 7.102391582E-01 2.952468871E-05 2.981328196E-01 9.903263634E-05 2.621044884E-02 
L166 52478 299.94 38.655 1.093472788E+00 8.108536122E-01 2.368980943E-10 7.444212018E+04 1.132580676E-04 3.688092926E-01 1.127142588E-04 7.102391582E-01 2.952468871E-05 2.981328196E-01 9.903263634E-05 2.621044884E-02 
L167 52566 299.91 38.659 1.107879099E+00 7.863522586E-01 2.923803684E-10 1.201808536E+05 1.132010664E-04 3.691754669E-01 1.132010664E-04 7.096024499E-01 2.965503610E-05 2.977011787E-01 9.961304180E-05 5.215209176E-02 
L167 52566 299.91 38.659 1.107879099E+00 7.863522586E-01 2.923803684E-10 1.201808536E+05 1.132010664E-04 3.691754669E-01 1.132010664E-04 7.096024499E-01 2.965503610E-05 2.977011787E-01 9.961304180E-05 5.215209176E-02 
L168 52654 299.94 38.655 1.108190871E+00 7.866303920E-01 2.950914633E-10 1.140534241E+05 1.131580779E-04 3.690219696E-01 1.130945429E-04 7.087950112E-01 2.958111395E-05 2.974610594E-01 9.944828286E-05 5.653326051E-02 
L168 52654 299.94 38.655 1.108190871E+00 7.866303920E-01 2.950914633E-10 1.140534241E+05 1.131580779E-04 3.690219696E-01 1.130945429E-04 7.087950112E-01 2.958111395E-05 2.974610594E-01 9.944828286E-05 5.653326051E-02 
L169 52746 299.94 38.655 1.091569536E+00 8.253236717E-01 2.309911083E-10 7.527979381E+04 1.136773641E-04 3.691441620E-01 1.133143425E-04 7.103343474E-01 2.971280840E-05 2.983613024E-01 9.958741462E-05 3.351704130E-02 
L169 52746 299.94 38.655 1.091569536E+00 8.253236717E-01 2.309911083E-10 7.527979381E+04 1.136773641E-04 3.691441620E-01 1.133143425E-04 7.103343474E-01 2.971280840E-05 2.983613024E-01 9.958741462E-05 3.351704130E-02 
L170 52840 299.94 38.655 1.102939451E+00 7.937775687E-01 2.724037022E-10 1.003778479E+05 1.135436349E-04 3.690219696E-01 1.133990912E-04 7.090927509E-01 2.967323131E-05 2.979983727E-01 9.957520632E-05 3.690694339E-02 
L170 52840 299.94 38.655 1.102939451E+00 7.937775687E-01 2.724037022E-10 1.003778479E+05 1.135436349E-04 3.690219696E-01 1.133990912E-04 7.090927509E-01 2.967323131E-05 2.979983727E-01 9.957520632E-05 3.690694339E-02 
L171 52936 299.94 38.655 1.107284986E+00 7.891365093E-01 2.909442637E-10 9.758731607E+04 1.135922558E-04 3.693246490E-01 1.133947782E-04 7.074318152E-01 2.962688128E-05 2.982360512E-01 9.936464035E-05 5.632410627E-02 
L171 52936 299.94 38.655 1.107284986E+00 7.891365093E-01 2.909442637E-10 9.758731607E+04 1.135922558E-04 3.693246490E-01 1.133947782E-04 7.074318152E-01 2.962688128E-05 2.982360512E-01 9.936464035E-05 5.632410627E-02 
L172 53014 299.94 38.655 1.090164305E+00 8.122560353E-01 2.236531636E-10 6.868026130E+04 1.141518630E-04 3.761889107E-01 1.136480912E-04 6.958244843E-01 2.974868967E-05 2.979962008E-01 9.981980962E-05 2.313899517E-01 
L172 53014 299.94 38.655 1.090164305E+00 8.122560353E-01 2.236531636E-10 6.868026130E+04 1.141518630E-04 3.761889107E-01 1.136480912E-04 6.958244843E-01 2.974868967E-05 2.979962008E-01 9.981980962E-05 2.313899517E-01 
L173 53108 299.94 38.655 1.110945763E+00 7.789407115E-01 3.065189776E-10 9.008624313E+04 1.139502953E-04 3.687368881E-01 1.138008005E-04 7.090685931E-01 2.975432845E-05 2.984715452E-01 9.968994915E-05 4.845657928E-02 
L173 53108 299.94 38.655 1.110938831E+00 7.789522230E-01 3.064871770E-10 9.008557491E+04 1.139502999E-04 3.687368881E-01 1.138008005E-04 7.090685931E-01 2.975432845E-05 2.984715452E-01 9.968994915E-05 4.843762248E-02 
L174 53192 299.93 38.656 1.104539044E+00 7.879612657E-01 2.776068769E-10 1.088129946E+05 1.138656639E-04 3.692529961E-01 1.138516493E-04 7.097599016E-01 2.983835070E-05 2.982299171E-01 1.000524267E-04 4.624269971E-02 
L174 53192 299.93 38.656 1.104539044E+00 7.879612657E-01 2.776068769E-10 1.088129946E+05 1.138656639E-04 3.692529961E-01 1.138516493E-04 7.097599016E-01 2.983835070E-05 2.982299171E-01 1.000524267E-04 4.624269971E-02 
L175 53288 299.94 38.655 1.109619171E+00 7.772234791E-01 3.005407208E-10 1.013501410E+05 1.139778630E-04 3.691795235E-01 1.139586600E-04 7.083350691E-01 2.980050905E-05 2.990552666E-01 9.964931255E-05 6.156564913E-02 
L175 53288 299.94 38.655 1.109619171E+00 7.772234791E-01 3.005407208E-10 1.013501410E+05 1.139778630E-04 3.691795235E-01 1.139586600E-04 7.083350691E-01 2.980050905E-05 2.990552666E-01 9.964931255E-05 6.156564913E-02 
L176 53376 299.95 38.654 1.100409051E+00 8.003236820E-01 2.624536028E-10 1.034961546E+05 1.140777570E-04 3.692994347E-01 1.140453214E-04 7.091626921E-01 2.986771483E-05 2.979015478E-01 1.002632587E-04 4.477574732E-02 
L176 53376 299.95 38.654 1.100409051E+00 8.003236820E-01 2.624536028E-10 1.034961546E+05 1.140777570E-04 3.692994347E-01 1.140453214E-04 7.091626921E-01 2.986771483E-05 2.979015478E-01 1.002632587E-04 4.477574732E-02 
L177 53472 299.94 38.655 1.110447568E+00 7.723772854E-01 3.036163341E-10 1.258412123E+05 1.139433016E-04 3.705071556E-01 1.138445192E-04 7.084394601E-01 2.988212449E-05 2.985565697E-01 1.000839086E-04 1.308254185E-01 
L177 53472 299.94 38.655 1.110447568E+00 7.723772854E-01 3.036163341E-10 1.258412123E+05 1.139433016E-04 3.705071556E-01 1.138445192E-04 7.084394601E-01 2.988212449E-05 2.985565697E-01 1.000839086E-04 1.308254185E-01 
L178 53554 299.96 38.652 1.113660227E+00 7.677089422E-01 3.184371868E-10 1.174616022E+05 1.143246641E-04 3.693475471E-01 1.143246641E-04 7.091999241E-01 2.994634569E-05 2.982130638E-01 1.004193494E-04 6.229513689E-02 
L178 53554 299.96 38.652 1.113660227E+00 7.677089422E-01 3.184371868E-10 1.174616022E+05 1.143246641E-04 3.693475471E-01 1.143246641E-04 7.091999241E-01 2.994634569E-05 2.982130638E-01 1.004193494E-04 6.229513689E-02 
L179 53642 299.97 38.651 1.102425994E+00 7.929788807E-01 2.704122961E-10 9.180617575E+04 1.145069339E-04 3.692358795E-01 1.142715000E-04 7.093001890E-01 2.992760061E-05 2.982556540E-01 1.003414322E-04 3.503183582E-02 
L179 53642 299.97 38.651 1.102425994E+00 7.929788807E-01 2.704122961E-10 9.180617575E+04 1.145069339E-04 3.692358795E-01 1.142715000E-04 7.093001890E-01 2.992760061E-05 2.982556540E-01 1.003414322E-04 3.503183582E-02 
L180 53736 299.97 38.651 1.113171944E+00 7.700102199E-01 3.167251187E-10 1.127150622E+05 1.146397818E-04 3.693790642E-01 1.146397818E-04 7.102087855E-01 3.007417122E-05 2.987485649E-01 1.006678801E-04 6.827472711E-02 
L180 53736 299.97 38.651 1.113171944E+00 7.700102199E-01 3.167251187E-10 1.127150622E+05 1.146397818E-04 3.693790642E-01 1.146397818E-04 7.102087855E-01 3.007417122E-05 2.987485649E-01 1.006678801E-04 6.827472711E-02 
L181 53826 299.98 38.65 1.091613081E+00 8.185337664E-01 2.308794544E-10 7.720683586E+04 1.148579999E-04 3.693117035E-01 1.145147102E-04 7.091678845E-01 2.999186061E-05 2.981236200E-01 1.006031047E-04 1.986024140E-02 
L181 53826 299.98 38.65 1.091613081E+00 8.185337664E-01 2.308794544E-10 7.720683586E+04 1.148579999E-04 3.693117035E-01 1.145147102E-04 7.091678845E-01 2.999186061E-05 2.981236200E-01 1.006031047E-04 1.986024140E-02 
L182 53918 299.98 38.65 1.106665757E+00 7.875781336E-01 2.891322599E-10 1.153311566E+05 1.147563244E-04 3.693691681E-01 1.147390426E-04 7.096307636E-01 3.007490731E-05 2.988522301E-01 1.006341724E-04 4.737236230E-02 
L182 53918 299.98 38.65 1.106665757E+00 7.875781336E-01 2.891322599E-10 1.153311566E+05 1.147563244E-04 3.693691681E-01 1.147390426E-04 7.096307636E-01 3.007490731E-05 2.988522301E-01 1.006341724E-04 4.737236230E-02 
L183 54012 299.97 38.651 1.116471023E+00 7.611971070E-01 3.319243613E-10 1.060244824E+05 1.147414541E-04 3.694099632E-01 1.147414541E-04 7.081532023E-01 3.001623225E-05 2.978579033E-01 1.007754032E-04 7.492060908E-02 
L183 54012 299.97 38.651 1.116471023E+00 7.611971070E-01 3.319243613E-10 1.060244824E+05 1.147414541E-04 3.694099632E-01 1.147414541E-04 7.081532023E-01 3.001623225E-05 2.978579033E-01 1.007754032E-04 7.492060908E-02 
L184 54100 299.97 38.651 1.106762746E+00 7.808770660E-01 2.877742727E-10 1.150393492E+05 1.151095732E-04 3.694936920E-01 1.151058087E-04 7.086423381E-01 3.013917531E-05 2.978097511E-01 1.012032418E-04 4.426808401E-02 
L184 54100 299.97 38.651 1.106762746E+00 7.808770660E-01 2.877742727E-10 1.150393492E+05 1.151095732E-04 3.694936920E-01 1.151058087E-04 7.086423381E-01 3.013917531E-05 2.978097511E-01 1.012032418E-04 4.426808401E-02 
L185 54190 299.97 38.651 1.103913729E+00 7.875697101E-01 2.760979984E-10 9.794443343E+04 1.152107912E-04 3.734171913E-01 1.150102194E-04 7.025605757E-01 3.017272369E-05 2.980127630E-01 1.012517590E-04 4.017957746E-01 
L185 54190 299.97 38.651 1.103913729E+00 7.875697101E-01 2.760979984E-10 9.794443343E+04 1.152107912E-04 3.734171913E-01 1.150102194E-04 7.025605757E-01 3.017272369E-05 2.980127630E-01 1.012517590E-04 4.017957746E-01 
L186 54278 299.97 38.651 1.101628059E+00 7.913865592E-01 2.665040497E-10 9.703209393E+04 1.153944335E-04 3.696960884E-01 1.152674761E-04 7.096060072E-01 3.023910429E-05 2.981320820E-01 1.014258111E-04 4.078403476E-02 
L186 54278 299.97 38.651 1.101628059E+00 7.913865592E-01 2.665040497E-10 9.703209393E+04 1.153944335E-04 3.696960884E-01 1.152674761E-04 7.096060072E-01 3.023910429E-05 2.981320820E-01 1.014258111E-04 4.078403476E-02 
L187 54364 299.96 38.652 1.094315850E+00 8.099192826E-01 2.390851519E-10 7.750878966E+04 1.154551005E-04 3.696892998E-01 1.151191285E-04 7.101985215E-01 3.022484883E-05 2.991779472E-01 1.010254444E-04 2.848651503E-02 
L187 54364 299.96 38.652 1.094315850E+00 8.099192826E-01 2.390851519E-10 7.750878966E+04 1.154551005E-04 3.696892998E-01 1.151191285E-04 7.101985215E-01 3.022484883E-05 2.991779472E-01 1.010254444E-04 2.848651503E-02 
L188 54458 299.96 38.652 1.105013937E+00 7.842347055E-01 2.790692489E-10 1.070959429E+05 1.156320600E-04 3.698073250E-01 1.155134492E-04 7.096265260E-01 3.031362698E-05 2.991003517E-01 1.013488071E-04 4.360377970E-02 
L188 54458 299.96 38.652 1.105013937E+00 7.842347055E-01 2.790692489E-10 1.070959429E+05 1.156320600E-04 3.698073250E-01 1.155134492E-04 7.096265260E-01 3.031362698E-05 2.991003517E-01 1.013488071E-04 4.360377970E-02 
L189 54550 299.97 38.651 1.102569417E+00 7.885991213E-01 2.695114875E-10 1.065338129E+05 1.152783901E-04 3.696653175E-01 1.152517515E-04 7.093901757E-01 3.022326717E-05 2.979692360E-01 1.014344081E-04 4.498925238E-02 
L189 54550 299.97 38.651 1.102569417E+00 7.885991213E-01 2.695114875E-10 1.065338129E+05 1.152783901E-04 3.696653175E-01 1.152517515E-04 7.093901757E-01 3.022326717E-05 2.979692360E-01 1.014344081E-04 4.498925238E-02 
L190 54642 299.96 38.652 1.112662065E+00 7.682760768E-01 3.126284516E-10 1.260889985E+05 1.156430271E-04 3.741803185E-01 1.156311117E-04 7.015379841E-01 3.035336414E-05 2.980495918E-01 1.018353716E-04 1.729988151E-01 
L190 54642 299.96 38.652 1.112662065E+00 7.682760768E-01 3.126284516E-10 1.260889985E+05 1.156430271E-04 3.741803185E-01 1.156311117E-04 7.015379841E-01 3.035336414E-05 2.980495918E-01 1.018353716E-04 1.729988151E-01 
L191 54730 299.97 38.651 1.094261190E+00 8.061795241E-01 2.379235258E-10 8.386847972E+04 1.158561522E-04 3.698050018E-01 1.156079731E-04 7.105363562E-01 3.037713928E-05 2.984013786E-01 1.017993314E-04 7.638145928E-02 
L191 54730 299.97 38.651 1.094261190E+00 8.061795241E-01 2.379235258E-10 8.386847972E+04 1.158561522E-04 3.698050018E-01 1.156079731E-04 7.105363562E-01 3.037713928E-05 2.984013786E-01 1.017993314E-04 7.638145928E-02 
L192 54816 299.96 38.652 1.112935075E+00 7.588515971E-01 3.117362443E-10 1.128608839E+05 1.159722621E-04 3.699035004E-01 1.159722621E-04 7.096581535E-01 3.044330272E-05 2.988675652E-01 1.018628122E-04 5.603675063E-02 
L192 54816 299.96 38.652 1.112935075E+00 7.588515971E-01 3.117362443E-10 1.128608839E+05 1.159722621E-04 3.699035004E-01 1.159722621E-04 7.096581535E-01 3.044330272E-05 2.988675652E-01 1.018628122E-04 5.603675063E-02 
L193 54908 299.97 38.651 1.109891818E+00 7.674386925E-01 2.991376707E-10 1.164227131E+05 1.158397700E-04 3.698740448E-01 1.158397700E-04 7.102908251E-01 3.043320897E-05 2.992699577E-01 1.016920971E-04 5.819346263E-02 
L193 54908 299.97 38.651 1.109891818E+00 7.674386925E-01 2.991376707E-10 1.164227131E+05 1.158397700E-04 3.698740448E-01 1.158397700E-04 7.102908251E-01 3.043320897E-05 2.992699577E-01 1.016920971E-04 5.819346263E-02 
L194 54996 299.97 38.651 1.102120915E+00 7.904596210E-01 2.677664620E-10 9.705026341E+04 1.163943629E-04 3.699467865E-01 1.162579430E-04 7.090323667E-01 3.049495204E-05 2.980658470E-01 1.023109011E-04 3.667925024E-02 
L194 54996 299.97 38.651 1.102120915E+00 7.904596210E-01 2.677664620E-10 9.705026341E+04 1.163943629E-04 3.699467865E-01 1.162579430E-04 7.090323667E-01 3.049495204E-05 2.980658470E-01 1.023109011E-04 3.667925024E-02 
L195 55084 299.96 38.652 1.110753741E+00 7.658282039E-01 3.019860736E-10 1.181658525E+05 1.161249619E-04 3.698677856E-01 1.160842509E-04 7.102466816E-01 3.049502710E-05 2.980275093E-01 1.023251232E-04 4.631478593E-02 
