fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
0L28 34088 320.03 36.228 1.085241333E+00 8.984950817E-01 4.069017108E-09 7.426874945E+04 1.196980932E-04 3.084213760E-01 1.196980932E-04 6.718729262E-01 2.480383557E-05 2.412987854E-01 1.027906006E-04 5.558910627E-02 
0L28 34088 320.03 36.228 1.085241333E+00 8.984950817E-01 4.069017108E-09 7.426874945E+04 1.196980932E-04 3.084213760E-01 1.196980932E-04 6.718729262E-01 2.480383557E-05 2.412987854E-01 1.027906006E-04 5.558910627E-02 
0L29 34184 320.04 36.227 1.068483029E+00 9.416416861E-01 3.295154619E-09 6.073642275E+04 1.202234948E-04 3.086748497E-01 1.201333590E-04 6.720278005E-01 2.492023336E-05 2.414881893E-01 1.031964919E-04 2.561688599E-02 
0L29 34184 320.04 36.227 1.068483029E+00 9.416416861E-01 3.295154619E-09 6.073642275E+04 1.202234948E-04 3.086748497E-01 1.201333590E-04 6.720278005E-01 2.492023336E-05 2.414881893E-01 1.031964919E-04 2.561688599E-02 
0L30 34270 320.04 36.227 1.095304609E+00 8.658236726E-01 4.556679878E-09 8.929516630E+04 1.211325813E-04 3.166261948E-01 1.211325813E-04 6.548853442E-01 2.511730764E-05 2.421576204E-01 1.037592729E-04 2.375508375E+00 
0L30 34270 320.04 36.227 1.095304609E+00 8.658236726E-01 4.556679878E-09 8.929516630E+04 1.211325813E-04 3.166261948E-01 1.211325813E-04 6.548853442E-01 2.511730764E-05 2.421576204E-01 1.037592729E-04 2.375508375E+00 
0L31 34360 320.04 36.227 1.065778141E+00 9.454778639E-01 3.156871621E-09 6.215217198E+04 1.215131342E-04 3.101421135E-01 1.214146992E-04 6.723264969E-01 2.531699978E-05 2.423752502E-01 1.044421966E-04 2.480713378E-02 
0L31 34360 320.04 36.227 1.065778141E+00 9.454778639E-01 3.156871621E-09 6.215217198E+04 1.215131342E-04 3.101421135E-01 1.214146992E-04 6.723264969E-01 2.531699978E-05 2.423752502E-01 1.044421966E-04 2.480713378E-02 
0L32 34454 320.03 36.228 1.088429477E+00 8.957005783E-01 4.200522604E-09 8.040435936E+04 1.218946712E-04 3.109982086E-01 1.218946712E-04 6.693033790E-01 2.537263811E-05 2.425586609E-01 1.045875026E-04 7.210956621E-02 
0L32 34454 320.03 36.228 1.088429477E+00 8.957005783E-01 4.200522604E-09 8.040435936E+04 1.218946712E-04 3.109982086E-01 1.218946712E-04 6.693033790E-01 2.537263811E-05 2.425586609E-01 1.045875026E-04 7.210956621E-02 
0L33 34544 320.03 36.228 1.089585902E+00 8.945321508E-01 4.261056294E-09 7.801180230E+04 1.225036968E-04 3.106941536E-01 1.225036968E-04 6.692085470E-01 2.547086856E-05 2.427481548E-01 1.049212948E-04 8.438395852E-02 
0L33 34544 320.03 36.228 1.089585902E+00 8.945321508E-01 4.261056294E-09 7.801180230E+04 1.225036968E-04 3.106941536E-01 1.225036968E-04 6.692085470E-01 2.547086856E-05 2.427481548E-01 1.049212948E-04 8.438395852E-02 
0L34 34630 320.04 36.227 1.080514503E+00 9.102163779E-01 3.799829637E-09 6.995861627E+04 1.233502961E-04 3.168196922E-01 1.233502961E-04 6.562782170E-01 2.564722333E-05 2.421365887E-01 1.059553786E-04 2.334284270E+00 
0L34 34630 320.04 36.227 1.080514503E+00 9.102163779E-01 3.799829637E-09 6.995861627E+04 1.233502961E-04 3.168196922E-01 1.233502961E-04 6.562782170E-01 2.564722333E-05 2.421365887E-01 1.059553786E-04 2.334284270E+00 
0L35 34718 320.03 36.228 1.063993394E+00 9.324915427E-01 3.051230612E-09 5.572091800E+04 1.238863733E-04 3.169710060E-01 1.236847257E-04 6.565745787E-01 2.574065964E-05 2.423473581E-01 1.062425676E-04 2.225057510E+00 
0L35 34718 320.03 36.228 1.063993394E+00 9.324915427E-01 3.051230612E-09 5.572091800E+04 1.238863733E-04 3.169710060E-01 1.236847257E-04 6.565745787E-01 2.574065964E-05 2.423473581E-01 1.062425676E-04 2.225057510E+00 
0L36 34808 320.03 36.228 1.090500765E+00 8.848082387E-01 4.285434411E-09 8.046886525E+04 1.241440241E-04 3.110515877E-01 1.241440241E-04 6.701171314E-01 2.587670423E-05 2.434648413E-01 1.062754983E-04 1.036900714E-01 
0L36 34808 320.03 36.228 1.090500765E+00 8.848082387E-01 4.285434411E-09 8.046886525E+04 1.241440241E-04 3.110515877E-01 1.241440241E-04 6.701171314E-01 2.587670423E-05 2.434648413E-01 1.062754983E-04 1.036900714E-01 
0L37 34912 320.04 36.227 1.086980792E+00 8.838500940E-01 4.098885215E-09 7.422347486E+04 1.245202450E-04 3.114611336E-01 1.245202450E-04 6.704832347E-01 2.600349655E-05 2.433183411E-01 1.068593821E-04 1.033902138E-01 
0L37 34912 320.04 36.227 1.086980792E+00 8.838500940E-01 4.098885215E-09 7.422347486E+04 1.245202450E-04 3.114611336E-01 1.245202450E-04 6.704832347E-01 2.600349655E-05 2.433183411E-01 1.068593821E-04 1.033902138E-01 
0L38 34990 320.03 36.228 1.077370087E+00 9.091801859E-01 3.628803065E-09 7.113663844E+04 1.254327336E-04 3.113733101E-01 1.254327336E-04 6.711774396E-01 2.621377822E-05 2.436700012E-01 1.075697470E-04 6.159288321E-02 
0L38 34990 320.03 36.228 1.077370087E+00 9.091801859E-01 3.628803065E-09 7.113663844E+04 1.254327336E-04 3.113733101E-01 1.254327336E-04 6.711774396E-01 2.621377822E-05 2.436700012E-01 1.075697470E-04 6.159288321E-02 
0L39 35080 320.03 36.228 1.088087154E+00 8.656592513E-01 4.110541656E-09 7.290525962E+04 1.257388428E-04 3.159474075E-01 1.257388428E-04 6.618268679E-01 2.629230425E-05 2.435744823E-01 1.079644370E-04 2.332375769E+00 
0L39 35080 320.03 36.228 1.088087154E+00 8.656592513E-01 4.110541656E-09 7.290525962E+04 1.257388428E-04 3.159474075E-01 1.257388428E-04 6.618268679E-01 2.629230425E-05 2.435744823E-01 1.079644370E-04 2.332375769E+00 
0L40 35170 320.03 36.228 1.086706943E+00 8.673867706E-01 4.027985766E-09 7.924338408E+04 1.260301937E-04 3.122333458E-01 1.260301937E-04 6.708081765E-01 2.639685787E-05 2.439259460E-01 1.082159375E-04 9.002499276E-02 
0L40 35170 320.03 36.228 1.086706943E+00 8.673867706E-01 4.027985766E-09 7.924338408E+04 1.260301937E-04 3.122333458E-01 1.260301937E-04 6.708081765E-01 2.639685787E-05 2.439259460E-01 1.082159375E-04 9.002499276E-02 
0L41 35262 320.03 36.228 1.081630277E+00 8.904064177E-01 3.804061162E-09 7.313278228E+04 1.267145979E-04 3.122794136E-01 1.267145979E-04 6.690344757E-01 2.647393528E-05 2.431854692E-01 1.088653505E-04 8.517586234E-02 
0L41 35262 320.03 36.228 1.081630277E+00 8.904064177E-01 3.804061162E-09 7.313278228E+04 1.267145979E-04 3.122794136E-01 1.267145979E-04 6.690344757E-01 2.647393528E-05 2.431854692E-01 1.088653505E-04 8.517586234E-02 
0L42 35346 320.03 36.228 1.063282818E+00 9.177697264E-01 2.988111171E-09 5.140274510E+04 1.274432036E-04 3.121915718E-01 1.272686656E-04 6.714279450E-01 2.667731258E-05 2.429150936E-01 1.098161276E-04 3.782495726E-02 
0L42 35346 320.03 36.228 1.063282818E+00 9.177697264E-01 2.988111171E-09 5.140274510E+04 1.274432036E-04 3.121915718E-01 1.272686656E-04 6.714279450E-01 2.667731258E-05 2.429150936E-01 1.098161276E-04 3.782495726E-02 
0L43 35446 320.03 36.228 1.072508684E+00 8.953194368E-01 3.350186552E-09 6.109249590E+04 1.275957771E-04 3.123570633E-01 1.275634527E-04 6.722419490E-01 2.678571270E-05 2.440510759E-01 1.097343236E-04 5.702277708E-02 
0L43 35446 320.03 36.228 1.072508684E+00 8.953194368E-01 3.350186552E-09 6.109249590E+04 1.275957771E-04 3.123570633E-01 1.275634527E-04 6.722419490E-01 2.678571270E-05 2.440510759E-01 1.097343236E-04 5.702277708E-02 
0L44 35534 320.04 36.227 1.075193146E+00 8.920186675E-01 3.479753969E-09 6.562951760E+04 1.279756210E-04 3.126681297E-01 1.278992401E-04 6.719800504E-01 2.687249311E-05 2.445181622E-01 1.099057022E-04 6.494131337E-02 
0L44 35534 320.04 36.227 1.075193146E+00 8.920186675E-01 3.479753969E-09 6.562951760E+04 1.279756210E-04 3.126681297E-01 1.278992401E-04 6.719800504E-01 2.687249311E-05 2.445181622E-01 1.099057022E-04 6.494131337E-02 
0L45 35620 320.03 36.228 1.094477051E+00 8.650242147E-01 4.469253265E-09 9.024794020E+04 1.286211264E-04 3.126971527E-01 1.286211264E-04 6.715660603E-01 2.701002430E-05 2.440617449E-01 1.106679179E-04 1.398213302E-01 
0L45 35620 320.03 36.228 1.094477051E+00 8.650242147E-01 4.469253265E-09 9.024794020E+04 1.286211264E-04 3.126971527E-01 1.286211264E-04 6.715660603E-01 2.701002430E-05 2.440617449E-01 1.106679179E-04 1.398213302E-01 
0L46 35710 320.03 36.228 1.066569646E+00 9.068646709E-01 3.097677691E-09 6.064006749E+04 1.291977742E-04 3.126419113E-01 1.290480531E-04 6.735102655E-01 2.717333065E-05 2.445411188E-01 1.111022806E-04 3.503327475E-02 
0L46 35710 320.03 36.228 1.066569646E+00 9.068646709E-01 3.097677691E-09 6.064006747E+04 1.291977742E-04 3.126419113E-01 1.290480531E-04 6.735102655E-01 2.717333065E-05 2.445411188E-01 1.111022806E-04 3.503327474E-02 
0L47 35806 320.03 36.228 1.074641889E+00 8.774409507E-01 3.417781617E-09 7.529883912E+04 1.294365016E-04 3.127496078E-01 1.293820438E-04 6.742653515E-01 2.728359690E-05 2.446447979E-01 1.115200243E-04 4.957613397E-02 
0L47 35806 320.03 36.228 1.074641889E+00 8.774409507E-01 3.417781617E-09 7.529883912E+04 1.294365016E-04 3.127496078E-01 1.293820438E-04 6.742653515E-01 2.728359690E-05 2.446447979E-01 1.115200243E-04 4.957613397E-02 
0L48 35892 320.04 36.227 1.080722820E+00 8.724332333E-01 3.695029749E-09 7.072976489E+04 1.297770509E-04 3.129933784E-01 1.297770508E-04 6.722283011E-01 2.730548174E-05 2.447201328E-01 1.115778684E-04 7.461665600E-02 
0L48 35892 320.04 36.227 1.080722820E+00 8.724332333E-01 3.695029749E-09 7.072976489E+04 1.297770509E-04 3.129933784E-01 1.297770508E-04 6.722283011E-01 2.730548174E-05 2.447201328E-01 1.115778684E-04 7.461665600E-02 
0L49 35980 320.04 36.227 1.077198566E+00 8.834886011E-01 3.549805703E-09 7.582847217E+04 1.303032981E-04 3.133135849E-01 1.303032981E-04 6.739584225E-01 2.751488736E-05 2.453513123E-01 1.121397026E-04 8.090469299E-02 
0L49 35980 320.04 36.227 1.077198566E+00 8.834886011E-01 3.549805703E-09 7.582847217E+04 1.303032981E-04 3.133135849E-01 1.303032981E-04 6.739584225E-01 2.751488736E-05 2.453513123E-01 1.121397026E-04 8.090469299E-02 
0L50 36214 320.02 36.23 1.058873878E+00 9.069329591E-01 2.738012241E-09 4.057231566E+04 1.323416469E-04 3.136988113E-01 1.315889617E-04 6.746929728E-01 2.785085422E-05 2.453967428E-01 1.134852405E-04 7.745263861E-03 
0L50 36214 320.02 36.23 1.058873878E+00 9.069329591E-01 2.738012241E-09 4.057231566E+04 1.323416469E-04 3.136988113E-01 1.315889617E-04 6.746929728E-01 2.785085422E-05 2.453967428E-01 1.134852405E-04 7.745263861E-03 
0L51 36342 320.02 36.23 1.053688155E+00 9.416545686E-01 2.584988990E-09 3.986701516E+04 1.328712272E-04 3.143442360E-01 1.320491113E-04 6.747367252E-01 2.800756373E-05 2.456041714E-01 1.140314810E-04 4.366089683E-02 
0L51 36342 320.02 36.23 1.053688155E+00 9.416545686E-01 2.584988990E-09 3.986701516E+04 1.328712272E-04 3.143442360E-01 1.320491113E-04 6.747367252E-01 2.800756373E-05 2.456041714E-01 1.140314810E-04 4.366089683E-02 
0L52 36426 320.02 36.23 1.053257583E+00 9.350855815E-01 2.504989520E-09 3.386503344E+04 1.334195285E-04 3.143999146E-01 1.323427912E-04 6.756100828E-01 2.811116419E-05 2.468869289E-01 1.138567414E-04 8.360283485E-03 
0L52 36426 320.02 36.23 1.053257583E+00 9.350855815E-01 2.504989520E-09 3.386503344E+04 1.334195285E-04 3.143999146E-01 1.323427912E-04 6.756100828E-01 2.811116419E-05 2.468869289E-01 1.138567414E-04 8.360283485E-03 
0L53 36520 320.02 36.23 1.071419969E+00 8.980620231E-01 3.116245219E-09 5.985565139E+04 1.332430020E-04 3.153101685E-01 1.329996118E-04 6.728951004E-01 2.821861641E-05 2.462521284E-01 1.146139740E-04 6.902788361E-02 
0L53 36520 320.02 36.23 1.071419969E+00 8.980620231E-01 3.116245219E-09 5.985565139E+04 1.332430020E-04 3.153101685E-01 1.329996118E-04 6.728951004E-01 2.821861641E-05 2.462521284E-01 1.146139740E-04 6.902788361E-02 
0L54 36608 320.05 36.226 1.056679059E+00 9.283447160E-01 2.438222811E-09 2.910646692E+04 1.359198204E-04 3.166506638E-01 1.339452999E-04 6.754884736E-01 2.865007904E-05 2.483086258E-01 1.153735042E-04 1.785194236E-02 
0L54 36608 320.05 36.226 1.056679059E+00 9.283447160E-01 2.438222811E-09 2.910646692E+04 1.359198204E-04 3.166506638E-01 1.339452999E-04 6.754884736E-01 2.865007904E-05 2.483086258E-01 1.153735042E-04 1.785194236E-02 
0L55 36886 320.02 36.23 1.089876569E+00 8.741957448E-01 3.713975283E-09 9.760117874E+04 1.343344363E-04 3.172693947E-01 1.343344363E-04 6.780113222E-01 2.889698173E-05 2.485629490E-01 1.162430695E-04 2.239012948E-01 
0L55 36886 320.02 36.23 1.089876569E+00 8.741957448E-01 3.713975283E-09 9.760117874E+04 1.343344363E-04 3.172693947E-01 1.343344363E-04 6.780113222E-01 2.889698173E-05 2.485629490E-01 1.162430695E-04 2.239012948E-01 
0L56 36966 320.03 36.228 1.075978113E+00 8.816147754E-01 3.019212765E-09 5.832572769E+04 1.348610917E-04 3.170959106E-01 1.346527645E-04 6.753430784E-01 2.883569138E-05 2.486155651E-01 1.159751462E-04 3.656592395E-02 
0L56 36966 320.03 36.228 1.075978113E+00 8.816147754E-01 3.019212765E-09 5.832572769E+04 1.348610917E-04 3.170959106E-01 1.346527645E-04 6.753430784E-01 2.883569138E-05 2.486155651E-01 1.159751462E-04 3.656592395E-02 
0L57 37062 320.05 36.226 1.062020439E+00 9.254536008E-01 2.514213838E-09 3.814419128E+04 1.359496156E-04 3.177739250E-01 1.351332572E-04 6.754268978E-01 2.900406402E-05 2.492412804E-01 1.163384561E-04 2.714599799E-02 
0L57 37062 320.05 36.226 1.062020439E+00 9.254536008E-01 2.514213838E-09 3.814419128E+04 1.359496156E-04 3.177739250E-01 1.351332572E-04 6.754268978E-01 2.900406402E-05 2.492412804E-01 1.163384561E-04 2.714599799E-02 
0L58 37146 320.04 36.227 1.079735974E+00 8.741750078E-01 3.121762461E-09 6.795954494E+04 1.356109788E-04 3.184497017E-01 1.356109788E-04 6.741830624E-01 2.911478145E-05 2.484548784E-01 1.171806267E-04 1.306513243E-01 
0L58 37146 320.04 36.227 1.079735974E+00 8.741750078E-01 3.121762461E-09 6.795954494E+04 1.356109788E-04 3.184497017E-01 1.356109788E-04 6.741830624E-01 2.911478145E-05 2.484548784E-01 1.171806267E-04 1.306513243E-01 
0L59 37240 320.04 36.227 1.073793231E+00 8.866138091E-01 2.851458790E-09 4.712544873E+04 1.362224035E-04 3.180819267E-01 1.357965774E-04 6.774553879E-01 2.926230407E-05 2.498379868E-01 1.171157924E-04 1.922435266E-02 
0L59 37240 320.04 36.227 1.073793231E+00 8.866138091E-01 2.851458790E-09 4.712544873E+04 1.362224035E-04 3.180819267E-01 1.357965774E-04 6.774553879E-01 2.926230407E-05 2.498379868E-01 1.171157924E-04 1.922435266E-02 
0L60 37328 320.04 36.227 1.084447322E+00 8.708297686E-01 3.265598169E-09 6.302782675E+04 1.360479332E-04 3.187943863E-01 1.360479332E-04 6.745591206E-01 2.925651770E-05 2.495391262E-01 1.172487244E-04 1.637495939E-01 
0L60 37328 320.04 36.227 1.084447322E+00 8.708297686E-01 3.265598169E-09 6.302782675E+04 1.360479332E-04 3.187943863E-01 1.360479332E-04 6.745591206E-01 2.925651770E-05 2.495391262E-01 1.172487244E-04 1.637495939E-01 
0L61 37416 320.04 36.227 1.070405066E+00 8.988687034E-01 2.676845150E-09 4.037193927E+04 1.372657180E-04 3.191989265E-01 1.365535190E-04 6.754251569E-01 2.944025389E-05 2.496014420E-01 1.179477295E-04 5.394216098E-02 
0L61 37416 320.04 36.227 1.070405066E+00 8.988687034E-01 2.676845150E-09 4.037193927E+04 1.372657180E-04 3.191989265E-01 1.365535190E-04 6.754251569E-01 2.944025389E-05 2.496014420E-01 1.179477295E-04 5.394216098E-02 
0L62 37510 320.04 36.227 1.098222378E+00 8.222260601E-01 3.785288473E-09 8.433432515E+04 1.365692707E-04 3.192129219E-01 1.365692707E-04 6.759855697E-01 2.946937186E-05 2.503774595E-01 1.176816390E-04 2.807609429E-01 
0L62 37510 320.04 36.227 1.098222378E+00 8.222260601E-01 3.785288473E-09 8.433432515E+04 1.365692707E-04 3.192129219E-01 1.365692707E-04 6.759855697E-01 2.946937186E-05 2.503774595E-01 1.176816390E-04 2.807609429E-01 
0L63 37598 320.03 36.228 1.093131275E+00 8.491667125E-01 3.528794748E-09 7.896875289E+04 1.369863560E-04 3.197121307E-01 1.369863560E-04 6.780109743E-01 2.969430408E-05 2.505610893E-01 1.184296199E-04 2.755768785E-01 
0L63 37598 320.03 36.228 1.093131275E+00 8.491667125E-01 3.528794748E-09 7.896875289E+04 1.369863560E-04 3.197121307E-01 1.369863560E-04 6.780109743E-01 2.969430408E-05 2.505610893E-01 1.184296199E-04 2.755768785E-01 
0L64 37690 320.03 36.228 1.070579318E+00 9.074411345E-01 2.624741204E-09 4.014906075E+04 1.382708805E-04 3.197690346E-01 1.373856840E-04 6.768799822E-01 2.973647988E-05 2.509295698E-01 1.184828004E-04 1.051389295E-01 
0L64 37690 320.03 36.228 1.070579318E+00 9.074411345E-01 2.624741204E-09 4.014906075E+04 1.382708805E-04 3.197690346E-01 1.373856840E-04 6.768799822E-01 2.973647988E-05 2.509295698E-01 1.184828004E-04 1.051389295E-01 
0L65 37780 320.03 36.228 1.079948900E+00 8.752263245E-01 2.930366927E-09 6.150540068E+04 1.374967286E-04 3.202017853E-01 1.373520133E-04 6.770747026E-01 2.977798907E-05 2.509756554E-01 1.186399900E-04 1.243570188E-01 
0L65 37780 320.03 36.228 1.079948900E+00 8.752263245E-01 2.930366927E-09 6.150540068E+04 1.374967286E-04 3.202017853E-01 1.373520133E-04 6.770747026E-01 2.977798907E-05 2.509756554E-01 1.186399900E-04 1.243570188E-01 
0L66 37868 320.03 36.228 1.078040821E+00 8.817493743E-01 2.844321944E-09 5.234615530E+04 1.383350139E-04 3.202001564E-01 1.380906778E-04 6.756658459E-01 2.987568471E-05 2.509576872E-01 1.190427216E-04 7.550554143E-02 
0L66 37868 320.03 36.228 1.078040821E+00 8.817493743E-01 2.844321944E-09 5.234615530E+04 1.383350139E-04 3.202001564E-01 1.380906778E-04 6.756658459E-01 2.987568471E-05 2.509576872E-01 1.190427216E-04 7.550554143E-02 
0L67 37958 320.03 36.228 1.078272456E+00 8.874775342E-01 2.846185533E-09 5.228522721E+04 1.384380270E-04 3.205272659E-01 1.381025880E-04 6.768159876E-01 2.995969621E-05 2.516181419E-01 1.190658095E-04 1.495883790E-01 
0L67 37958 320.03 36.228 1.078272456E+00 8.874775342E-01 2.846185533E-09 5.228522721E+04 1.384380270E-04 3.205272659E-01 1.381025880E-04 6.768159876E-01 2.995969621E-05 2.516181419E-01 1.190658095E-04 1.495883790E-01 
0L68 38052 320.04 36.227 1.077271389E+00 8.880928931E-01 2.805171069E-09 5.369147317E+04 1.386206931E-04 3.204881760E-01 1.382934334E-04 6.761326336E-01 2.996715181E-05 2.509817587E-01 1.193895889E-04 1.200156139E-01 
0L68 38052 320.04 36.227 1.077271389E+00 8.880928931E-01 2.805171069E-09 5.369147317E+04 1.386206931E-04 3.204881760E-01 1.382934334E-04 6.761326336E-01 2.996715181E-05 2.509817587E-01 1.193895889E-04 1.200156139E-01 
0L69 38138 320.03 36.228 1.082718574E+00 8.730416242E-01 2.988976864E-09 6.562491463E+04 1.389767532E-04 3.209818695E-01 1.388941579E-04 6.753928862E-01 3.011070772E-05 2.515065302E-01 1.197252559E-04 3.047994547E-01 
0L69 38138 320.03 36.228 1.082718574E+00 8.730416242E-01 2.988976864E-09 6.562491463E+04 1.389767532E-04 3.209818695E-01 1.388941579E-04 6.753928862E-01 3.011070772E-05 2.515065302E-01 1.197252559E-04 3.047994547E-01 
0L70 38228 320.03 36.228 1.062218914E+00 9.125249305E-01 2.426157416E-09 3.773507061E+04 1.397575455E-04 3.196844193E-01 1.390162641E-04 6.765230342E-01 3.006558589E-05 2.502405384E-01 1.201558945E-04 4.489093038E-02 
0L70 38228 320.03 36.228 1.062218914E+00 9.125249305E-01 2.426157416E-09 3.773507061E+04 1.397575455E-04 3.196844193E-01 1.390162641E-04 6.765230342E-01 3.006558589E-05 2.502405384E-01 1.201558945E-04 4.489093038E-02 
0L71 38328 320.03 36.228 1.077210529E+00 8.737815767E-01 2.905990579E-09 5.198435512E+04 1.394424243E-04 3.198977631E-01 1.391444773E-04 6.761171384E-01 3.009533081E-05 2.504533779E-01 1.201673745E-04 3.391726169E-01 
0L71 38328 320.03 36.228 1.077210529E+00 8.737815767E-01 2.905990579E-09 5.198435512E+04 1.394424243E-04 3.198977631E-01 1.391444773E-04 6.761171384E-01 3.009533081E-05 2.504533779E-01 1.201673745E-04 3.391726169E-01 
0L72 38408 320.02 36.23 1.083000284E+00 8.573155728E-01 3.124344063E-09 6.563048555E+04 1.396752977E-04 3.200155060E-01 1.396438305E-04 6.759722423E-01 3.020797672E-05 2.512180634E-01 1.202458007E-04 6.432210865E-01 
0L72 38408 320.02 36.23 1.083000284E+00 8.573155728E-01 3.124344063E-09 6.563048555E+04 1.396752977E-04 3.200155060E-01 1.396438305E-04 6.759722423E-01 3.020797672E-05 2.512180634E-01 1.202458007E-04 6.432210865E-01 
0L73 38506 320.02 36.23 1.077834072E+00 8.765550632E-01 2.935267770E-09 5.248484552E+04 1.397354849E-04 3.200155525E-01 1.395093941E-04 6.838119298E-01 3.052890384E-05 2.503374847E-01 1.218191969E-04 7.080550290E-01 
0L73 38506 320.02 36.23 1.077834072E+00 8.765550632E-01 2.935267770E-09 5.248484552E+04 1.397354849E-04 3.200155525E-01 1.395093941E-04 6.838119298E-01 3.052890384E-05 2.503374847E-01 1.218191969E-04 7.080550290E-01 
0L74 38588 320.03 36.228 1.079944094E+00 8.746234031E-01 3.025067135E-09 6.103824256E+04 1.397974025E-04 3.202789757E-01 1.396884455E-04 6.758716480E-01 3.023800566E-05 2.508548445E-01 1.205339550E-04 1.112172722E+01 
0L74 38588 320.03 36.228 1.079944094E+00 8.746234031E-01 3.025067135E-09 6.103824256E+04 1.397974025E-04 3.202789757E-01 1.396884455E-04 6.758716480E-01 3.023800566E-05 2.508548445E-01 1.205339550E-04 1.112172722E+01 
0L75 38688 320.02 36.23 1.073978050E+00 8.791421070E-01 2.796504270E-09 5.249062204E+04 1.405350927E-04 3.179501564E-01 1.401036984E-04 6.817734270E-01 3.037027418E-05 2.507639191E-01 1.211310930E-04 1.458934905E-02 
0L75 38688 320.02 36.23 1.073978050E+00 8.791421070E-01 2.796504270E-09 5.249062204E+04 1.405350927E-04 3.179501564E-01 1.401036984E-04 6.817734270E-01 3.037027418E-05 2.507639191E-01 1.211310930E-04 1.458934905E-02 
