f U Un
372 0.04232 0.4682970012172181
373 0.04225 0.4675224078787208
374 0.04218 0.4667478145402235
375 0.04211 0.46597322120172624
376 0.04204 0.4651986278632289
377 0.04197 0.46442403452473163
378 0.0419 0.46364944118623436
379 0.04183 0.462874847847737
380 0.04177 0.46221091070045367
381 0.0417 0.4614363173619564
382 0.04163 0.46066172402345906
383 0.04156 0.4598871306849618
384 0.0415 0.45922319353767843
385 0.04143 0.45844860019918116
386 0.04136 0.4576740068606838
387 0.0413 0.45701006971340047
388 0.04123 0.4562354763749032
389 0.04116 0.45546088303640586
390 0.0411 0.45479694588912245
391 0.04103 0.4540223525506251
392 0.04097 0.45335841540334176
393 0.0409 0.4525838220648445
394 0.04084 0.45191988491756113
395 0.04078 0.45125594777027767
396 0.04071 0.45048135443178045
397 0.04065 0.44981741728449703
398 0.04058 0.4490428239459997
399 0.04052 0.44837888679871635
400 0.04046 0.447714949651433
401 0.04039 0.4469403563129357
402 0.04033 0.44627641916565225
403 0.04027 0.4456124820183689
404 0.04021 0.44494854487108554
405 0.04015 0.44428460772380207
406 0.04008 0.4435100143853048
407 0.04002 0.44284607723802144
408 0.03996 0.4421821400907381
409 0.0399 0.4415182029434546
410 0.03984 0.44085426579617126
411 0.03978 0.4401903286488879
412 0.03972 0.43952639150160444
413 0.03966 0.4388624543543211
414 0.0396 0.43819851720703773
415 0.03954 0.4375345800597543
416 0.03948 0.43687064291247096
417 0.03942 0.4362067057651875
418 0.03936 0.43554276861790414
419 0.0393 0.4348788314706208
420 0.03924 0.4342148943233373
421 0.03919 0.4336616133672679
422 0.03913 0.4329976762199845
423 0.03907 0.4323337390727011
424 0.03901 0.4316698019254177
425 0.03895 0.4310058647781343
426 0.0389 0.4304525838220648
427 0.03884 0.4297886466747814
428 0.03878 0.42912470952749804
429 0.03873 0.42857142857142855
430 0.03867 0.4279074914241452
431 0.03861 0.4272435542768617
432 0.03856 0.42669027332079223
433 0.0385 0.4260263361735089
434 0.03845 0.4254730552174394
435 0.03839 0.424809118070156
436 0.03833 0.4241451809228726
437 0.03828 0.42359189996680313
438 0.03822 0.42292796281951966
439 0.03817 0.4223746818634503
440 0.03811 0.4217107447161668
441 0.03806 0.42115746376009733
442 0.03801 0.4206041828040279
443 0.03795 0.4199402456567444
444 0.0379 0.419386964700675
445 0.03784 0.4187230275533916
446 0.03779 0.4181697465973221
447 0.03774 0.41761646564125265
448 0.03768 0.4169525284939692
449 0.03763 0.4163992475378997
450 0.03758 0.41584596658183026
451 0.03753 0.41529268562576077
452 0.03747 0.41462874847847736
453 0.03742 0.41407546752240787
454 0.03737 0.4135221865663384
455 0.03732 0.41296890561026883
456 0.03727 0.41241562465419934
457 0.03721 0.411751687506916
458 0.03716 0.4111984065508465
459 0.03711 0.41064512559477695
460 0.03706 0.4100918446387075
461 0.03701 0.409538563682638
462 0.03696 0.40898528272656853
463 0.03691 0.40843200177049904
464 0.03686 0.4078787208144295
465 0.03681 0.40732543985836006
466 0.03676 0.40677215890229057
467 0.03671 0.4062188779462211
468 0.03666 0.40566559699015153
469 0.03661 0.40511231603408204
470 0.03656 0.4045590350780126
471 0.03651 0.4040057541219431
472 0.03646 0.40345247316587357
473 0.03641 0.4028991922098041
474 0.03636 0.40234591125373464
475 0.03631 0.40179263029766515
476 0.03626 0.40123934934159566
477 0.03622 0.4007967245767401
478 0.03617 0.40024344362067055
479 0.03612 0.39969016266460106
480 0.03607 0.39913688170853157
481 0.03602 0.39858360075246213
482 0.03598 0.39814097598760645
483 0.03593 0.39758769503153696
484 0.03588 0.3970344140754675
485 0.03583 0.39648113311939803
486 0.03579 0.39603850835454246
487 0.03574 0.3954852273984729
488 0.03569 0.3949319464424034
489 0.03565 0.39448932167754786
490 0.0356 0.39393604072147836
491 0.03555 0.3933827597654088
492 0.03551 0.39294013500055325
493 0.03546 0.39238685404448376
494 0.03542 0.3919442292796282
495 0.03537 0.39139094832355864
496 0.03533 0.39094832355870307
497 0.03528 0.3903950426026336
498 0.03523 0.3898417616465641
499 0.03519 0.3893991368817085
500 0.03514 0.388845855925639
501 0.0351 0.3884032311607834
502 0.03505 0.3878499502047139
503 0.03501 0.38740732543985834
504 0.03496 0.3868540444837888
505 0.03492 0.3864114197189332
506 0.03488 0.38596879495407765
507 0.03483 0.38541551399800816
508 0.03479 0.3849728892331526
509 0.03474 0.3844196082770831
510 0.0347 0.3839769835122275
511 0.03466 0.3835343587473719
512 0.03461 0.3829810777913024
513 0.03457 0.3825384530264468
514 0.03453 0.38209582826159116
515 0.03448 0.3815425473055217
516 0.03444 0.3810999225406661
517 0.0344 0.38065729777581053
518 0.03436 0.38021467301095496
519 0.03431 0.37966139205488547
520 0.03427 0.37921876729002985
521 0.03423 0.3787761425251742
522 0.03419 0.37833351776031865
523 0.03414 0.37778023680424916
524 0.0341 0.3773376120393936
525 0.03406 0.37689498727453796
526 0.03402 0.3764523625096824
527 0.03398 0.3760097377448268
528 0.03393 0.37545645678875733
529 0.03389 0.37501383202390176
530 0.03385 0.3745712072590461
531 0.03381 0.3741285824941905
532 0.03377 0.37368595772933494
533 0.03373 0.37324333296447937
534 0.03369 0.37280070819962374
535 0.03365 0.3723580834347681
536 0.03361 0.37191545866991255
537 0.03357 0.371472833905057
538 0.03353 0.37103020914020135
539 0.03349 0.3705875843753458
540 0.03344 0.37003430341927623
541 0.0334 0.36959167865442066
542 0.03336 0.3691490538895651
543 0.03333 0.3688170853159234
544 0.03329 0.3683744605510678
545 0.03325 0.36793183578621225
546 0.03321 0.3674892110213567
547 0.03317 0.367046586256501
548 0.03313 0.3666039614916454
549 0.03309 0.36616133672678985
550 0.03305 0.3657187119619343
551 0.03301 0.3652760871970786
552 0.03297 0.36483346243222303
553 0.03293 0.36439083766736746
554 0.03289 0.3639482129025119
555 0.03286 0.3636162443288702
556 0.03282 0.3631736195640146
557 0.03278 0.36273099479915893
558 0.03274 0.36228837003430336
559 0.0327 0.3618457452694478
560 0.03266 0.3614031205045922
561 0.03263 0.3610711519309505
562 0.03259 0.36062852716609495
563 0.03255 0.3601859024012394
564 0.03251 0.3597432776363837
565 0.03248 0.35941130906274205
566 0.03244 0.3589686842978864
567 0.0324 0.35852605953303085
568 0.03236 0.3580834347681753
569 0.03233 0.3577514661945335
570 0.03229 0.35730884142967795
571 0.03225 0.3568662166648224
572 0.03222 0.35653424809118067
573 0.03218 0.3560916233263251
574 0.03214 0.35564899856146953
575 0.03211 0.35531702998782777
576 0.03207 0.3548744052229722
577 0.03203 0.35443178045811663
578 0.032 0.3540998118844749
579 0.03196 0.35365718711961935
580 0.03192 0.3532145623547637
581 0.03189 0.352882593781122
582 0.03185 0.35243996901626645
583 0.03182 0.35210800044262475
584 0.03178 0.3516653756777692
585 0.03174 0.35122275091291355
586 0.03171 0.3508907823392719
587 0.03167 0.3504481575744162
588 0.03164 0.35011618900077457
589 0.0316 0.349673564235919
590 0.03157 0.3493415956622773
591 0.03153 0.3488989708974217
592 0.0315 0.34856700232378
593 0.03146 0.34812437755892445
594 0.03143 0.3477924089852827
595 0.03139 0.3473497842204271
596 0.03136 0.3470178156467854
597 0.03132 0.34657519088192984
598 0.03129 0.34624322230828813
599 0.03126 0.3459112537346465
600 0.03122 0.34546862896979086
601 0.03119 0.34513666039614915
602 0.03115 0.3446940356312936
603 0.03112 0.3443620670576518
604 0.03108 0.34391944229279625
605 0.03105 0.3435874737191546
606 0.03102 0.34325550514551284
607 0.03098 0.34281288038065727
608 0.03095 0.34248091180701556
609 0.03092 0.34214894323337386
610 0.03088 0.3417063184685183
611 0.03085 0.3413743498948766
612 0.03082 0.3410423813212349
613 0.03078 0.3405997565563793
614 0.03075 0.3402677879827376
615 0.03072 0.33993581940909595
616 0.03068 0.3394931946442403
617 0.03065 0.3391612260705986
618 0.03062 0.33882925749695697
619 0.03058 0.33838663273210134
620 0.03055 0.33805466415845964
621 0.03052 0.33772269558481793
622 0.03049 0.33739072701117623
623 0.03045 0.33694810224632066
624 0.03042 0.33661613367267895
625 0.03039 0.33628416509903725
626 0.03036 0.3359521965253956
627 0.03032 0.33550957176053997
628 0.03029 0.3351776031868983
629 0.03026 0.33484563461325656
630 0.03023 0.3345136660396149
631 0.0302 0.3341816974659732
632 0.03016 0.3337390727011176
633 0.03013 0.33340710412747593
634 0.0301 0.3330751355538342
635 0.03007 0.3327431669801925
636 0.03004 0.3324111984065508
637 0.03001 0.3320792298329091
638 0.02998 0.33174726125926746
639 0.02994 0.33130463649441183
640 0.02991 0.3309726679207701
641 0.02988 0.3306406993471285
642 0.02985 0.33030873077348677
643 0.02982 0.32997676219984506
644 0.02979 0.32964479362620336
645 0.02976 0.3293128250525617
646 0.02973 0.32898085647891995
647 0.0297 0.3286488879052783
648 0.02967 0.3283169193316366
649 0.02963 0.32787429456678097
650 0.0296 0.3275423259931393
651 0.02957 0.3272103574194976
652 0.02954 0.3268783888458559
653 0.02951 0.3265464202722142
654 0.02948 0.3262144516985725
655 0.02945 0.32588248312493084
656 0.02942 0.32555051455128914
657 0.02939 0.32521854597764743
658 0.02936 0.3248865774040057
659 0.02933 0.324554608830364
660 0.0293 0.3242226402567223
661 0.02927 0.32389067168308067
662 0.02924 0.32355870310943896
663 0.02921 0.32322673453579726
664 0.02918 0.32289476596215555
665 0.02915 0.32256279738851384
666 0.02913 0.32234148500608606
667 0.0291 0.3220095164324444
668 0.02907 0.32167754785880265
669 0.02904 0.321345579285161
670 0.02901 0.3210136107115193
671 0.02898 0.3206816421378776
672 0.02895 0.3203496735642359
673 0.02892 0.32001770499059423
674 0.02889 0.31968573641695247
675 0.02886 0.3193537678433108
676 0.02883 0.3190217992696691
677 0.02881 0.31880048688724133
678 0.02878 0.3184685183135996
679 0.02875 0.3181365497399579
680 0.02872 0.3178045811663162
681 0.02869 0.31747261259267456
682 0.02866 0.31714064401903286
683 0.02863 0.31680867544539115
684 0.02861 0.31658736306296337
685 0.02858 0.31625539448932166
686 0.02855 0.31592342591567996
687 0.02852 0.31559145734203825
688 0.02849 0.3152594887683966
689 0.02846 0.31492752019475484
690 0.02844 0.31470620781232705
691 0.02841 0.3143742392386854
692 0.02838 0.3140422706650437
693 0.02835 0.313710302091402
694 0.02833 0.3134889897089742
695 0.0283 0.3131570211353325
696 0.02827 0.3128250525616908
697 0.02824 0.31249308398804915
698 0.02821 0.3121611154144074
699 0.02819 0.3119398030319796
700 0.02816 0.31160783445833795
701 0.02813 0.3112758658846962
702 0.02811 0.3110545535022684
703 0.02808 0.31072258492862675
704 0.02805 0.31039061635498505
705 0.02802 0.31005864778134334
706 0.028 0.30983733539891556
707 0.02797 0.30950536682527385
708 0.02794 0.30917339825163215
709 0.02792 0.30895208586920436
710 0.02789 0.30862011729556266
711 0.02786 0.30828814872192095
712 0.02784 0.30806683633949317
713 0.02781 0.3077348677658515
714 0.02778 0.30740289919220976
715 0.02776 0.30718158680978197
716 0.02773 0.3068496182361403
717 0.0277 0.30651764966249856
718 0.02768 0.3062963372800708
719 0.02765 0.3059643687064291
720 0.02762 0.3056324001327874
721 0.0276 0.30541108775035963
722 0.02757 0.30507911917671793
723 0.02754 0.3047471506030762
724 0.02752 0.30452583822064844
725 0.02749 0.30419386964700673
726 0.02747 0.30397255726457895
727 0.02744 0.30364058869093724
728 0.02741 0.30330862011729554
729 0.02739 0.30308730773486775
730 0.02736 0.30275533916122604
731 0.02734 0.30253402677879826
732 0.02731 0.30220205820515655
733 0.02729 0.30198074582272877
734 0.02726 0.30164877724908706
735 0.02723 0.30131680867544536
736 0.02721 0.3010954962930176
737 0.02718 0.30076352771937587
738 0.02716 0.3005422153369481
739 0.02713 0.3002102467633064
740 0.02711 0.2999889343808786
741 0.02708 0.2996569658072369
742 0.02706 0.2994356534248091
743 0.02703 0.2991036848511674
744 0.02701 0.2988823724687396
745 0.02698 0.2985504038950979
746 0.02696 0.2983290915126701
747 0.02693 0.2979971229390284
748 0.02691 0.29777581055660063
749 0.02688 0.2974438419829589
750 0.02686 0.29722252960053114
751 0.02683 0.29689056102688943
752 0.02681 0.29666924864446165
753 0.02678 0.29633728007081994
754 0.02676 0.29611596768839216
755 0.02673 0.29578399911475045
756 0.02671 0.29556268673232267
757 0.02669 0.2953413743498948
758 0.02666 0.2950094057762532
759 0.02664 0.2947880933938254
760 0.02661 0.2944561248201837
761 0.02659 0.29423481243775584
762 0.02656 0.2939028438641142
763 0.02654 0.2936815314816864
764 0.02651 0.29334956290804465
765 0.02649 0.29312825052561686
766 0.02647 0.2929069381431891
767 0.02644 0.2925749695695474
768 0.02642 0.2923536571871196
769 0.02639 0.2920216886134779
770 0.02637 0.2918003762310501
771 0.02635 0.2915790638486223
772 0.02632 0.2912470952749806
773 0.0263 0.2910257828925528
774 0.02628 0.29080447051012503
775 0.02625 0.29047250193648333
776 0.02623 0.29025118955405554
777 0.0262 0.28991922098041384
778 0.02618 0.289697908597986
779 0.02616 0.2894765962155582
780 0.02613 0.28914462764191656
781 0.02611 0.2889233152594888
782 0.02609 0.28870200287706094
783 0.02606 0.28837003430341923
784 0.02604 0.28814872192099145
785 0.02602 0.28792740953856366
786 0.02599 0.28759544096492196
787 0.02597 0.28737412858249417
788 0.02595 0.2871528162000664
789 0.02592 0.2868208476264247
790 0.0259 0.2865995352439969
791 0.02588 0.2863782228615691
792 0.02586 0.2861569104791413
793 0.02583 0.28582494190549956
794 0.02581 0.2856036295230718
795 0.02579 0.285382317140644
796 0.02576 0.28505034856700234
797 0.02574 0.2848290361845745
798 0.02572 0.2846077238021467
799 0.0257 0.28438641141971893
800 0.02567 0.2840544428460772
801 0.02565 0.28383313046364944
802 0.02563 0.2836118180812216
803 0.02561 0.2833905056987938
804 0.02558 0.2830585371251521
805 0.02556 0.2828372247427243
806 0.02554 0.28261591236029654
807 0.02552 0.28239459997786875
808 0.02549 0.28206263140422705
809 0.02547 0.28184131902179926
810 0.02545 0.2816200066393715
811 0.02543 0.2813986942569437
812 0.0254 0.28106672568330193
813 0.02538 0.28084541330087415
814 0.02536 0.28062410091844636
815 0.02534 0.2804027885360186
816 0.02532 0.28018147615359074
817 0.02529 0.2798495075799491
818 0.02527 0.2796281951975213
819 0.02525 0.2794068828150935
820 0.02523 0.2791855704326657
821 0.02521 0.2789642580502379
822 0.02519 0.2787429456678101
823 0.02516 0.2784109770941684
824 0.02514 0.2781896647117406
825 0.02512 0.27796835232931283
826 0.0251 0.27774703994688504
827 0.02508 0.27752572756445726
828 0.02506 0.2773044151820294
829 0.02503 0.2769724466083877
830 0.02501 0.2767511342259599
831 0.02499 0.2765298218435321
832 0.02497 0.2763085094611043
833 0.02495 0.2760871970786765
834 0.02493 0.27586588469624873
835 0.02491 0.27564457231382095
836 0.02488 0.27531260374017924
837 0.02486 0.27509129135775146
838 0.02484 0.27486997897532367
839 0.02482 0.27464866659289583
840 0.0248 0.27442735421046804
841 0.02478 0.27420604182804026
842 0.02476 0.2739847294456125
843 0.02474 0.2737634170631847
844 0.02471 0.273431448489543
845 0.02469 0.2732101361071152
846 0.02467 0.2729888237246874
847 0.02465 0.27276751134225957
848 0.02463 0.2725461989598318
849 0.02461 0.272324886577404
850 0.02459 0.2721035741949762
851 0.02457 0.27188226181254843
852 0.02455 0.2716609494301206
853 0.02453 0.2714396370476928
854 0.02451 0.271218324665265
855 0.02449 0.27099701228283724
856 0.02447 0.2707756999004094
857 0.02444 0.2704437313267677
858 0.02442 0.2702224189443399
859 0.0244 0.2700011065619121
860 0.02438 0.26977979417948433
861 0.02436 0.26955848179705655
862 0.02434 0.26933716941462876
863 0.02432 0.2691158570322009
864 0.0243 0.26889454464977314
865 0.02428 0.26867323226734535
866 0.02426 0.26845191988491757
867 0.02424 0.2682306075024898
868 0.02422 0.26800929512006194
869 0.0242 0.26778798273763416
870 0.02418 0.26756667035520637
871 0.02416 0.2673453579727786
872 0.02414 0.2671240455903508
873 0.02412 0.26690273320792296
874 0.0241 0.2666814208254952
875 0.02408 0.2664601084430674
876 0.02406 0.2662387960606396
877 0.02404 0.26601748367821176
878 0.02402 0.265796171295784
879 0.024 0.2655748589133562
880 0.02398 0.2653535465309284
