f U Un
270 0.0142 0.44879898862199746
271 0.01416 0.4475347661188369
272 0.01412 0.44627054361567636
273 0.01407 0.44469026548672563
274 0.01403 0.44342604298356514
275 0.01399 0.44216182048040453
276 0.01395 0.440897597977244
277 0.01391 0.43963337547408343
278 0.01387 0.4383691529709229
279 0.01383 0.43710493046776233
280 0.01379 0.4358407079646018
281 0.01375 0.4345764854614412
282 0.01371 0.4333122629582806
283 0.01367 0.4320480404551201
284 0.01363 0.4307838179519595
285 0.01359 0.429519595448799
286 0.01355 0.4282553729456384
287 0.01352 0.427307206068268
288 0.01348 0.42604298356510745
289 0.01344 0.4247787610619469
290 0.0134 0.42351453855878635
291 0.01336 0.4222503160556258
292 0.01333 0.42130214917825537
293 0.01329 0.42003792667509476
294 0.01325 0.4187737041719342
295 0.01322 0.41782553729456384
296 0.01318 0.4165613147914033
297 0.01314 0.41529709228824274
298 0.01311 0.4143489254108723
299 0.01307 0.41308470290771176
300 0.01304 0.4121365360303413
301 0.013 0.41087231352718073
302 0.01296 0.4096080910240202
303 0.01293 0.4086599241466498
304 0.01289 0.40739570164348926
305 0.01286 0.40644753476611883
306 0.01283 0.4054993678887484
307 0.01279 0.4042351453855878
308 0.01276 0.40328697850821743
309 0.01272 0.4020227560050569
310 0.01269 0.40107458912768645
311 0.01266 0.400126422250316
312 0.01262 0.3988621997471555
313 0.01259 0.3979140328697851
314 0.01256 0.3969658659924146
315 0.01252 0.3957016434892541
316 0.01249 0.39475347661188365
317 0.01246 0.3938053097345133
318 0.01242 0.3925410872313527
319 0.01239 0.3915929203539823
320 0.01236 0.3906447534766119
321 0.01233 0.38969658659924145
322 0.0123 0.388748419721871
323 0.01227 0.3878002528445006
324 0.01223 0.38653603034134004
325 0.0122 0.38558786346396967
326 0.01217 0.38463969658659924
327 0.01214 0.3836915297092288
328 0.01211 0.3827433628318584
329 0.01208 0.38179519595448796
330 0.01205 0.38084702907711754
331 0.01202 0.3798988621997471
332 0.01199 0.37895069532237674
333 0.01196 0.3780025284450063
334 0.01193 0.3770543615676359
335 0.0119 0.3761061946902655
336 0.01187 0.3751580278128951
337 0.01184 0.3742098609355246
338 0.01181 0.3732616940581542
339 0.01178 0.3723135271807838
340 0.01175 0.3713653603034134
341 0.01172 0.37041719342604296
342 0.01169 0.3694690265486726
343 0.01167 0.3688369152970923
344 0.01164 0.36788874841972186
345 0.01161 0.36694058154235143
346 0.01158 0.365992414664981
347 0.01155 0.3650442477876106
348 0.01153 0.36441213653603033
349 0.0115 0.3634639696586599
350 0.01147 0.3625158027812895
351 0.01144 0.3615676359039191
352 0.01142 0.3609355246523388
353 0.01139 0.35998735777496843
354 0.01136 0.35903919089759795
355 0.01133 0.3580910240202275
356 0.01131 0.3574589127686473
357 0.01128 0.35651074589127685
358 0.01125 0.3555625790139064
359 0.01123 0.3549304677623262
360 0.0112 0.35398230088495575
361 0.01118 0.3533501896333755
362 0.01115 0.3524020227560051
363 0.01112 0.3514538558786346
364 0.0111 0.35082174462705434
365 0.01107 0.3498735777496839
366 0.01105 0.34924146649810367
367 0.01102 0.34829329962073324
368 0.011 0.34766118836915294
369 0.01097 0.34671302149178257
370 0.01095 0.34608091024020227
371 0.01092 0.34513274336283184
372 0.0109 0.34450063211125154
373 0.01087 0.3435524652338811
374 0.01085 0.34292035398230086
375 0.01082 0.34197218710493044
376 0.0108 0.3413400758533502
377 0.01077 0.34039190897597976
378 0.01075 0.33975979772439946
379 0.01072 0.3388116308470291
380 0.0107 0.3381795195954488
381 0.01068 0.33754740834386854
382 0.01065 0.33659924146649806
383 0.01063 0.3359671302149178
384 0.01061 0.3353350189633375
385 0.01058 0.33438685208596713
386 0.01056 0.33375474083438683
387 0.01054 0.3331226295828066
388 0.01051 0.33217446270543616
389 0.01049 0.33154235145385585
390 0.01047 0.3309102402022756
391 0.01044 0.3299620733249052
392 0.01042 0.3293299620733249
393 0.0104 0.3286978508217446
394 0.01038 0.3280657395701643
395 0.01035 0.3271175726927939
396 0.01033 0.32648546144121365
397 0.01031 0.32585335018963335
398 0.01029 0.3252212389380531
399 0.01026 0.3242730720606827
400 0.01024 0.32364096080910243
401 0.01022 0.3230088495575221
402 0.0102 0.3223767383059419
403 0.01018 0.3217446270543615
404 0.01016 0.3211125158027813
405 0.01013 0.32016434892541085
406 0.01011 0.31953223767383054
407 0.01009 0.3189001264222503
408 0.01007 0.31826801517067005
409 0.01005 0.31763590391908975
410 0.01003 0.3170037926675095
411 0.01001 0.3163716814159292
412 0.00999 0.31573957016434895
413 0.00997 0.31510745891276865
414 0.00995 0.3144753476611884
415 0.00992 0.3135271807838179
416 0.0099 0.31289506953223767
417 0.00988 0.31226295828065737
418 0.00986 0.3116308470290771
419 0.00984 0.3109987357774968
420 0.00982 0.31036662452591657
421 0.0098 0.30973451327433627
422 0.00978 0.309102402022756
423 0.00976 0.3084702907711757
424 0.00974 0.30783817951959547
425 0.00972 0.30720606826801516
426 0.0097 0.30657395701643486
427 0.00968 0.30594184576485456
428 0.00966 0.3053097345132743
429 0.00965 0.3049936788874842
430 0.00963 0.3043615676359039
431 0.00961 0.30372945638432364
432 0.00959 0.30309734513274333
433 0.00957 0.3024652338811631
434 0.00955 0.3018331226295828
435 0.00953 0.30120101137800254
436 0.00951 0.30056890012642223
437 0.00949 0.299936788874842
438 0.00947 0.2993046776232617
439 0.00946 0.2989886219974715
440 0.00944 0.29835651074589126
441 0.00942 0.29772439949431095
442 0.0094 0.2970922882427307
443 0.00938 0.2964601769911504
444 0.00936 0.29582806573957016
445 0.00935 0.29551201011378003
446 0.00933 0.29487989886219973
447 0.00931 0.2942477876106195
448 0.00929 0.2936156763590392
449 0.00927 0.29298356510745893
450 0.00926 0.29266750948166875
451 0.00924 0.2920353982300885
452 0.00922 0.2914032869785082
453 0.0092 0.2907711757269279
454 0.00919 0.2904551201011378
455 0.00917 0.2898230088495575
456 0.00915 0.2891908975979772
457 0.00913 0.2885587863463969
458 0.00912 0.2882427307206068
459 0.0091 0.28761061946902655
460 0.00908 0.28697850821744625
461 0.00906 0.286346396965866
462 0.00905 0.2860303413400759
463 0.00903 0.2853982300884956
464 0.00901 0.2847661188369153
465 0.009 0.28445006321112515
466 0.00898 0.28381795195954485
467 0.00896 0.28318584070796454
468 0.00895 0.2828697850821744
469 0.00893 0.28223767383059417
470 0.00891 0.28160556257901387
471 0.0089 0.28128950695322374
472 0.00888 0.2806573957016435
473 0.00886 0.2800252844500632
474 0.00885 0.27970922882427307
475 0.00883 0.27907711757269277
476 0.00882 0.27876106194690264
477 0.0088 0.2781289506953224
478 0.00878 0.2774968394437421
479 0.00877 0.27718078381795197
480 0.00875 0.2765486725663717
481 0.00874 0.2762326169405815
482 0.00872 0.27560050568900124
483 0.00871 0.2752844500632111
484 0.00869 0.2746523388116308
485 0.00867 0.27402022756005057
486 0.00866 0.2737041719342604
487 0.00864 0.27307206068268014
488 0.00863 0.27275600505689
489 0.00861 0.2721238938053097
490 0.0086 0.2718078381795196
491 0.00858 0.27117572692793934
492 0.00857 0.27085967130214916
493 0.00855 0.2702275600505689
494 0.00854 0.2699115044247788
495 0.00852 0.2692793931731985
496 0.00851 0.26896333754740837
497 0.00849 0.268331226295828
498 0.00848 0.2680151706700379
499 0.00846 0.26738305941845764
500 0.00845 0.26706700379266746
501 0.00843 0.2664348925410872
502 0.00842 0.2661188369152971
503 0.0084 0.2654867256637168
504 0.00839 0.26517067003792666
505 0.00837 0.2645385587863464
506 0.00836 0.26422250316055623
507 0.00835 0.2639064475347661
508 0.00833 0.26327433628318586
509 0.00832 0.2629582806573957
510 0.0083 0.26232616940581543
511 0.00829 0.2620101137800253
512 0.00828 0.26169405815423513
513 0.00826 0.26106194690265483
514 0.00825 0.2607458912768647
515 0.00823 0.2601137800252844
516 0.00822 0.2597977243994943
517 0.00821 0.25948166877370415
518 0.00819 0.25884955752212385
519 0.00818 0.25853350189633373
520 0.00816 0.2579013906447535
521 0.00815 0.2575853350189633
522 0.00814 0.2572692793931732
523 0.00812 0.25663716814159293
524 0.00811 0.25632111251580275
525 0.0081 0.25600505689001263
526 0.00808 0.2553729456384324
527 0.00807 0.25505689001264226
528 0.00806 0.2547408343868521
529 0.00804 0.25410872313527183
530 0.00803 0.25379266750948165
531 0.00802 0.25347661188369147
532 0.008 0.2528445006321112
533 0.00799 0.2525284450063211
534 0.00798 0.2522123893805309
535 0.00796 0.2515802781289507
536 0.00795 0.25126422250316055
537 0.00794 0.25094816687737037
538 0.00793 0.25063211125158025
539 0.00791 0.25
540 0.0079 0.24968394437420988
541 0.00789 0.2493678887484197
542 0.00788 0.24905183312262957
543 0.00786 0.24841972187104933
544 0.00785 0.24810366624525915
545 0.00784 0.247787610619469
546 0.00783 0.24747155499367887
547 0.00781 0.2468394437420986
548 0.0078 0.24652338811630845
549 0.00779 0.24620733249051832
550 0.00778 0.24589127686472817
551 0.00776 0.24525916561314792
552 0.00775 0.24494310998735777
553 0.00774 0.24462705436156765
554 0.00773 0.2443109987357775
555 0.00771 0.2436788874841972
556 0.0077 0.24336283185840707
557 0.00769 0.24304677623261692
558 0.00768 0.2427307206068268
559 0.00767 0.24241466498103664
560 0.00765 0.24178255372945637
561 0.00764 0.24146649810366624
562 0.00763 0.2411504424778761
563 0.00762 0.24083438685208597
564 0.00761 0.24051833122629582
565 0.0076 0.24020227560050567
566 0.00758 0.2395701643489254
567 0.00757 0.23925410872313527
568 0.00756 0.23893805309734512
569 0.00755 0.238621997471555
570 0.00754 0.23830594184576484
571 0.00753 0.23798988621997472
572 0.00751 0.23735777496839444
573 0.0075 0.2370417193426043
574 0.00749 0.23672566371681414
575 0.00748 0.236409608091024
576 0.00747 0.23609355246523386
577 0.00746 0.2357774968394437
578 0.00745 0.2354614412136536
579 0.00744 0.23514538558786346
580 0.00742 0.2345132743362832
581 0.00741 0.23419721871049304
582 0.0074 0.23388116308470291
583 0.00739 0.23356510745891276
584 0.00738 0.23324905183312264
585 0.00737 0.2329329962073325
586 0.00736 0.23261694058154234
587 0.00735 0.23230088495575218
588 0.00734 0.23198482932996206
589 0.00733 0.2316687737041719
590 0.00732 0.23135271807838179
591 0.0073 0.2307206068268015
592 0.00729 0.23040455120101136
593 0.00728 0.23008849557522124
594 0.00727 0.2297724399494311
595 0.00726 0.22945638432364096
596 0.00725 0.2291403286978508
597 0.00724 0.22882427307206066
598 0.00723 0.22850821744627053
599 0.00722 0.22819216182048038
600 0.00721 0.22787610619469026
601 0.0072 0.2275600505689001
602 0.00719 0.22724399494310998
603 0.00718 0.22692793931731983
604 0.00717 0.2266118836915297
605 0.00716 0.22629582806573956
606 0.00715 0.22597977243994943
607 0.00714 0.22566371681415928
608 0.00713 0.22534766118836913
609 0.00712 0.22503160556257898
610 0.00711 0.22471554993678886
611 0.0071 0.22439949431099873
612 0.00709 0.22408343868520858
613 0.00708 0.22376738305941846
614 0.00707 0.2234513274336283
615 0.00706 0.22313527180783818
616 0.00705 0.22281921618204803
617 0.00704 0.2225031605562579
618 0.00703 0.22218710493046775
619 0.00702 0.22187104930467763
620 0.00701 0.22155499367888745
621 0.007 0.22123893805309733
622 0.00699 0.22092288242730718
623 0.00698 0.22060682680151705
624 0.00697 0.2202907711757269
625 0.00696 0.21997471554993678
626 0.00695 0.21965865992414663
627 0.00694 0.2193426042983565
628 0.00693 0.21902654867256638
629 0.00692 0.21871049304677623
630 0.00691 0.2183944374209861
631 0.0069 0.21807838179519595
632 0.00689 0.2177623261694058
633 0.00688 0.21744627054361565
634 0.00687 0.21713021491782553
635 0.00686 0.21681415929203537
636 0.00685 0.21649810366624525
637 0.00684 0.2161820480404551
638 0.00684 0.2161820480404551
639 0.00683 0.21586599241466498
640 0.00682 0.21554993678887482
641 0.00681 0.2152338811630847
642 0.0068 0.21491782553729455
643 0.00679 0.21460176991150443
644 0.00678 0.21428571428571427
645 0.00677 0.21396965865992412
646 0.00676 0.213653603034134
647 0.00675 0.21333754740834385
648 0.00674 0.21302149178255372
649 0.00673 0.21270543615676357
650 0.00673 0.21270543615676357
651 0.00672 0.21238938053097345
652 0.00671 0.2120733249051833
653 0.0067 0.21175726927939317
654 0.00669 0.21144121365360302
655 0.00668 0.2111251580278129
656 0.00667 0.21080910240202275
657 0.00666 0.21049304677623262
658 0.00666 0.21049304677623262
659 0.00665 0.21017699115044244
660 0.00664 0.20986093552465232
661 0.00663 0.20954487989886217
662 0.00662 0.20922882427307204
663 0.00661 0.20891276864728192
664 0.0066 0.20859671302149177
665 0.00659 0.20828065739570165
666 0.00659 0.20828065739570165
667 0.00658 0.2079646017699115
668 0.00657 0.20764854614412137
669 0.00656 0.20733249051833122
670 0.00655 0.2070164348925411
671 0.00654 0.20670037926675094
672 0.00654 0.20670037926675094
673 0.00653 0.2063843236409608
674 0.00652 0.20606826801517064
675 0.00651 0.20575221238938052
676 0.0065 0.20543615676359037
677 0.00649 0.20512010113780024
678 0.00649 0.20512010113780024
679 0.00648 0.2048040455120101
680 0.00647 0.20448798988621997
681 0.00646 0.20417193426042982
682 0.00645 0.2038558786346397
683 0.00644 0.20353982300884957
684 0.00644 0.20353982300884957
685 0.00643 0.20322376738305942
686 0.00642 0.2029077117572693
687 0.00641 0.20259165613147911
688 0.0064 0.202275600505689
689 0.0064 0.202275600505689
690 0.00639 0.20195954487989884
691 0.00638 0.20164348925410872
692 0.00637 0.20132743362831856
693 0.00636 0.20101137800252844
694 0.00636 0.20101137800252844
695 0.00635 0.2006953223767383
696 0.00634 0.20037926675094817
697 0.00633 0.200063211125158
698 0.00632 0.1997471554993679
699 0.00632 0.1997471554993679
700 0.00631 0.19943109987357774
701 0.0063 0.19911504424778761
702 0.00629 0.19879898862199744
703 0.00629 0.19879898862199744
704 0.00628 0.1984829329962073
705 0.00627 0.1981668773704172
706 0.00626 0.19785082174462704
707 0.00626 0.19785082174462704
708 0.00625 0.1975347661188369
709 0.00624 0.19721871049304676
710 0.00623 0.19690265486725664
711 0.00623 0.19690265486725664
712 0.00622 0.1965865992414665
713 0.00621 0.19627054361567636
714 0.0062 0.1959544879898862
715 0.0062 0.1959544879898862
716 0.00619 0.1956384323640961
717 0.00618 0.19532237673830594
718 0.00617 0.19500632111251578
719 0.00617 0.19500632111251578
720 0.00616 0.19469026548672563
721 0.00615 0.1943742098609355
722 0.00614 0.19405815423514536
723 0.00614 0.19405815423514536
724 0.00613 0.19374209860935523
725 0.00612 0.19342604298356508
726 0.00611 0.19310998735777496
727 0.00611 0.19310998735777496
728 0.0061 0.19279393173198484
729 0.00609 0.19247787610619468
730 0.00609 0.19247787610619468
731 0.00608 0.19216182048040456
732 0.00607 0.1918457648546144
733 0.00606 0.19152970922882429
734 0.00606 0.19152970922882429
735 0.00605 0.1912136536030341
736 0.00604 0.19089759797724398
737 0.00604 0.19089759797724398
738 0.00603 0.19058154235145383
739 0.00602 0.1902654867256637
740 0.00602 0.1902654867256637
741 0.00601 0.18994943109987356
742 0.006 0.18963337547408343
743 0.00599 0.18931731984829328
744 0.00599 0.18931731984829328
745 0.00598 0.18900126422250316
746 0.00597 0.188685208596713
747 0.00597 0.188685208596713
748 0.00596 0.18836915297092288
749 0.00595 0.18805309734513276
750 0.00595 0.18805309734513276
751 0.00594 0.1877370417193426
752 0.00593 0.18742098609355246
753 0.00593 0.18742098609355246
754 0.00592 0.1871049304677623
755 0.00591 0.18678887484197218
756 0.00591 0.18678887484197218
757 0.0059 0.18647281921618203
758 0.00589 0.1861567635903919
759 0.00589 0.1861567635903919
760 0.00588 0.18584070796460175
761 0.00587 0.18552465233881163
762 0.00587 0.18552465233881163
763 0.00586 0.18520859671302148
764 0.00585 0.18489254108723135
765 0.00585 0.18489254108723135
766 0.00584 0.1845764854614412
767 0.00583 0.18426042983565108
768 0.00583 0.18426042983565108
769 0.00582 0.18394437420986093
770 0.00581 0.18362831858407078
771 0.00581 0.18362831858407078
772 0.0058 0.18331226295828063
773 0.00579 0.1829962073324905
774 0.00579 0.1829962073324905
775 0.00578 0.18268015170670038
776 0.00578 0.18268015170670038
777 0.00577 0.18236409608091023
778 0.00576 0.1820480404551201
779 0.00576 0.1820480404551201
780 0.00575 0.18173198482932995
781 0.00574 0.18141592920353983
782 0.00574 0.18141592920353983
783 0.00573 0.18109987357774968
784 0.00573 0.18109987357774968
785 0.00572 0.18078381795195955
786 0.00571 0.1804677623261694
787 0.00571 0.1804677623261694
788 0.0057 0.18015170670037928
789 0.00569 0.1798356510745891
790 0.00569 0.1798356510745891
791 0.00568 0.17951959544879897
792 0.00568 0.17951959544879897
793 0.00567 0.17920353982300882
794 0.00566 0.1788874841972187
795 0.00566 0.1788874841972187
796 0.00565 0.17857142857142855
797 0.00565 0.17857142857142855
798 0.00564 0.17825537294563842
799 0.00563 0.17793931731984827
800 0.00563 0.17793931731984827
801 0.00562 0.17762326169405815
802 0.00562 0.17762326169405815
803 0.00561 0.17730720606826803
804 0.0056 0.17699115044247787
805 0.0056 0.17699115044247787
806 0.00559 0.17667509481668775
807 0.00559 0.17667509481668775
808 0.00558 0.1763590391908976
809 0.00557 0.17604298356510745
810 0.00557 0.17604298356510745
811 0.00556 0.1757269279393173
812 0.00556 0.1757269279393173
813 0.00555 0.17541087231352717
814 0.00555 0.17541087231352717
815 0.00554 0.17509481668773702
816 0.00553 0.1747787610619469
817 0.00553 0.1747787610619469
818 0.00552 0.17446270543615675
819 0.00552 0.17446270543615675
820 0.00551 0.17414664981036662
821 0.00551 0.17414664981036662
822 0.0055 0.17383059418457647
823 0.00549 0.17351453855878635
824 0.00549 0.17351453855878635
825 0.00548 0.1731984829329962
826 0.00548 0.1731984829329962
827 0.00547 0.17288242730720607
828 0.00547 0.17288242730720607
829 0.00546 0.17256637168141592
830 0.00545 0.17225031605562577
831 0.00545 0.17225031605562577
832 0.00544 0.17193426042983564
833 0.00544 0.17193426042983564
834 0.00543 0.1716182048040455
835 0.00543 0.1716182048040455
836 0.00542 0.17130214917825537
837 0.00542 0.17130214917825537
838 0.00541 0.17098609355246522
839 0.00541 0.17098609355246522
840 0.0054 0.1706700379266751
841 0.00539 0.17035398230088494
842 0.00539 0.17035398230088494
843 0.00538 0.17003792667509482
844 0.00538 0.17003792667509482
845 0.00537 0.16972187104930467
846 0.00537 0.16972187104930467
847 0.00536 0.16940581542351454
848 0.00536 0.16940581542351454
849 0.00535 0.1690897597977244
850 0.00535 0.1690897597977244
851 0.00534 0.16877370417193427
852 0.00534 0.16877370417193427
853 0.00533 0.1684576485461441
854 0.00532 0.16814159292035397
855 0.00532 0.16814159292035397
856 0.00531 0.16782553729456381
857 0.00531 0.16782553729456381
858 0.0053 0.1675094816687737
859 0.0053 0.1675094816687737
860 0.00529 0.16719342604298357
861 0.00529 0.16719342604298357
862 0.00528 0.16687737041719342
863 0.00528 0.16687737041719342
864 0.00527 0.1665613147914033
865 0.00527 0.1665613147914033
866 0.00526 0.16624525916561314
867 0.00526 0.16624525916561314
868 0.00525 0.16592920353982302
869 0.00525 0.16592920353982302
870 0.00524 0.16561314791403287
871 0.00524 0.16561314791403287
872 0.00523 0.16529709228824274
873 0.00523 0.16529709228824274
874 0.00522 0.1649810366624526
875 0.00522 0.1649810366624526
876 0.00521 0.16466498103666244
877 0.00521 0.16466498103666244
878 0.0052 0.1643489254108723
879 0.0052 0.1643489254108723
880 0.00519 0.16403286978508216
881 0.00519 0.16403286978508216
