f U Un
183 0.01678 0.5852807813044995
184 0.0167 0.5824904080920823
185 0.01663 0.5800488315312172
186 0.01655 0.5772584583188001
187 0.01648 0.5748168817579351
188 0.01641 0.5723753051970701
189 0.01633 0.569584931984653
190 0.01626 0.5671433554237879
191 0.01619 0.5647017788629228
192 0.01612 0.5622602023020579
193 0.01605 0.5598186257411928
194 0.01598 0.5573770491803279
195 0.01591 0.5549354726194629
196 0.01584 0.5524938960585978
197 0.01578 0.5504011161492849
198 0.01571 0.5479595395884199
199 0.01564 0.545517963027555
200 0.01558 0.5434251831182421
201 0.01551 0.540983606557377
202 0.01545 0.5388908266480642
203 0.01538 0.5364492500871991
204 0.01532 0.5343564701778862
205 0.01526 0.5322636902685733
206 0.0152 0.5301709103592606
207 0.01514 0.5280781304499477
208 0.01507 0.5256365538890827
209 0.01501 0.5235437739797698
210 0.01495 0.5214509940704569
211 0.01489 0.519358214161144
212 0.01484 0.5176142309033833
213 0.01478 0.5155214509940704
214 0.01472 0.5134286710847575
215 0.01466 0.5113358911754446
216 0.0146 0.5092431112661319
217 0.01455 0.5074991280083712
218 0.01449 0.5054063480990582
219 0.01444 0.5036623648412974
220 0.01438 0.5015695849319847
221 0.01433 0.4998256016742239
222 0.01427 0.497732821764911
223 0.01422 0.4959888385071503
224 0.01416 0.4938960585978375
225 0.01411 0.4921520753400767
226 0.01406 0.490408092082316
227 0.01401 0.48866410882455524
228 0.01395 0.4865713289152424
229 0.0139 0.48482734565748165
230 0.01385 0.48308336239972094
231 0.0138 0.48133937914196023
232 0.01375 0.47959539588419947
233 0.0137 0.47785141262643877
234 0.01365 0.47610742936867806
235 0.0136 0.4743634461109173
236 0.01355 0.4726194628531566
237 0.0135 0.4708754795953959
238 0.01346 0.46948029298918725
239 0.01341 0.46773630973142655
240 0.01336 0.46599232647366584
241 0.01331 0.46424834321590513
242 0.01327 0.46285315660969656
243 0.01322 0.46110917335193585
244 0.01318 0.4597139867457273
245 0.01313 0.45797000348796646
246 0.01308 0.45622602023020575
247 0.01304 0.4548308336239972
248 0.01299 0.45308685036623647
249 0.01295 0.4516916637600279
250 0.01291 0.4502964771538193
251 0.01286 0.44855249389605856
252 0.01282 0.44715730728985
253 0.01277 0.4454133240320893
254 0.01273 0.4440181374258807
255 0.01269 0.4426229508196721
256 0.01265 0.44122776421346355
257 0.0126 0.4394837809557028
258 0.01256 0.4380885943494942
259 0.01252 0.43669340774328563
260 0.01248 0.43529822113707706
261 0.01244 0.4339030345308685
262 0.0124 0.4325078479246599
263 0.01236 0.43111266131845133
264 0.01232 0.4297174747122427
265 0.01228 0.4283222881060341
266 0.01224 0.42692710149982555
267 0.0122 0.425531914893617
268 0.01216 0.42413672828740845
269 0.01212 0.4227415416811999
270 0.01208 0.4213463550749913
271 0.01204 0.4199511684687827
272 0.012 0.4185559818625741
273 0.01197 0.41750959190791764
274 0.01193 0.41611440530170907
275 0.01189 0.4147192186955005
276 0.01185 0.4133240320892919
277 0.01182 0.4122776421346355
278 0.01178 0.41088245552842695
279 0.01174 0.4094872689222184
280 0.01171 0.40844087896756187
281 0.01167 0.4070456923613533
282 0.01163 0.4056505057551447
283 0.0116 0.4046041158004883
284 0.01156 0.40320892919427975
285 0.01153 0.4021625392396233
286 0.01149 0.40076735263341473
287 0.01146 0.3997209626787583
288 0.01142 0.39832577607254965
289 0.01139 0.39727938611789326
290 0.01135 0.3958841995116847
291 0.01132 0.39483780955702824
292 0.01128 0.39344262295081966
293 0.01125 0.3923962329961632
294 0.01122 0.39134984304150683
295 0.01118 0.38995465643529825
296 0.01115 0.38890826648064175
297 0.01112 0.3878618765259853
298 0.01108 0.38646668991977673
299 0.01105 0.38542029996512034
300 0.01102 0.3843739100104639
301 0.01099 0.38332752005580745
302 0.01096 0.382281130101151
303 0.01092 0.3808859434949424
304 0.01089 0.37983955354028603
305 0.01086 0.37879316358562953
306 0.01083 0.3777467736309731
307 0.0108 0.3767003836763167
308 0.01077 0.37565399372166025
309 0.01074 0.3746076037670038
310 0.0107 0.37321241716079523
311 0.01067 0.37216602720613884
312 0.01064 0.3711196372514824
313 0.01061 0.37007324729682595
314 0.01058 0.36902685734216956
315 0.01055 0.36798046738751305
316 0.01052 0.3669340774328566
317 0.01049 0.36588768747820016
318 0.01047 0.3651900941750959
319 0.01044 0.36414370422043946
320 0.01041 0.36309731426578307
321 0.01038 0.3620509243111266
322 0.01035 0.3610045343564702
323 0.01032 0.35995814440181373
324 0.01029 0.35891175444715734
325 0.01026 0.35786536449250084
326 0.01024 0.3571677711893966
327 0.01021 0.35612138123474013
328 0.01018 0.3550749912800837
329 0.01015 0.35402860132542724
330 0.01012 0.35298221137077085
331 0.0101 0.35228461806766653
332 0.01007 0.35123822811301014
333 0.01004 0.3501918381583537
334 0.01002 0.3494942448552494
335 0.00999 0.348447854900593
336 0.00996 0.3474014649459365
337 0.00993 0.34635507499128004
338 0.00991 0.3456574816881758
339 0.00988 0.34461109173351934
340 0.00986 0.3439134984304151
341 0.00983 0.34286710847575863
342 0.0098 0.3418207185211022
343 0.00978 0.3411231252179979
344 0.00975 0.3400767352633415
345 0.00973 0.3393791419602372
346 0.0097 0.3383327520055807
347 0.00968 0.3376351587024764
348 0.00965 0.33658876874782
349 0.00963 0.3358911754447157
350 0.0096 0.33484478549005925
351 0.00958 0.334147192186955
352 0.00955 0.33310080223229854
353 0.00953 0.3324032089291943
354 0.0095 0.33135681897453784
355 0.00948 0.3306592256714336
356 0.00945 0.32961283571677713
357 0.00943 0.3289152424136728
358 0.00941 0.3282176491105685
359 0.00938 0.32717125915591205
360 0.00936 0.3264736658528078
361 0.00933 0.32542727589815135
362 0.00931 0.3247296825950471
363 0.00929 0.32403208929194277
364 0.00926 0.3229856993372863
365 0.00924 0.32228810603418206
366 0.00922 0.3215905127310778
367 0.00919 0.32054412277642136
368 0.00917 0.31984652947331704
369 0.00915 0.3191489361702128
370 0.00913 0.3184513428671084
371 0.0091 0.317404952912452
372 0.00908 0.3167073596093477
373 0.00906 0.31600976630624344
374 0.00904 0.31531217300313913
375 0.00901 0.31426578304848274
376 0.00899 0.3135681897453784
377 0.00897 0.31287059644227416
378 0.00895 0.31217300313916985
379 0.00893 0.3114754098360656
380 0.00891 0.31077781653296127
381 0.00888 0.3097314265783049
382 0.00886 0.30903383327520056
383 0.00884 0.3083362399720963
384 0.00882 0.30763864666899193
385 0.0088 0.3069410533658877
386 0.00878 0.30624346006278336
387 0.00876 0.3055458667596791
388 0.00874 0.3048482734565748
389 0.00871 0.3038018835019184
390 0.00869 0.3031042901988141
391 0.00867 0.3024066968957098
392 0.00865 0.3017091035926055
393 0.00863 0.30101151028950124
394 0.00861 0.3003139169863969
395 0.00859 0.29961632368329266
396 0.00857 0.29891873038018835
397 0.00855 0.2982211370770841
398 0.00853 0.2975235437739797
399 0.00851 0.29682595047087545
400 0.00849 0.29612835716777114
401 0.00847 0.2954307638646669
402 0.00845 0.29473317056156256
403 0.00843 0.2940355772584583
404 0.00841 0.29333798395535404
405 0.00839 0.2926403906522497
406 0.00838 0.2922915940006976
407 0.00836 0.2915940006975933
408 0.00834 0.290896407394489
409 0.00832 0.2901988140913847
410 0.0083 0.28950122078828044
411 0.00828 0.28880362748517613
412 0.00826 0.28810603418207187
413 0.00824 0.28740844087896755
414 0.00822 0.28671084757586324
415 0.00821 0.2863620509243111
416 0.00819 0.2856644576212068
417 0.00817 0.28496686431810253
418 0.00815 0.2842692710149982
419 0.00813 0.28357167771189395
420 0.00811 0.28287408440878964
421 0.0081 0.2825252877572375
422 0.00808 0.28182769445413325
423 0.00806 0.28113010115102893
424 0.00804 0.2804325078479247
425 0.00802 0.27973491454482036
426 0.00801 0.2793861178932682
427 0.00799 0.27868852459016397
428 0.00797 0.2779909312870596
429 0.00795 0.27729333798395533
430 0.00794 0.27694454133240315
431 0.00792 0.2762469480292989
432 0.0079 0.27554935472619463
433 0.00789 0.27520055807464244
434 0.00787 0.2745029647715382
435 0.00785 0.27380537146843387
436 0.00783 0.2731077781653296
437 0.00782 0.2727589815137775
438 0.0078 0.27206138821067316
439 0.00778 0.27136379490756884
440 0.00777 0.2710149982560167
441 0.00775 0.27031740495291245
442 0.00773 0.26961981164980814
443 0.00772 0.269271014998256
444 0.0077 0.26857342169515175
445 0.00769 0.26822462504359956
446 0.00767 0.26752703174049525
447 0.00765 0.266829438437391
448 0.00764 0.26648064178583886
449 0.00762 0.26578304848273454
450 0.0076 0.2650854551796303
451 0.00759 0.26473665852807815
452 0.00757 0.26403906522497383
453 0.00756 0.2636902685734217
454 0.00754 0.2629926752703174
455 0.00753 0.26264387861876526
456 0.00751 0.26194628531566094
457 0.00749 0.2612486920125567
458 0.00748 0.2608998953610045
459 0.00746 0.26020230205790024
460 0.00745 0.2598535054063481
461 0.00743 0.2591559121032438
462 0.00742 0.25880711545169166
463 0.0074 0.2581095221485874
464 0.00739 0.2577607254970352
465 0.00737 0.2570631321939309
466 0.00736 0.25671433554237877
467 0.00734 0.2560167422392745
468 0.00733 0.2556679455877223
469 0.00731 0.25497035228461806
470 0.0073 0.25462155563306593
471 0.00728 0.2539239623299616
472 0.00727 0.2535751656784095
473 0.00725 0.2528775723753052
474 0.00724 0.25252877572375304
475 0.00722 0.2518311824206487
476 0.00721 0.2514823857690966
477 0.0072 0.25113358911754446
478 0.00718 0.25043599581444015
479 0.00717 0.250087199162888
480 0.00715 0.24938960585978373
481 0.00714 0.24904080920823157
482 0.00712 0.24834321590512728
483 0.00711 0.24799441925357515
484 0.0071 0.24764562260202302
485 0.00708 0.24694802929891874
486 0.00707 0.24659923264736658
487 0.00705 0.2459016393442623
488 0.00704 0.24555284269271016
489 0.00703 0.245204046041158
490 0.00701 0.2445064527380537
491 0.007 0.24415765608650156
492 0.00699 0.2438088594349494
493 0.00697 0.2431112661318451
494 0.00696 0.24276246948029298
495 0.00695 0.24241367282874082
496 0.00693 0.24171607952563656
497 0.00692 0.2413672828740844
498 0.00691 0.24101848622253227
499 0.00689 0.240320892919428
500 0.00688 0.2399720962678758
501 0.00687 0.23962329961632367
502 0.00685 0.23892570631321938
503 0.00684 0.23857690966166722
504 0.00683 0.2382281130101151
505 0.00681 0.2375305197070108
506 0.0068 0.23718172305545865
507 0.00679 0.23683292640390652
508 0.00678 0.23648412975235436
509 0.00676 0.2357865364492501
510 0.00675 0.23543773979769794
511 0.00674 0.2350889431461458
512 0.00672 0.2343913498430415
513 0.00671 0.23404255319148934
514 0.0067 0.2336937565399372
515 0.00669 0.23334495988838505
516 0.00667 0.23264736658528076
517 0.00666 0.23229856993372863
518 0.00665 0.23194977328217647
519 0.00664 0.23160097663062434
520 0.00663 0.2312521799790722
521 0.00661 0.23055458667596793
522 0.0066 0.23020579002441577
523 0.00659 0.22985699337286364
524 0.00658 0.22950819672131145
525 0.00656 0.22881060341820716
526 0.00655 0.22846180676665503
527 0.00654 0.22811301011510288
528 0.00653 0.22776421346355075
529 0.00652 0.2274154168119986
530 0.00651 0.22706662016044646
531 0.00649 0.22636902685734217
532 0.00648 0.22602023020579
533 0.00647 0.22567143355423788
534 0.00646 0.22532263690268572
535 0.00645 0.2249738402511336
536 0.00644 0.22462504359958144
537 0.00642 0.22392745029647715
538 0.00641 0.223578653644925
539 0.0064 0.22322985699337286
540 0.00639 0.2228810603418207
541 0.00638 0.22253226369026857
542 0.00637 0.22218346703871641
543 0.00636 0.22183467038716428
544 0.00634 0.22113707708406
545 0.00633 0.22078828043250784
546 0.00632 0.2204394837809557
547 0.00631 0.22009068712940355
548 0.0063 0.2197418904778514
549 0.00629 0.21939309382629923
550 0.00628 0.2190442971747471
551 0.00627 0.21869550052319497
552 0.00626 0.21834670387164282
553 0.00624 0.21764911056853853
554 0.00623 0.2173003139169864
555 0.00622 0.21695151726543424
556 0.00621 0.2166027206138821
557 0.0062 0.21625392396232995
558 0.00619 0.21590512731077782
559 0.00618 0.21555633065922566
560 0.00617 0.21520753400767353
561 0.00616 0.21485873735612135
562 0.00615 0.21450994070456922
563 0.00614 0.21416114405301706
564 0.00613 0.21381234740146493
565 0.00612 0.21346355074991277
566 0.00611 0.21311475409836064
567 0.0061 0.2127659574468085
568 0.00609 0.21241716079525635
569 0.00608 0.21206836414370422
570 0.00607 0.21171956749215207
571 0.00605 0.21102197418904778
572 0.00604 0.21067317753749565
573 0.00603 0.2103243808859435
574 0.00602 0.20997558423439136
575 0.00601 0.20962678758283917
576 0.006 0.20927799093128704
577 0.00599 0.2089291942797349
578 0.00598 0.20858039762818276
579 0.00597 0.2082316009766306
580 0.00596 0.20788280432507847
581 0.00595 0.20753400767352634
582 0.00594 0.20718521102197418
583 0.00593 0.20683641437042205
584 0.00592 0.2064876177188699
585 0.00592 0.2064876177188699
586 0.00591 0.20613882106731776
587 0.0059 0.2057900244157656
588 0.00589 0.20544122776421347
589 0.00588 0.20509243111266132
590 0.00587 0.2047436344611092
591 0.00586 0.204394837809557
592 0.00585 0.20404604115800487
593 0.00584 0.2036972445064527
594 0.00583 0.20334844785490058
595 0.00582 0.20299965120334842
596 0.00581 0.2026508545517963
597 0.0058 0.20230205790024414
598 0.00579 0.201953261248692
599 0.00578 0.20160446459713988
600 0.00577 0.20125566794558772
601 0.00576 0.2009068712940356
602 0.00575 0.20055807464248343
603 0.00574 0.2002092779909313
604 0.00574 0.2002092779909313
605 0.00573 0.19986048133937914
606 0.00572 0.199511684687827
607 0.00571 0.19916288803627483
608 0.0057 0.1988140913847227
609 0.00569 0.19846529473317054
610 0.00568 0.1981164980816184
611 0.00567 0.19776770143006625
612 0.00566 0.19741890477851412
613 0.00565 0.19707010812696196
614 0.00564 0.19672131147540983
615 0.00564 0.19672131147540983
616 0.00563 0.19637251482385767
617 0.00562 0.19602371817230554
618 0.00561 0.19567492152075341
619 0.0056 0.19532612486920126
620 0.00559 0.19497732821764913
621 0.00558 0.19462853156609697
622 0.00557 0.1942797349145448
623 0.00557 0.1942797349145448
624 0.00556 0.19393093826299265
625 0.00555 0.19358214161144052
626 0.00554 0.19323334495988836
627 0.00553 0.19288454830833623
628 0.00552 0.19253575165678408
629 0.00551 0.19218695500523195
630 0.00551 0.19218695500523195
631 0.0055 0.1918381583536798
632 0.00549 0.19148936170212766
633 0.00548 0.1911405650505755
634 0.00547 0.19079176839902337
635 0.00546 0.1904429717474712
636 0.00546 0.1904429717474712
637 0.00545 0.19009417509591908
638 0.00544 0.18974537844436695
639 0.00543 0.18939658179281477
640 0.00542 0.18904778514126264
641 0.00541 0.18869898848971048
642 0.00541 0.18869898848971048
643 0.0054 0.18835019183815835
644 0.00539 0.1880013951866062
645 0.00538 0.18765259853505406
646 0.00537 0.1873038018835019
647 0.00537 0.1873038018835019
648 0.00536 0.18695500523194977
649 0.00535 0.18660620858039761
650 0.00534 0.18625741192884548
651 0.00533 0.18590861527729333
652 0.00533 0.18590861527729333
653 0.00532 0.1855598186257412
654 0.00531 0.18521102197418904
655 0.0053 0.1848622253226369
656 0.0053 0.1848622253226369
657 0.00529 0.18451342867108478
658 0.00528 0.1841646320195326
659 0.00527 0.18381583536798046
660 0.00526 0.1834670387164283
661 0.00526 0.1834670387164283
662 0.00525 0.18311824206487617
663 0.00524 0.18276944541332402
664 0.00523 0.1824206487617719
665 0.00523 0.1824206487617719
666 0.00522 0.18207185211021973
667 0.00521 0.1817230554586676
668 0.0052 0.18137425880711544
669 0.0052 0.18137425880711544
670 0.00519 0.1810254621555633
671 0.00518 0.18067666550401115
672 0.00517 0.18032786885245902
673 0.00517 0.18032786885245902
674 0.00516 0.17997907220090686
675 0.00515 0.17963027554935473
676 0.00514 0.17928147889780255
677 0.00514 0.17928147889780255
678 0.00513 0.17893268224625042
679 0.00512 0.1785838855946983
680 0.00511 0.17823508894314613
681 0.00511 0.17823508894314613
682 0.0051 0.177886292291594
683 0.00509 0.17753749564004184
684 0.00509 0.17753749564004184
685 0.00508 0.1771886989884897
686 0.00507 0.17683990233693755
687 0.00506 0.17649110568538542
688 0.00506 0.17649110568538542
689 0.00505 0.17614230903383327
690 0.00504 0.17579351238228114
691 0.00504 0.17579351238228114
692 0.00503 0.17544471573072898
693 0.00502 0.17509591907917685
694 0.00501 0.1747471224276247
695 0.00501 0.1747471224276247
696 0.005 0.17439832577607256
697 0.00499 0.17404952912452037
698 0.00499 0.17404952912452037
699 0.00498 0.17370073247296824
700 0.00497 0.1733519358214161
701 0.00497 0.1733519358214161
702 0.00496 0.17300313916986396
703 0.00495 0.17265434251831183
704 0.00495 0.17265434251831183
705 0.00494 0.17230554586675967
706 0.00493 0.17195674921520754
707 0.00493 0.17195674921520754
708 0.00492 0.17160795256365538
709 0.00491 0.17125915591210325
710 0.00491 0.17125915591210325
711 0.0049 0.1709103592605511
712 0.00489 0.17056156260899896
713 0.00489 0.17056156260899896
714 0.00488 0.1702127659574468
715 0.00487 0.16986396930589467
716 0.00487 0.16986396930589467
717 0.00486 0.16951517265434252
718 0.00485 0.16916637600279036
719 0.00485 0.16916637600279036
720 0.00484 0.1688175793512382
721 0.00483 0.16846878269968607
722 0.00483 0.16846878269968607
723 0.00482 0.1681199860481339
724 0.00481 0.16777118939658178
725 0.00481 0.16777118939658178
726 0.0048 0.16742239274502962
727 0.00479 0.1670735960934775
728 0.00479 0.1670735960934775
729 0.00478 0.16672479944192536
730 0.00478 0.16672479944192536
731 0.00477 0.1663760027903732
732 0.00476 0.16602720613882108
733 0.00476 0.16602720613882108
734 0.00475 0.16567840948726892
735 0.00474 0.1653296128357168
736 0.00474 0.1653296128357168
737 0.00473 0.16498081618416463
738 0.00473 0.16498081618416463
739 0.00472 0.1646320195326125
740 0.00471 0.16428322288106031
741 0.00471 0.16428322288106031
742 0.0047 0.16393442622950818
743 0.0047 0.16393442622950818
744 0.00469 0.16358562957795603
745 0.00468 0.1632368329264039
746 0.00468 0.1632368329264039
747 0.00467 0.16288803627485174
748 0.00466 0.1625392396232996
749 0.00466 0.1625392396232996
750 0.00465 0.16219044297174745
751 0.00465 0.16219044297174745
752 0.00464 0.16184164632019532
753 0.00464 0.16184164632019532
754 0.00463 0.16149284966864316
755 0.00462 0.16114405301709103
756 0.00462 0.16114405301709103
757 0.00461 0.1607952563655389
758 0.00461 0.1607952563655389
759 0.0046 0.16044645971398674
760 0.00459 0.16009766306243461
761 0.00459 0.16009766306243461
762 0.00458 0.15974886641088246
763 0.00458 0.15974886641088246
764 0.00457 0.15940006975933033
765 0.00456 0.15905127310777814
766 0.00456 0.15905127310777814
767 0.00455 0.158702476456226
768 0.00455 0.158702476456226
769 0.00454 0.15835367980467385
770 0.00454 0.15835367980467385
771 0.00453 0.15800488315312172
772 0.00453 0.15800488315312172
773 0.00452 0.15765608650156956
774 0.00451 0.15730728985001743
775 0.00451 0.15730728985001743
776 0.0045 0.15695849319846528
777 0.0045 0.15695849319846528
778 0.00449 0.15660969654691315
779 0.00449 0.15660969654691315
780 0.00448 0.156260899895361
781 0.00447 0.15591210324380886
782 0.00447 0.15591210324380886
783 0.00446 0.15556330659225673
784 0.00446 0.15556330659225673
785 0.00445 0.15521450994070457
786 0.00445 0.15521450994070457
787 0.00444 0.15486571328915244
788 0.00444 0.15486571328915244
789 0.00443 0.15451691663760028
790 0.00443 0.15451691663760028
791 0.00442 0.15416811998604815
792 0.00442 0.15416811998604815
793 0.00441 0.15381932333449597
794 0.0044 0.15347052668294384
795 0.0044 0.15347052668294384
796 0.00439 0.15312173003139168
797 0.00439 0.15312173003139168
798 0.00438 0.15277293337983955
799 0.00438 0.15277293337983955
800 0.00437 0.1524241367282874
801 0.00437 0.1524241367282874
802 0.00436 0.15207534007673526
803 0.00436 0.15207534007673526
804 0.00435 0.1517265434251831
805 0.00435 0.1517265434251831
806 0.00434 0.15137774677363097
807 0.00434 0.15137774677363097
808 0.00433 0.15102895012207881
809 0.00433 0.15102895012207881
810 0.00432 0.15068015347052668
811 0.00432 0.15068015347052668
812 0.00431 0.15033135681897453
813 0.00431 0.15033135681897453
814 0.0043 0.1499825601674224
815 0.0043 0.1499825601674224
816 0.00429 0.14963376351587027
817 0.00429 0.14963376351587027
818 0.00428 0.1492849668643181
819 0.00428 0.1492849668643181
820 0.00427 0.14893617021276598
821 0.00427 0.14893617021276598
822 0.00426 0.1485873735612138
823 0.00426 0.1485873735612138
824 0.00425 0.14823857690966166
825 0.00425 0.14823857690966166
826 0.00424 0.1478897802581095
827 0.00424 0.1478897802581095
828 0.00423 0.14754098360655737
829 0.00423 0.14754098360655737
830 0.00422 0.14719218695500522
831 0.00422 0.14719218695500522
832 0.00421 0.1468433903034531
833 0.00421 0.1468433903034531
834 0.0042 0.14649459365190093
835 0.0042 0.14649459365190093
836 0.00419 0.1461457970003488
837 0.00419 0.1461457970003488
838 0.00418 0.14579700034879664
839 0.00418 0.14579700034879664
840 0.00417 0.1454482036972445
841 0.00417 0.1454482036972445
842 0.00416 0.14509940704569235
843 0.00416 0.14509940704569235
844 0.00415 0.14475061039414022
845 0.00415 0.14475061039414022
846 0.00414 0.14440181374258806
847 0.00414 0.14440181374258806
848 0.00413 0.14405301709103593
849 0.00413 0.14405301709103593
850 0.00413 0.14405301709103593
851 0.00412 0.14370422043948378
852 0.00412 0.14370422043948378
853 0.00411 0.14335542378793162
854 0.00411 0.14335542378793162
855 0.0041 0.1430066271363795
856 0.0041 0.1430066271363795
857 0.00409 0.14265783048482733
858 0.00409 0.14265783048482733
859 0.00408 0.1423090338332752
860 0.00408 0.1423090338332752
861 0.00407 0.14196023718172304
862 0.00407 0.14196023718172304
863 0.00407 0.14196023718172304
864 0.00406 0.1416114405301709
865 0.00406 0.1416114405301709
866 0.00405 0.14126264387861875
867 0.00405 0.14126264387861875
868 0.00404 0.14091384722706662
869 0.00404 0.14091384722706662
870 0.00403 0.14056505057551447
871 0.00403 0.14056505057551447
872 0.00403 0.14056505057551447
873 0.00402 0.14021625392396234
874 0.00402 0.14021625392396234
875 0.00401 0.13986745727241018
876 0.00401 0.13986745727241018
877 0.004 0.13951866062085805
878 0.004 0.13951866062085805
879 0.00399 0.1391698639693059
880 0.00399 0.1391698639693059
