f U Un
70 0.06402 1.2912464703509479
71 0.06332 1.2771278741427996
72 0.06265 1.263614360629286
73 0.062 1.2505042355788625
74 0.06137 1.2377974989915288
75 0.06076 1.2254941508672852
76 0.06016 1.2133924969745866
77 0.05959 1.2018959257765227
78 0.05902 1.1903993545784592
79 0.05848 1.1795078660750302
80 0.05794 1.1686163775716014
81 0.05742 1.1581282775312627
82 0.05692 1.1480435659540138
83 0.05642 1.1379588543767647
84 0.05594 1.1282775312626059
85 0.05547 1.1187979023799919
86 0.05502 1.109721661960468
87 0.05457 1.100645421540944
88 0.05413 1.091770875352965
89 0.05371 1.0832997176280759
90 0.05329 1.0748285599031868
91 0.05288 1.0665590964098428
92 0.05248 1.0584913271480436
93 0.05209 1.0506252521177895
94 0.05171 1.0429608713190803
95 0.05134 1.035498184751916
96 0.05097 1.028035498184752
97 0.05062 1.0209762000806777
98 0.05026 1.0137152077450584
99 0.04992 1.0068576038725292
100 0.04958 1.0
101 0.04925 0.9933440903590158
102 0.04893 0.9868898749495765
103 0.04861 0.9804356595401372
104 0.04829 0.9739814441306979
105 0.04799 0.9679306171843485
106 0.04769 0.9618797902379993
107 0.04739 0.9558289632916499
108 0.0471 0.9499798305768455
109 0.04681 0.9441306978620411
110 0.04653 0.9384832593787819
111 0.04626 0.9330375151270675
112 0.04598 0.927390076643808
113 0.04572 0.9221460266236385
114 0.04545 0.9167002823719241
115 0.0452 0.9116579265832997
116 0.04494 0.9064138765631303
117 0.04469 0.9013715207745059
118 0.04444 0.8963291649858814
119 0.0442 0.891488503428802
120 0.04396 0.8866478418717225
121 0.04373 0.8820088745461879
122 0.04349 0.8771682129891085
123 0.04327 0.8727309398951191
124 0.04304 0.8680919725695846
125 0.04282 0.8636546994755949
126 0.0426 0.8592174263816055
127 0.04238 0.854780153287616
128 0.04217 0.8505445744251714
129 0.04196 0.8463089955627269
130 0.04175 0.8420734167002825
131 0.04155 0.8380395320693828
132 0.04135 0.8340056474384833
133 0.04115 0.8299717628075837
134 0.04095 0.8259378781766842
135 0.04076 0.8221056877773295
136 0.04057 0.8182734973779751
137 0.04038 0.8144413069786204
138 0.04019 0.8106091165792658
139 0.04001 0.8069786204114562
140 0.03983 0.8033481242436465
141 0.03965 0.799717628075837
142 0.03947 0.7960871319080274
143 0.03929 0.7924566357402179
144 0.03912 0.7890278338039532
145 0.03895 0.7855990318676885
146 0.03878 0.782170229931424
147 0.03861 0.7787414279951593
148 0.03845 0.7755143202904397
149 0.03828 0.7720855183541752
150 0.03812 0.7688584106494555
151 0.03796 0.7656313029447358
152 0.0378 0.7624041952400161
153 0.03764 0.7591770875352964
154 0.03749 0.7561516740621219
155 0.03734 0.7531262605889472
156 0.03719 0.7501008471157725
157 0.03704 0.7470754336425978
158 0.03689 0.7440500201694231
159 0.03674 0.7410246066962486
160 0.03659 0.7379991932230738
161 0.03645 0.7351754739814442
162 0.03631 0.7323517547398145
163 0.03617 0.7295280354981848
164 0.03603 0.7267043162565551
165 0.03589 0.7238805970149254
166 0.03575 0.7210568777732956
167 0.03562 0.718434852763211
168 0.03548 0.7156111335215812
169 0.03535 0.7129891085114965
170 0.03522 0.7103670835014119
171 0.03509 0.7077450584913272
172 0.03496 0.7051230334812424
173 0.03483 0.7025010084711577
174 0.0347 0.699878983461073
175 0.03458 0.6974586526825333
176 0.03445 0.6948366276724486
177 0.03433 0.6924162968939088
178 0.03421 0.6899959661153691
179 0.03409 0.6875756353368294
180 0.03397 0.6851553045582897
181 0.03385 0.6827349737797499
182 0.03373 0.6803146430012103
183 0.03361 0.6778943122226705
184 0.0335 0.6756756756756758
185 0.03338 0.6732553448971359
186 0.03327 0.6710367083501412
187 0.03316 0.6688180718031465
188 0.03304 0.6663977410246067
189 0.03293 0.664179104477612
190 0.03282 0.6619604679306172
191 0.03271 0.6597418313836225
192 0.03261 0.6577248890681726
193 0.0325 0.6555062525211779
194 0.03239 0.6532876159741832
195 0.03229 0.6512706736587334
196 0.03218 0.6490520371117386
197 0.03208 0.6470350947962887
198 0.03197 0.644816458249294
199 0.03187 0.6427995159338443
200 0.03177 0.6407825736183945
201 0.03167 0.6387656313029447
202 0.03157 0.636748688987495
203 0.03147 0.6347317466720451
204 0.03137 0.6327148043565954
205 0.03127 0.6306978620411456
206 0.03118 0.6288826139572409
207 0.03108 0.6268656716417911
208 0.03098 0.6248487293263413
209 0.03089 0.6230334812424365
210 0.0308 0.6212182331585318
211 0.0307 0.619201290843082
212 0.03061 0.6173860427591771
213 0.03052 0.6155707946752723
214 0.03043 0.6137555465913674
215 0.03033 0.6117386042759178
216 0.03024 0.6099233561920129
217 0.03016 0.608309802339653
218 0.03007 0.6064945542557483
219 0.02998 0.6046793061718435
220 0.02989 0.6028640580879387
221 0.0298 0.6010488100040339
222 0.02972 0.599435256151674
223 0.02963 0.5976200080677693
224 0.02955 0.5960064542154094
225 0.02946 0.5941912061315047
226 0.02938 0.5925776522791448
227 0.02929 0.5907624041952401
228 0.02921 0.5891488503428802
229 0.02913 0.5875352964905204
230 0.02905 0.5859217426381605
231 0.02897 0.5843081887858007
232 0.02889 0.5826946349334409
233 0.02881 0.581081081081081
234 0.02873 0.5794675272287212
235 0.02865 0.5778539733763615
236 0.02857 0.5762404195240016
237 0.02849 0.5746268656716418
238 0.02841 0.5730133118192821
239 0.02834 0.5716014521984671
240 0.02826 0.5699878983461073
241 0.02818 0.5683743444937475
242 0.02811 0.5669624848729327
243 0.02803 0.5653489310205728
244 0.02796 0.5639370713997579
245 0.02788 0.5623235175473982
246 0.02781 0.5609116579265834
247 0.02774 0.5594997983057685
248 0.02766 0.5578862444534086
249 0.02759 0.5564743848325938
250 0.02752 0.5550625252117789
251 0.02745 0.5536506655909641
252 0.02738 0.5522388059701493
253 0.02731 0.5508269463493345
254 0.02724 0.5494150867285196
255 0.02717 0.5480032271077048
256 0.0271 0.5465913674868899
257 0.02703 0.545179507866075
258 0.02696 0.5437676482452602
259 0.02689 0.5423557886244453
260 0.02682 0.5409439290036305
261 0.02676 0.5397337636143607
262 0.02669 0.5383219039935457
263 0.02662 0.5369100443727309
264 0.02656 0.535699878983461
265 0.02649 0.5342880193626462
266 0.02643 0.5330778539733764
267 0.02636 0.5316659943525616
268 0.0263 0.5304558289632917
269 0.02623 0.5290439693424768
270 0.02617 0.5278338039532069
271 0.02611 0.5266236385639371
272 0.02604 0.5252117789431222
273 0.02598 0.5240016135538523
274 0.02592 0.5227914481645825
275 0.02586 0.5215812827753127
276 0.02579 0.5201694231544978
277 0.02573 0.5189592577652279
278 0.02567 0.517749092375958
279 0.02561 0.5165389269866882
280 0.02555 0.5153287615974184
281 0.02549 0.5141185962081485
282 0.02543 0.5129084308188786
283 0.02537 0.5116982654296087
284 0.02531 0.5104881000403388
285 0.02525 0.5092779346510691
286 0.0252 0.5082694634933441
287 0.02514 0.5070592981040742
288 0.02508 0.5058491327148044
289 0.02502 0.5046389673255345
290 0.02497 0.5036304961678096
291 0.02491 0.5024203307785398
292 0.02485 0.5012101653892699
293 0.0248 0.5002016942315449
294 0.02474 0.49899152884227516
295 0.02468 0.4977813634530053
296 0.02463 0.4967728922952803
297 0.02457 0.49556272690601055
298 0.02452 0.4945542557482856
299 0.02446 0.4933440903590157
300 0.02441 0.4923356192012909
301 0.02436 0.491327148043566
302 0.0243 0.4901169826542961
303 0.02425 0.4891085114965712
304 0.0242 0.4881000403388463
305 0.02414 0.4868898749495765
306 0.02409 0.4858814037918516
307 0.02404 0.4848729326341267
308 0.02399 0.4838644614764018
309 0.02394 0.4828559903186769
310 0.02388 0.481645824929407
311 0.02383 0.48063735377168215
312 0.02378 0.47962888261395725
313 0.02373 0.4786204114562324
314 0.02368 0.47761194029850745
315 0.02363 0.4766034691407826
316 0.02358 0.4755949979830577
317 0.02353 0.47458652682533276
318 0.02348 0.4735780556676079
319 0.02343 0.472569584509883
320 0.02338 0.47156111335215817
321 0.02333 0.47055264219443327
322 0.02329 0.46974586526825335
323 0.02324 0.46873739411052845
324 0.02319 0.46772892295280355
325 0.02314 0.4667204517950787
326 0.02309 0.46571198063735375
327 0.02305 0.4649052037111739
328 0.023 0.463896732553449
329 0.02295 0.46288826139572414
330 0.02291 0.46208148446954417
331 0.02286 0.46107301331181927
332 0.02281 0.4600645421540944
333 0.02277 0.45925776522791445
334 0.02272 0.4582492940701896
335 0.02268 0.4574425171440097
336 0.02263 0.45643404598628484
337 0.02259 0.45562726906010487
338 0.02254 0.45461879790238
339 0.0225 0.45381202097620005
340 0.02245 0.4528035498184752
341 0.02241 0.4519967728922953
342 0.02236 0.45098830173457044
343 0.02232 0.45018152480839047
344 0.02228 0.4493747478822106
345 0.02223 0.4483662767244857
346 0.02219 0.4475594997983058
347 0.02215 0.44675272287212586
348 0.0221 0.445744251714401
349 0.02206 0.44493747478822104
350 0.02202 0.4441306978620412
351 0.02198 0.44332392093586126
352 0.02194 0.44251714400968134
353 0.02189 0.44150867285195644
354 0.02185 0.4407018959257766
355 0.02181 0.4398951189995966
356 0.02177 0.43908834207341674
357 0.02173 0.43828156514723676
358 0.02169 0.4374747882210569
359 0.02165 0.436668011294877
360 0.02161 0.43586123436869706
361 0.02157 0.43505445744251714
362 0.02153 0.4342476805163373
363 0.02149 0.4334409035901573
364 0.02145 0.43263412666397744
365 0.02141 0.43182734973779746
366 0.02137 0.4310205728116176
367 0.02133 0.4302137958854376
368 0.02129 0.42940701895925776
369 0.02125 0.4286002420330779
370 0.02121 0.4277934651068979
371 0.02117 0.42698668818071805
372 0.02113 0.42617991125453814
373 0.02109 0.4253731343283582
374 0.02106 0.4247680516337233
375 0.02102 0.42396127470754336
376 0.02098 0.42315449778136344
377 0.02094 0.4223477208551836
378 0.02091 0.42174263816054863
379 0.02087 0.4209358612343687
380 0.02083 0.4201290843081888
381 0.02079 0.4193223073820089
382 0.02076 0.418717224687374
383 0.02072 0.417910447761194
384 0.02068 0.41710367083501415
385 0.02065 0.4164985881403792
386 0.02061 0.4156918112141993
387 0.02058 0.41508672851956435
388 0.02054 0.41427995159338443
389 0.0205 0.41347317466720457
390 0.02047 0.4128680919725696
391 0.02043 0.4120613150463897
392 0.0204 0.41145623235175477
393 0.02036 0.41064945542557485
394 0.02033 0.4100443727309399
395 0.02029 0.40923759580476
396 0.02026 0.40863251311012505
397 0.02022 0.40782573618394513
398 0.02019 0.4072206534893102
399 0.02015 0.4064138765631303
400 0.02012 0.40580879386849533
401 0.02009 0.40520371117386045
402 0.02005 0.4043969342476805
403 0.02002 0.4037918515530456
404 0.01998 0.4029850746268657
405 0.01995 0.40237999193223073
406 0.01992 0.4017749092375958
407 0.01988 0.40096813231141587
408 0.01985 0.400363049616781
409 0.01982 0.39975796692214605
410 0.01979 0.39915288422751105
411 0.01975 0.3983461073013312
412 0.01972 0.3977410246066963
413 0.01969 0.3971359419120613
414 0.01966 0.3965308592174264
415 0.01962 0.39572408229124645
416 0.01959 0.39511899959661156
417 0.01956 0.3945139169019766
418 0.01953 0.39390883420734163
419 0.0195 0.39330375151270675
420 0.01946 0.3924969745865269
421 0.01943 0.3918918918918919
422 0.0194 0.391286809197257
423 0.01937 0.390681726502622
424 0.01934 0.39007664380798707
425 0.01931 0.3894715611133522
426 0.01928 0.3888664784187172
427 0.01925 0.3882613957240823
428 0.01922 0.38765631302944736
429 0.01919 0.3870512303348124
430 0.01916 0.3864461476401775
431 0.01913 0.3858410649455426
432 0.0191 0.3852359822509076
433 0.01907 0.3846308995562727
434 0.01904 0.3840258168616378
435 0.01901 0.3834207341670028
436 0.01898 0.3828156514723679
437 0.01895 0.382210568777733
438 0.01892 0.381605486083098
439 0.01889 0.3810004033884631
440 0.01886 0.38039532069382814
441 0.01883 0.3797902379991932
442 0.0188 0.3791851553045583
443 0.01877 0.3785800726099233
444 0.01874 0.37797498991528844
445 0.01872 0.3775716014521985
446 0.01869 0.3769665187575635
447 0.01866 0.3763614360629286
448 0.01863 0.37575635336829366
449 0.0186 0.3751512706736587
450 0.01857 0.3745461879790238
451 0.01855 0.3741427995159339
452 0.01852 0.3735377168212989
453 0.01849 0.372932634126664
454 0.01846 0.37232755143202906
455 0.01843 0.37172246873739406
456 0.01841 0.37131908027430416
457 0.01838 0.3707139975796692
458 0.01835 0.37010891488503433
459 0.01833 0.3697055264219443
460 0.0183 0.36910044372730944
461 0.01827 0.3684953610326745
462 0.01824 0.3678902783380395
463 0.01822 0.3674868898749496
464 0.01819 0.36688180718031466
465 0.01816 0.3662767244856797
466 0.01814 0.36587333602258976
467 0.01811 0.3652682533279549
468 0.01809 0.36486486486486486
469 0.01806 0.3642597821702299
470 0.01803 0.36365469947559503
471 0.01801 0.3632513110125051
472 0.01798 0.3626462283178701
473 0.01796 0.3622428398547802
474 0.01793 0.36163775716014523
475 0.0179 0.3610326744655103
476 0.01788 0.36062928600242034
477 0.01785 0.36002420330778545
478 0.01783 0.35962081484469544
479 0.0178 0.3590157321500605
480 0.01778 0.3586123436869706
481 0.01775 0.3580072609923356
482 0.01773 0.35760387252924564
483 0.0177 0.35699878983461075
484 0.01768 0.3565954013715208
485 0.01765 0.35599031867688585
486 0.01763 0.3555869302137959
487 0.0176 0.35498184751916095
488 0.01758 0.354578459056071
489 0.01755 0.35397337636143605
490 0.01753 0.35356998789834615
491 0.01751 0.3531665994352562
492 0.01748 0.3525615167406212
493 0.01746 0.3521581282775313
494 0.01743 0.35155304558289635
495 0.01741 0.35114965711980634
496 0.01739 0.35074626865671643
497 0.01736 0.3501411859620815
498 0.01734 0.3497377974989916
499 0.01731 0.3491327148043566
500 0.01729 0.34872932634126663
501 0.01727 0.34832593787817673
502 0.01724 0.34772085518354173
503 0.01722 0.3473174667204518
504 0.0172 0.34691407825736187
505 0.01717 0.34630899556272693
506 0.01715 0.3459056070996369
507 0.01713 0.345502218636547
508 0.01711 0.34509883017345705
509 0.01708 0.34449374747882217
510 0.01706 0.34409035901573215
511 0.01704 0.3436869705526422
512 0.01701 0.3430818878580073
513 0.01699 0.34267849939491735
514 0.01697 0.34227511093182733
515 0.01695 0.34187172246873737
516 0.01692 0.3412666397741025
517 0.0169 0.34086325131101247
518 0.01688 0.3404598628479225
519 0.01686 0.3400564743848326
520 0.01684 0.33965308592174265
521 0.01681 0.3390480032271077
522 0.01679 0.33864461476401775
523 0.01677 0.3382412263009278
524 0.01675 0.3378378378378379
525 0.01673 0.33743444937474787
526 0.01671 0.3370310609116579
527 0.01668 0.336425978217023
528 0.01666 0.33602258975393307
529 0.01664 0.33561920129084305
530 0.01662 0.33521581282775315
531 0.0166 0.3348124243646632
532 0.01658 0.3344090359015732
533 0.01656 0.3340056474384832
534 0.01654 0.3336022589753933
535 0.01651 0.33299717628075837
536 0.01649 0.33259378781766846
537 0.01647 0.33219039935457845
538 0.01645 0.3317870108914885
539 0.01643 0.3313836224283986
540 0.01641 0.3309802339653086
541 0.01639 0.3305768455022186
542 0.01637 0.33017345703912865
543 0.01635 0.32977006857603874
544 0.01633 0.3293666801129488
545 0.01631 0.3289632916498588
546 0.01629 0.32855990318676886
547 0.01627 0.3281565147236789
548 0.01625 0.32775312626058895
549 0.01623 0.32734973779749904
550 0.01621 0.326946349334409
551 0.01619 0.32654296087131907
552 0.01617 0.32613957240822916
553 0.01615 0.3257361839451392
554 0.01613 0.3253327954820492
555 0.01611 0.3249294070189592
556 0.01609 0.3245260185558693
557 0.01607 0.32412263009277936
558 0.01605 0.32371924162968935
559 0.01603 0.32331585316659944
560 0.01601 0.3229124647035095
561 0.01599 0.3225090762404195
562 0.01597 0.3221056877773296
563 0.01595 0.3217022993142396
564 0.01593 0.32129891085114964
565 0.01592 0.32109721661960466
566 0.0159 0.32069382815651476
567 0.01588 0.32029043969342474
568 0.01586 0.3198870512303348
569 0.01584 0.3194836627672449
570 0.01582 0.3190802743041549
571 0.0158 0.31867688584106496
572 0.01578 0.318273497377975
573 0.01576 0.31787010891488504
574 0.01575 0.31766841468334006
575 0.01573 0.3172650262202501
576 0.01571 0.31686163775716014
577 0.01569 0.3164582492940702
578 0.01567 0.3160548608309802
579 0.01565 0.3156514723678903
580 0.01564 0.31544977813634534
581 0.01562 0.3150463896732554
582 0.0156 0.31464300121016536
583 0.01558 0.31423961274707546
584 0.01556 0.31383622428398544
585 0.01555 0.3136345300524405
586 0.01553 0.31323114158935056
587 0.01551 0.3128277531262606
588 0.01549 0.31242436466317064
589 0.01547 0.3120209762000807
590 0.01546 0.3118192819685357
591 0.01544 0.31141589350544574
592 0.01542 0.3110125050423558
593 0.0154 0.3106091165792659
594 0.01539 0.31040742234772084
595 0.01537 0.3100040338846309
596 0.01535 0.309600645421541
597 0.01533 0.309197256958451
598 0.01532 0.30899556272690604
599 0.0153 0.308592174263816
600 0.01528 0.3081887858007261
601 0.01526 0.30778539733763616
602 0.01525 0.3075837031060912
603 0.01523 0.3071803146430012
604 0.01521 0.30677692617991126
605 0.0152 0.3065752319483663
606 0.01518 0.3061718434852763
607 0.01516 0.30576845502218636
608 0.01515 0.3055667607906414
609 0.01513 0.3051633723275514
610 0.01511 0.30475998386446146
611 0.0151 0.30455828963291653
612 0.01508 0.3041549011698265
613 0.01506 0.3037515127067366
614 0.01505 0.3035498184751916
615 0.01503 0.3031464300121017
616 0.01501 0.3027430415490117
617 0.015 0.30254134731746674
618 0.01498 0.3021379588543768
619 0.01496 0.3017345703912868
620 0.01495 0.30153287615974184
621 0.01493 0.3011294876966519
622 0.01491 0.3007260992335619
623 0.0149 0.30052440500201694
624 0.01488 0.30012101653892703
625 0.01487 0.299919322307382
626 0.01485 0.2995159338442921
627 0.01483 0.2991125453812021
628 0.01482 0.2989108511496571
629 0.0148 0.2985074626865672
630 0.01479 0.29830576845502216
631 0.01477 0.29790237999193225
632 0.01476 0.2977006857603873
633 0.01474 0.2972972972972973
634 0.01472 0.29689390883420735
635 0.01471 0.2966922146026624
636 0.01469 0.2962888261395724
637 0.01468 0.29608713190802743
638 0.01466 0.2956837434449375
639 0.01465 0.2954820492133925
640 0.01463 0.29507866075030253
641 0.01462 0.29487696651875756
642 0.0146 0.2944735780556676
643 0.01459 0.29427188382412267
644 0.01457 0.29386849536103266
645 0.01455 0.29346510689794275
646 0.01454 0.29326341266639777
647 0.01452 0.2928600242033078
648 0.01451 0.29265832997176283
649 0.01449 0.29225494150867287
650 0.01448 0.2920532472771279
651 0.01446 0.29164985881403793
652 0.01445 0.29144816458249295
653 0.01443 0.291044776119403
654 0.01442 0.290843081887858
655 0.0144 0.29043969342476805
656 0.01439 0.2902379991932231
657 0.01438 0.2900363049616781
658 0.01436 0.28963291649858813
659 0.01435 0.28943122226704315
660 0.01433 0.28902783380395325
661 0.01432 0.2888261395724082
662 0.0143 0.2884227511093183
663 0.01429 0.28822105687777333
664 0.01427 0.2878176684146833
665 0.01426 0.2876159741831384
666 0.01424 0.2872125857200484
667 0.01423 0.28701089148850345
668 0.01422 0.28680919725695847
669 0.0142 0.2864058087938685
670 0.01419 0.28620411456232353
671 0.01417 0.28580072609923357
672 0.01416 0.2855990318676886
673 0.01414 0.28519564340459863
674 0.01413 0.28499394917305365
675 0.01412 0.28479225494150867
676 0.0141 0.2843888664784187
677 0.01409 0.28418717224687373
678 0.01407 0.28378378378378377
679 0.01406 0.2835820895522388
680 0.01405 0.2833803953206938
681 0.01403 0.2829770068576039
682 0.01402 0.2827753126260589
683 0.01401 0.2825736183945139
684 0.01399 0.282170229931424
685 0.01398 0.28196853569987895
686 0.01396 0.28156514723678905
687 0.01395 0.28136345300524407
688 0.01394 0.2811617587736991
689 0.01392 0.28075837031060913
690 0.01391 0.28055667607906415
691 0.0139 0.28035498184751917
692 0.01388 0.2799515933844292
693 0.01387 0.27974989915288423
694 0.01386 0.27954820492133925
695 0.01384 0.2791448164582493
696 0.01383 0.2789431222267043
697 0.01382 0.27874142799515933
698 0.0138 0.27833803953206937
699 0.01379 0.2781363453005244
700 0.01378 0.27793465106897947
701 0.01376 0.27753126260588945
702 0.01375 0.2773295683743445
703 0.01374 0.27712787414279955
704 0.01372 0.27672448567970953
705 0.01371 0.2765227914481646
706 0.0137 0.2763210972166196
707 0.01368 0.27591770875352967
708 0.01367 0.2757160145219847
709 0.01366 0.2755143202904397
710 0.01365 0.2753126260588947
711 0.01363 0.27490923759580477
712 0.01362 0.2747075433642598
713 0.01361 0.2745058491327148
714 0.01359 0.27410246066962485
715 0.01358 0.27390076643807987
716 0.01357 0.2736990722065349
717 0.01356 0.2734973779749899
718 0.01354 0.27309398951189995
719 0.01353 0.27289229528035497
720 0.01352 0.27269060104881004
721 0.01351 0.272488906817265
722 0.01349 0.2720855183541751
723 0.01348 0.2718838241226301
724 0.01347 0.2716821298910851
725 0.01346 0.27148043565954016
726 0.01344 0.2710770471964502
727 0.01343 0.27087535296490517
728 0.01342 0.27067365873336025
729 0.01341 0.27047196450181527
730 0.01339 0.2700685760387253
731 0.01338 0.2698668818071803
732 0.01337 0.26966518757563535
733 0.01336 0.26946349334409037
734 0.01335 0.2692617991125454
735 0.01333 0.2688584106494554
736 0.01332 0.26865671641791045
737 0.01331 0.26845502218636547
738 0.0133 0.2682533279548205
739 0.01328 0.2678499394917305
740 0.01327 0.2676482452601856
741 0.01326 0.26744655102864057
742 0.01325 0.2672448567970956
743 0.01324 0.2670431625655506
744 0.01322 0.2666397741024607
745 0.01321 0.26643807987091567
746 0.0132 0.26623638563937074
747 0.01319 0.26603469140782576
748 0.01318 0.2658329971762808
749 0.01317 0.26563130294473575
750 0.01315 0.26522791448164584
751 0.01314 0.26502622025010086
752 0.01313 0.2648245260185559
753 0.01312 0.2646228317870109
754 0.01311 0.2644211375554659
755 0.0131 0.26421944332392094
756 0.01308 0.263816054860831
757 0.01307 0.263614360629286
758 0.01306 0.263412666397741
759 0.01305 0.26321097216619604
760 0.01304 0.26300927793465106
761 0.01303 0.2628075837031061
762 0.01302 0.2626058894715611
763 0.013 0.26220250100847114
764 0.01299 0.26200080677692617
765 0.01298 0.2617991125453812
766 0.01297 0.26159741831383626
767 0.01296 0.2613957240822912
768 0.01295 0.26119402985074625
769 0.01294 0.2609923356192013
770 0.01292 0.2605889471561113
771 0.01291 0.2603872529245664
772 0.0129 0.2601855586930214
773 0.01289 0.2599838644614764
774 0.01288 0.25978217022993144
775 0.01287 0.25958047599838646
776 0.01286 0.2593787817668415
777 0.01285 0.2591770875352965
778 0.01284 0.2589753933037515
779 0.01282 0.25857200484066156
780 0.01281 0.2583703106091166
781 0.0128 0.2581686163775716
782 0.01279 0.2579669221460266
783 0.01278 0.25776522791448164
784 0.01277 0.25756353368293666
785 0.01276 0.2573618394513917
786 0.01275 0.2571601452198467
787 0.01274 0.2569584509883017
788 0.01273 0.25675675675675674
789 0.01272 0.2565550625252118
790 0.0127 0.2561516740621218
791 0.01269 0.2559499798305768
792 0.01268 0.2557482855990319
793 0.01267 0.2555465913674869
794 0.01266 0.2553448971359419
795 0.01265 0.25514320290439696
796 0.01264 0.254941508672852
797 0.01263 0.254739814441307
798 0.01262 0.25453812020976196
799 0.01261 0.25433642597821704
800 0.0126 0.25413473174667206
801 0.01259 0.2539330375151271
802 0.01258 0.2537313432835821
803 0.01257 0.2535296490520371
804 0.01256 0.25332795482049214
805 0.01255 0.25312626058894716
806 0.01254 0.2529245663574022
807 0.01253 0.2527228721258572
808 0.01252 0.2525211778943122
809 0.0125 0.25211778943122226
810 0.01249 0.2519160951996773
811 0.01248 0.2517144009681323
812 0.01247 0.2515127067365873
813 0.01246 0.2513110125050424
814 0.01245 0.25110931827349736
815 0.01244 0.2509076240419524
816 0.01243 0.2507059298104074
817 0.01242 0.2505042355788625
818 0.01241 0.25030254134731744
819 0.0124 0.25010084711577246
820 0.01239 0.2498991528842275
821 0.01238 0.24969745865268256
822 0.01237 0.24949576442113758
823 0.01236 0.24929407018959257
824 0.01235 0.2490923759580476
825 0.01234 0.24889068172650264
826 0.01233 0.24868898749495766
827 0.01232 0.24848729326341265
828 0.01231 0.2482855990318677
829 0.0123 0.24808390480032272
830 0.01229 0.24788221056877774
831 0.01228 0.24768051633723273
832 0.01227 0.24747882210568778
833 0.01226 0.2472771278741428
834 0.01225 0.24707543364259785
835 0.01224 0.24687373941105284
836 0.01223 0.24667204517950786
837 0.01222 0.24647035094796288
838 0.01221 0.24626865671641793
839 0.0122 0.24606696248487295
840 0.01219 0.24586526825332794
841 0.01219 0.24586526825332794
842 0.01218 0.245663574021783
843 0.01217 0.245461879790238
844 0.01216 0.24526018555869303
845 0.01215 0.24505849132714805
846 0.01214 0.24485679709560307
847 0.01213 0.2446551028640581
848 0.01212 0.24445340863251314
849 0.01211 0.24425171440096813
850 0.0121 0.24405002016942315
851 0.01209 0.24384832593787817
852 0.01208 0.24364663170633322
853 0.01207 0.24344493747478824
854 0.01206 0.24324324324324323
855 0.01205 0.24304154901169828
856 0.01204 0.2428398547801533
857 0.01203 0.24263816054860832
858 0.01202 0.24243646631706334
859 0.01201 0.24223477208551836
860 0.01201 0.24223477208551836
861 0.012 0.24203307785397338
862 0.01199 0.24183138362242843
863 0.01198 0.24162968939088342
864 0.01197 0.24142799515933844
865 0.01196 0.24122630092779349
866 0.01195 0.2410246066962485
867 0.01194 0.2408229124647035
868 0.01193 0.24062121823315852
869 0.01192 0.24041952400161357
870 0.01191 0.24021782977006859
871 0.0119 0.2400161355385236
872 0.01189 0.23981444130697863
873 0.01189 0.23981444130697863
874 0.01188 0.23961274707543365
875 0.01187 0.23941105284388867
876 0.01186 0.23920935861234371
877 0.01185 0.2390076643807987
878 0.01184 0.23880597014925373
879 0.01183 0.23860427591770877
880 0.01182 0.2384025816861638
