fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
006_325_SRH 006_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.686189463E-14 1.000000000E+20 1.312927674E+00 2.004945364E-14 6.161254543E-04 
007_325 007_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.784470509E-14 1.000000000E+20 1.306858292E+00 2.968550657E-14 4.337063239E-04 
007_325_SRH 007_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.253918714E-14 1.000000000E+20 1.313359737E+00 2.941133266E-14 6.336268239E-04 
008_325 008_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.866768913E-14 1.000000000E+20 1.309585363E+00 4.340080947E-14 5.013163376E-04 
008_325_SRH 008_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.401655985E-14 1.000000000E+20 1.313944892E+00 4.313582421E-14 6.587307947E-04 
009_325 009_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.265043411E-13 1.000000000E+20 1.311820312E+00 6.350330799E-14 5.713654399E-04 
009_325_SRH 009_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.027054867E-13 1.000000000E+20 1.314712543E+00 6.324944585E-14 6.943922106E-04 
010_325 010_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.625970408E-13 1.000000000E+20 1.313782645E+00 9.295832707E-14 6.480084363E-04 
010_325_SRH 010_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.398606203E-13 1.000000000E+20 1.315679452E+00 9.271778295E-14 7.443878928E-04 
011_325 011_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.078089580E-13 1.000000000E+20 1.315607884E+00 1.361080172E-13 7.369015625E-04 
011_325_SRH 011_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.863273146E-13 1.000000000E+20 1.316837134E+00 1.358828442E-13 8.132676614E-04 
012_325 012_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.625168513E-13 1.000000000E+20 1.317356056E+00 1.993163174E-13 8.444580737E-04 
012_325_SRH 012_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.424265087E-13 1.000000000E+20 1.318143806E+00 1.991079285E-13 9.060841792E-04 
013_325 013_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.268119798E-13 1.000000000E+20 1.319026159E+00 2.919195128E-13 9.770071952E-04 
013_325_SRH 013_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.081613227E-13 1.000000000E+20 1.319526623E+00 2.917283163E-13 1.027860490E-03 
014_325 014_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.009069151E-13 1.000000000E+20 1.320789847E+00 4.279335508E-13 1.141834429E-03 
014_325_SRH 014_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.836468090E-13 1.000000000E+20 1.321098700E+00 4.277512117E-13 1.184772223E-03 
015_325 015_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.860233382E-13 1.000000000E+20 1.322434342E+00 6.273044214E-13 1.339068840E-03 
015_325_SRH 015_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.702775275E-13 1.000000000E+20 1.323792061E+00 6.276906794E-13 1.375220397E-03 
016_325 016_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.875017962E-13 1.000000000E+20 1.334225077E+00 9.269654965E-13 1.578995603E-03 
016_325_SRH 016_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.725697474E-13 1.000000000E+20 1.334359071E+00 9.268195969E-13 1.609941978E-03 
017_325 017_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.049362971E-13 1.000000000E+20 1.341741585E+00 1.381680546E-12 1.867890401E-03 
017_325_SRH 017_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.908857334E-13 1.000000000E+20 1.341833305E+00 1.381562854E-12 1.894230847E-03 
018_325 018_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.409794049E-13 1.000000000E+20 1.342473311E+00 2.025332884E-12 2.152810261E-03 
018_325_SRH 018_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.276357683E-13 1.000000000E+20 1.342531165E+00 2.025213139E-12 2.176310403E-03 
019_325 019_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.000517926E-12 1.000000000E+20 1.343492512E+00 2.972125851E-12 2.476506477E-03 
019_325_SRH 019_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.877359147E-13 1.000000000E+20 1.343527723E+00 2.971996100E-12 2.497898204E-03 
