N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
4.642000E+11 1.360E+15 290 3.800E-4 3.659877E+1 1.808880E+1 6.236600E-1 7.924950E+1 3.663790E+1 1.744610E+1 5.850470E-1 8.139130E+1 1.0680197E-01 -3.6839179E+00 -6.5999826E+00 2.6314852E+00
6.813000E+11 1.360E+15 290 3.800E-4 3.600808E+1 1.744020E+1 6.215790E-1 7.792090E+1 3.615052E+1 1.700050E+1 5.788210E-1 8.124610E+1 3.9401923E-01 -2.5863945E+00 -7.3870851E+00 4.0927503E+00
1.000000E+12 1.360E+15 290 3.800E-4 3.533076E+1 1.672600E+1 6.183840E-1 7.655630E+1 3.560344E+1 1.654480E+1 5.729100E-1 8.111140E+1 7.6588105E-01 -1.0952082E+00 -7.9373724E+00 5.6158567E+00
1.468000E+12 1.360E+15 290 3.800E-4 3.461364E+1 1.606000E+1 6.134370E-1 7.563580E+1 3.501472E+1 1.607580E+1 5.673620E-1 8.092110E+1 1.1454611E+00 9.8284378E-02 -8.1209175E+00 6.5314238E+00
2.154000E+12 1.360E+15 290 3.800E-4 3.389081E+1 1.546000E+1 6.055030E-1 7.533740E+1 3.439979E+1 1.561510E+1 5.621300E-1 8.075210E+1 1.4796021E+00 9.9326934E-01 -7.7158309E+00 6.7053365E+00
3.162000E+12 1.360E+15 290 3.800E-4 3.316656E+1 1.490460E+1 5.920150E-1 7.590780E+1 3.376650E+1 1.514900E+1 5.570770E-1 8.053460E+1 1.7767314E+00 1.6133078E+00 -6.2716644E+00 5.7451083E+00
4.642000E+12 1.360E+15 290 3.800E-4 3.242978E+1 1.436090E+1 5.721910E-1 7.739220E+1 3.311506E+1 1.469050E+1 5.521240E-1 8.034790E+1 2.0693908E+00 2.2436268E+00 -3.6345096E+00 3.6786276E+00
6.813000E+12 1.360E+15 290 3.800E-4 3.167020E+1 1.382130E+1 5.618320E-1 7.767700E+1 3.244142E+1 1.422140E+1 5.471500E-1 8.011890E+1 2.3772696E+00 2.8133658E+00 -2.6833592E+00 3.0478451E+00
1.000000E+13 1.360E+15 290 3.800E-4 3.088254E+1 1.328600E+1 5.541060E-1 7.764070E+1 3.174105E+1 1.375330E+1 5.421260E-1 7.992550E+1 2.7047309E+00 3.3977300E+00 -2.2098184E+00 2.8586621E+00
1.468000E+13 1.360E+15 290 3.800E-4 3.006491E+1 1.274240E+1 5.463300E-1 7.757770E+1 3.101079E+1 1.327080E+1 5.370060E-1 7.969020E+1 3.0501642E+00 3.9816741E+00 -1.7362934E+00 2.6508906E+00
2.154000E+13 1.360E+15 290 3.800E-4 2.921740E+1 1.220060E+1 5.384680E-1 7.754970E+1 3.024904E+1 1.278680E+1 5.318000E-1 7.948830E+1 3.4104884E+00 4.5844152E+00 -1.2538548E+00 2.4388495E+00
3.162000E+13 1.360E+15 290 3.800E-4 2.834159E+1 1.165020E+1 5.305950E-1 7.747190E+1 2.945543E+1 1.228830E+1 5.264830E-1 7.923950E+1 3.7814420E+00 5.1927443E+00 -7.8103187E-01 2.2307056E+00
4.642000E+13 1.360E+15 290 3.800E-4 2.744033E+1 1.109580E+1 5.227580E-1 7.735150E+1 2.863066E+1 1.178860E+1 5.210810E-1 7.901770E+1 4.1575360E+00 5.8768641E+00 -3.2183096E-01 2.1086415E+00
6.813000E+13 1.360E+15 290 3.800E-4 2.651825E+1 1.054400E+1 5.149700E-1 7.721080E+1 2.777637E+1 1.127610E+1 5.155650E-1 7.874080E+1 4.5294616E+00 6.4924930E+00 1.1540737E-01 1.9430841E+00
1.000000E+14 1.360E+15 290 3.800E-4 2.558133E+1 9.984400E+0 5.071930E-1 7.695300E+1 2.689528E+1 1.076460E+1 5.099660E-1 7.848400E+1 4.8854297E+00 7.2478309E+00 5.4376174E-01 1.9507161E+00
1.000000E+10 1.360E+15 295 3.800E-4 3.829140E+1 1.929170E+1 6.174820E-1 8.159170E+1 3.828643E+1 1.920740E+1 6.149760E-1 8.157680E+1 -1.2981101E-02 -4.3889334E-01 -4.0749558E-01 -1.8264997E-02
1.468000E+10 1.360E+15 295 3.800E-4 3.827029E+1 1.927320E+1 6.174360E-1 8.156430E+1 3.826334E+1 1.915320E+1 6.138390E-1 8.154640E+1 -1.8163600E-02 -6.2652716E-01 -5.8598427E-01 -2.1950693E-02
2.154000E+10 1.360E+15 295 3.800E-4 3.823945E+1 1.924600E+1 6.173680E-1 8.152390E+1 3.822981E+1 1.907050E+1 6.122510E-1 8.147600E+1 -2.5215924E-02 -9.2026953E-01 -8.3576834E-01 -5.8790319E-02
3.162000E+10 1.360E+15 295 3.800E-4 3.819447E+1 1.920620E+1 6.172690E-1 8.146420E+1 3.818137E+1 1.896730E+1 6.100770E-1 8.142710E+1 -3.4309927E-02 -1.2595361E+00 -1.1788676E+00 -4.5562227E-02
4.642000E+10 1.360E+15 295 3.800E-4 3.812906E+1 1.914790E+1 6.171230E-1 8.137560E+1 3.811187E+1 1.883020E+1 6.071060E-1 8.138240E+1 -4.5104058E-02 -1.6871834E+00 -1.6499590E+00 8.3556150E-03
6.813000E+10 1.360E+15 295 3.800E-4 3.803442E+1 1.906280E+1 6.169080E-1 8.124370E+1 3.801318E+1 1.865170E+1 6.033160E-1 8.132790E+1 -5.5875357E-02 -2.2040886E+00 -2.2528824E+00 1.0353151E-01
1.000000E+11 1.360E+15 295 3.800E-4 3.789843E+1 1.893880E+1 6.165930E-1 8.104610E+1 3.787501E+1 1.841930E+1 5.986330E-1 8.123790E+1 -6.1834967E-02 -2.8204112E+00 -3.0001687E+00 2.3609670E-01
1.468000E+11 1.360E+15 295 3.800E-4 3.770512E+1 1.875860E+1 6.161280E-1 8.074770E+1 3.768530E+1 1.814610E+1 5.931060E-1 8.118560E+1 -5.2593452E-02 -3.3753809E+00 -3.8815996E+00 5.3938137E-01
2.154000E+11 1.360E+15 295 3.800E-4 3.743487E+1 1.849300E+1 6.154440E-1 8.026830E+1 3.743159E+1 1.781550E+1 5.869460E-1 8.108910E+1 -8.7626521E-03 -3.8028683E+00 -4.8553019E+00 1.0122199E+00
3.162000E+11 1.360E+15 295 3.800E-4 3.706681E+1 1.812420E+1 6.144320E-1 7.957940E+1 3.710359E+1 1.744060E+1 5.804550E-1 8.097990E+1 9.9127874E-02 -3.9195899E+00 -5.8535115E+00 1.7294415E+00
4.642000E+11 1.360E+15 295 3.800E-4 3.658536E+1 1.761520E+1 6.129310E-1 7.855420E+1 3.669671E+1 1.703360E+1 5.738620E-1 8.088590E+1 3.0343320E-01 -3.4144280E+00 -6.8080828E+00 2.8827027E+00
6.813000E+11 1.360E+15 295 3.800E-4 3.599217E+1 1.695860E+1 6.106860E-1 7.715510E+1 3.621519E+1 1.659070E+1 5.674710E-1 8.072930E+1 6.1581894E-01 -2.2175074E+00 -7.6153671E+00 4.4273888E+00
1.000000E+12 1.360E+15 295 3.800E-4 3.531597E+1 1.625020E+1 6.072080E-1 7.577910E+1 3.567221E+1 1.613950E+1 5.614230E-1 8.058780E+1 9.9864853E-01 -6.8589485E-01 -8.1551700E+00 5.9670322E+00
1.468000E+12 1.360E+15 295 3.800E-4 3.460234E+1 1.559720E+1 6.018650E-1 7.489300E+1 3.508576E+1 1.567390E+1 5.557230E-1 8.038740E+1 1.3778239E+00 4.8934853E-01 -8.3030575E+00 6.8349020E+00
2.154000E+12 1.360E+15 295 3.800E-4 3.388286E+1 1.500850E+1 5.932090E-1 7.467060E+1 3.447184E+1 1.521770E+1 5.503730E-1 8.020970E+1 1.7085830E+00 1.3747150E+00 -7.7830853E+00 6.9057732E+00
3.162000E+12 1.360E+15 295 3.800E-4 3.316083E+1 1.445830E+1 5.784170E-1 7.537890E+1 3.383914E+1 1.475610E+1 5.452060E-1 7.998180E+1 2.0045131E+00 2.0181484E+00 -6.0914590E+00 5.7549342E+00
4.642000E+12 1.360E+15 295 3.800E-4 3.242546E+1 1.392840E+1 5.587090E-1 7.688280E+1 3.318847E+1 1.430340E+1 5.401600E-1 7.978630E+1 2.2990213E+00 2.6217543E+00 -3.4339825E+00 3.6390959E+00
6.813000E+12 1.360E+15 295 3.800E-4 3.166697E+1 1.339800E+1 5.489340E-1 7.707490E+1 3.251602E+1 1.384040E+1 5.350950E-1 7.954630E+1 2.6111744E+00 3.1964394E+00 -2.5862697E+00 3.1068698E+00
1.000000E+13 1.360E+15 295 3.800E-4 3.088026E+1 1.286750E+1 5.411260E-1 7.700410E+1 3.181718E+1 1.337980E+1 5.299910E-1 7.934480E+1 2.9446984E+00 3.8289063E+00 -2.1009791E+00 2.9500358E+00
1.468000E+13 1.360E+15 295 3.800E-4 3.006350E+1 1.233940E+1 5.332370E-1 7.697210E+1 3.108863E+1 1.290490E+1 5.247830E-1 7.909930E+1 3.2974435E+00 4.3820564E+00 -1.6109516E+00 2.6892779E+00
2.154000E+13 1.360E+15 295 3.800E-4 2.921681E+1 1.180300E+1 5.252810E-1 7.690740E+1 3.032866E+1 1.242970E+1 5.194890E-1 7.889140E+1 3.6660044E+00 5.0419560E+00 -1.1149418E+00 2.5148495E+00
3.162000E+13 1.360E+15 295 3.800E-4 2.834172E+1 1.126880E+1 5.173320E-1 7.685660E+1 2.953681E+1 1.194000E+1 5.140840E-1 7.863350E+1 4.0461038E+00 5.6214405E+00 -6.3180336E-01 2.2597239E+00
4.642000E+13 1.360E+15 295 3.800E-4 2.744115E+1 1.072640E+1 5.094320E-1 7.672990E+1 2.871367E+1 1.145010E+1 5.085840E-1 7.840750E+1 4.4317567E+00 6.3204688E+00 -1.6673745E-01 2.1395912E+00
6.813000E+13 1.360E+15 295 3.800E-4 2.651942E+1 1.018120E+1 5.015770E-1 7.654190E+1 2.786084E+1 1.094770E+1 5.029800E-1 7.812270E+1 4.8147148E+00 7.0014706E+00 2.7893753E-01 2.0234836E+00
1.000000E+14 1.360E+15 295 3.800E-4 2.558271E+1 9.639100E+0 4.937230E-1 7.631410E+1 2.698092E+1 1.044660E+1 4.972690E-1 7.786230E+1 5.1822177E+00 7.7297877E+00 7.1309492E-01 1.9883821E+00
1.000000E+10 1.360E+15 300 3.800E-4 3.830721E+1 1.886200E+1 6.070450E-1 8.111230E+1 3.830486E+1 1.877800E+1 6.044830E-1 8.109840E+1 -6.1349917E-03 -4.4733198E-01 -4.2383326E-01 -1.7139672E-02
1.468000E+10 1.360E+15 300 3.800E-4 3.828558E+1 1.884290E+1 6.069960E-1 8.108250E+1 3.828230E+1 1.871670E+1 6.033180E-1 8.103720E+1 -8.5679283E-03 -6.7426416E-01 -6.0962875E-01 -5.5900253E-02
2.154000E+10 1.360E+15 300 3.800E-4 3.825397E+1 1.881490E+1 6.069230E-1 8.103860E+1 3.824954E+1 1.864060E+1 6.016930E-1 8.099520E+1 -1.1581839E-02 -9.3505574E-01 -8.6921403E-01 -5.3583422E-02
3.162000E+10 1.360E+15 300 3.800E-4 3.820788E+1 1.877390E+1 6.068170E-1 8.097370E+1 3.820219E+1 1.853730E+1 5.994530E-1 8.094760E+1 -1.4894434E-02 -1.2763455E+00 -1.2284533E+00 -3.2243081E-02
4.642000E+10 1.360E+15 300 3.800E-4 3.814092E+1 1.871390E+1 6.066600E-1 8.087750E+1 3.813422E+1 1.839980E+1 5.964220E-1 8.089910E+1 -1.7569522E-02 -1.7070838E+00 -1.7165698E+00 2.6699926E-02
6.813000E+10 1.360E+15 300 3.800E-4 3.804409E+1 1.862620E+1 6.064300E-1 8.073420E+1 3.803762E+1 1.821350E+1 5.925590E-1 8.080680E+1 -1.7009476E-02 -2.2659017E+00 -2.3408639E+00 8.9843924E-02
1.000000E+11 1.360E+15 300 3.800E-4 3.790511E+1 1.849850E+1 6.060910E-1 8.051950E+1 3.790220E+1 1.798840E+1 5.877670E-1 8.074640E+1 -7.6776546E-03 -2.8357164E+00 -3.1175619E+00 2.8100324E-01
1.468000E+11 1.360E+15 300 3.800E-4 3.770789E+1 1.831310E+1 6.055930E-1 8.019530E+1 3.771599E+1 1.770800E+1 5.821430E-1 8.065180E+1 2.1476302E-02 -3.4170996E+00 -4.0282199E+00 5.6601341E-01
2.154000E+11 1.360E+15 300 3.800E-4 3.743287E+1 1.804060E+1 6.048570E-1 7.967910E+1 3.746645E+1 1.738570E+1 5.758510E-1 8.058230E+1 8.9626853E-02 -3.7668889E+00 -5.0370669E+00 1.1208417E+00
3.162000E+11 1.360E+15 300 3.800E-4 3.705963E+1 1.766280E+1 6.037700E-1 7.893810E+1 3.714298E+1 1.701140E+1 5.692190E-1 8.046050E+1 2.2440310E-01 -3.8291969E+00 -6.0698958E+00 1.8921086E+00
4.642000E+11 1.360E+15 300 3.800E-4 3.657381E+1 1.713920E+1 6.021560E-1 7.782370E+1 3.674050E+1 1.660720E+1 5.624930E-1 8.035890E+1 4.5369551E-01 -3.2034298E+00 -7.0512877E+00 3.1548466E+00
6.813000E+11 1.360E+15 300 3.800E-4 3.597873E+1 1.647810E+1 5.997280E-1 7.636720E+1 3.626262E+1 1.616680E+1 5.559430E-1 8.019280E+1 7.8287228E-01 -1.9255511E+00 -7.8758074E+00 4.7705031E+00
1.000000E+12 1.360E+15 300 3.800E-4 3.530402E+1 1.577780E+1 5.959660E-1 7.498940E+1 3.572204E+1 1.571830E+1 5.497560E-1 8.003860E+1 1.1702019E+00 -3.7853966E-01 -8.4055472E+00 6.3084562E+00
1.468000E+12 1.360E+15 300 3.800E-4 3.459392E+1 1.513730E+1 5.901990E-1 7.413970E+1 3.513674E+1 1.525690E+1 5.439170E-1 7.983080E+1 1.5448787E+00 7.8390761E-01 -8.5090188E+00 7.1289527E+00
2.154000E+12 1.360E+15 300 3.800E-4 3.387777E+1 1.456000E+1 5.807830E-1 7.400010E+1 3.452309E+1 1.479720E+1 5.384310E-1 7.960510E+1 1.8692417E+00 1.6030060E+00 -7.8658175E+00 7.0410062E+00
3.162000E+12 1.360E+15 300 3.800E-4 3.315804E+1 1.401900E+1 5.646160E-1 7.488150E+1 3.389039E+1 1.434780E+1 5.331710E-1 7.940420E+1 2.1609371E+00 2.2916405E+00 -5.8977326E+00 5.6957944E+00
4.642000E+12 1.360E+15 300 3.800E-4 3.242425E+1 1.349360E+1 5.454190E-1 7.630070E+1 3.323984E+1 1.389330E+1 5.280150E-1 7.915880E+1 2.4536520E+00 2.8769263E+00 -3.2961185E+00 3.6105904E+00
6.813000E+12 1.360E+15 300 3.800E-4 3.166704E+1 1.297730E+1 5.360160E-1 7.645360E+1 3.256780E+1 1.344380E+1 5.228720E-1 7.894740E+1 2.7657993E+00 3.4700010E+00 -2.5138084E+00 3.1588121E+00
1.000000E+13 1.360E+15 300 3.800E-4 3.088150E+1 1.245610E+1 5.281120E-1 7.637630E+1 3.186961E+1 1.298300E+1 5.176680E-1 7.869520E+1 3.1004772E+00 4.0583840E+00 -2.0175093E+00 2.9466854E+00
1.468000E+13 1.360E+15 300 3.800E-4 3.006588E+1 1.193380E+1 5.201370E-1 7.631110E+1 3.114185E+1 1.252270E+1 5.123810E-1 7.848030E+1 3.4550613E+00 4.7026600E+00 -1.5137173E+00 2.7640057E+00
2.154000E+13 1.360E+15 300 3.800E-4 2.922029E+1 1.141320E+1 5.120930E-1 7.627330E+1 3.038273E+1 1.204900E+1 5.069870E-1 7.822160E+1 3.8259893E+00 5.2767865E+00 -1.0071264E+00 2.4907442E+00
3.162000E+13 1.360E+15 300 3.800E-4 2.834620E+1 1.088490E+1 5.040670E-1 7.617980E+1 2.959173E+1 1.157480E+1 5.014980E-1 7.799660E+1 4.2090476E+00 5.9603622E+00 -5.1226525E-01 2.3293323E+00
4.642000E+13 1.360E+15 300 3.800E-4 2.744653E+1 1.035920E+1 4.960970E-1 7.608030E+1 2.876940E+1 1.108790E+1 4.958930E-1 7.771970E+1 4.5981842E+00 6.5720290E+00 -4.1137907E-02 2.1093751E+00
6.813000E+13 1.360E+15 300 3.800E-4 2.652554E+1 9.826200E+0 4.881740E-1 7.588330E+1 2.791728E+1 1.060180E+1 4.901970E-1 7.747010E+1 4.9852278E+00 7.3157388E+00 4.1269122E-01 2.0482741E+00
1.000000E+14 1.360E+15 300 3.800E-4 2.558934E+1 9.291300E+0 4.802490E-1 7.560470E+1 2.703799E+1 1.010520E+1 4.843770E-1 7.715910E+1 5.3578317E+00 8.0542691E+00 8.5222874E-01 2.0145388E+00
1.000000E+10 1.360E+15 305 3.800E-4 3.832244E+1 1.843180E+1 5.965800E-1 8.062080E+1 3.832305E+1 1.834310E+1 5.940050E-1 8.057910E+1 1.5917313E-03 -4.8356058E-01 -4.3349803E-01 -5.1750392E-02
1.468000E+10 1.360E+15 305 3.800E-4 3.830029E+1 1.841220E+1 5.965270E-1 8.058850E+1 3.830121E+1 1.828870E+1 5.928310E-1 8.054500E+1 2.4020129E-03 -6.7528036E-01 -6.2344918E-01 -5.4007077E-02
2.154000E+10 1.360E+15 305 3.800E-4 3.826795E+1 1.838340E+1 5.964490E-1 8.054090E+1 3.826948E+1 1.821320E+1 5.911910E-1 8.050200E+1 3.9979639E-03 -9.3448708E-01 -8.8939108E-01 -4.8321781E-02
3.162000E+10 1.360E+15 305 3.800E-4 3.822080E+1 1.834120E+1 5.963350E-1 8.047060E+1 3.822360E+1 1.811050E+1 5.889140E-1 8.045390E+1 7.3253173E-03 -1.2738467E+00 -1.2601161E+00 -2.0757229E-02
4.642000E+10 1.360E+15 305 3.800E-4 3.815234E+1 1.827950E+1 5.961670E-1 8.036630E+1 3.815768E+1 1.797340E+1 5.858570E-1 8.039990E+1 1.3994562E-02 -1.7030723E+00 -1.7598151E+00 4.1791097E-02
6.813000E+10 1.360E+15 305 3.800E-4 3.805342E+1 1.818930E+1 5.959200E-1 8.021100E+1 3.806389E+1 1.778770E+1 5.819530E-1 8.030080E+1 2.7506385E-02 -2.2577399E+00 -2.4000220E+00 1.1182952E-01
1.000000E+11 1.360E+15 305 3.800E-4 3.791160E+1 1.805790E+1 5.955570E-1 7.997840E+1 3.793221E+1 1.756410E+1 5.770880E-1 8.023710E+1 5.4333771E-02 -2.8114165E+00 -3.2003785E+00 3.2241943E-01
1.468000E+11 1.360E+15 305 3.800E-4 3.771069E+1 1.786180E+1 5.950230E-1 7.960260E+1 3.775076E+1 1.728450E+1 5.713870E-1 8.013090E+1 1.0614356E-01 -3.3399867E+00 -4.1366009E+00 6.5929623E-01
2.154000E+11 1.360E+15 305 3.800E-4 3.743122E+1 1.758860E+1 5.942350E-1 7.907500E+1 3.750691E+1 1.696450E+1 5.649780E-1 8.005680E+1 2.0180281E-01 -3.6788588E+00 -5.1784317E+00 1.2263793E+00
3.162000E+11 1.360E+15 305 3.800E-4 3.705328E+1 1.720200E+1 5.930680E-1 7.827950E+1 3.718972E+1 1.659220E+1 5.582020E-1 7.992640E+1 3.6687558E-01 -3.6752209E+00 -6.2461260E+00 2.0605207E+00
4.642000E+11 1.360E+15 305 3.800E-4 3.656365E+1 1.666790E+1 5.913340E-1 7.708990E+1 3.679341E+1 1.619040E+1 5.513350E-1 7.981260E+1 6.2445965E-01 -2.9492786E+00 -7.2549357E+00 3.4113661E+00
6.813000E+11 1.360E+15 305 3.800E-4 3.596720E+1 1.600150E+1 5.886940E-1 7.557250E+1 3.632074E+1 1.575350E+1 5.446150E-1 7.964000E+1 9.7338325E-01 -1.5742533E+00 -8.0936074E+00 5.1073581E+00
1.000000E+12 1.360E+15 305 3.800E-4 3.529424E+1 1.530840E+1 5.846570E-1 7.418630E+1 3.578377E+1 1.530050E+1 5.382500E-1 7.943930E+1 1.3680224E+00 -5.1632300E-02 -8.6218300E+00 6.6125960E+00
1.468000E+12 1.360E+15 305 3.800E-4 3.458764E+1 1.467730E+1 5.783920E-1 7.336740E+1 3.520036E+1 1.484980E+1 5.322750E-1 7.925700E+1 1.7406640E+00 1.1616318E+00 -8.6641304E+00 7.4310156E+00
2.154000E+12 1.360E+15 305 3.800E-4 3.387473E+1 1.411350E+1 5.681590E-1 7.333110E+1 3.458743E+1 1.439340E+1 5.266410E-1 7.901890E+1 2.0605752E+00 1.9446413E+00 -7.8835488E+00 7.1980248E+00
3.162000E+12 1.360E+15 305 3.800E-4 3.315726E+1 1.358220E+1 5.507250E-1 7.438020E+1 3.395500E+1 1.394890E+1 5.212730E-1 7.880800E+1 2.3494036E+00 2.6288811E+00 -5.6500145E+00 5.6184651E+00
4.642000E+12 1.360E+15 305 3.800E-4 3.242509E+1 1.306550E+1 5.321890E-1 7.571470E+1 3.330490E+1 1.349930E+1 5.160080E-1 7.854990E+1 2.6416834E+00 3.2135000E+00 -3.1358041E+00 3.6094253E+00
6.813000E+12 1.360E+15 305 3.800E-4 3.166924E+1 1.255410E+1 5.230950E-1 7.578240E+1 3.263369E+1 1.305610E+1 5.107770E-1 7.832770E+1 2.9553814E+00 3.8449460E+00 -2.4116199E+00 3.2495528E+00
1.000000E+13 1.360E+15 305 3.800E-4 3.088498E+1 1.204740E+1 5.150830E-1 7.573030E+1 3.193667E+1 1.260210E+1 5.054790E-1 7.806370E+1 3.2930484E+00 4.4016473E+00 -1.8999800E+00 2.9890974E+00
1.468000E+13 1.360E+15 305 3.800E-4 3.007056E+1 1.153480E+1 5.070080E-1 7.565760E+1 3.121028E+1 1.214930E+1 5.001060E-1 7.783820E+1 3.6517455E+00 5.0579046E+00 -1.3801074E+00 2.8014522E+00
2.154000E+13 1.360E+15 305 3.800E-4 2.922610E+1 1.102510E+1 4.988930E-1 7.561420E+1 3.045262E+1 1.168390E+1 4.946150E-1 7.757020E+1 4.0276337E+00 5.6385282E+00 -8.6491514E-01 2.5215869E+00
3.162000E+13 1.360E+15 305 3.800E-4 2.835307E+1 1.050840E+1 4.908010E-1 7.551480E+1 2.966309E+1 1.121840E+1 4.890290E-1 7.733550E+1 4.4163302E+00 6.3288883E+00 -3.6235070E-01 2.3542875E+00
4.642000E+13 1.360E+15 305 3.800E-4 2.745437E+1 9.989400E+0 4.827610E-1 7.536910E+1 2.884215E+1 1.074110E+1 4.833280E-1 7.705130E+1 4.8116385E+00 6.9983521E+00 1.1731164E-01 2.1832208E+00
6.813000E+13 1.360E+15 305 3.800E-4 2.653421E+1 9.473200E+0 4.747680E-1 7.519880E+1 2.799130E+1 1.025950E+1 4.775200E-1 7.675550E+1 5.2055103E+00 7.6641162E+00 5.7631094E-01 2.0281283E+00
1.000000E+14 1.360E+15 305 3.800E-4 2.559844E+1 8.950600E+0 4.667640E-1 7.491020E+1 2.711308E+1 9.778700E+0 4.716070E-1 7.647540E+1 5.5863812E+00 8.4684058E+00 1.0269144E+00 2.0466712E+00
1.000000E+10 1.360E+15 310 3.800E-4 3.833742E+1 1.800150E+1 5.860870E-1 8.011670E+1 3.834076E+1 1.791470E+1 5.835110E-1 8.007560E+1 8.7113557E-03 -4.8451830E-01 -4.4146554E-01 -5.1326496E-02
1.468000E+10 1.360E+15 310 3.800E-4 3.831479E+1 1.798130E+1 5.860300E-1 8.008180E+1 3.831956E+1 1.786070E+1 5.823310E-1 8.004040E+1 1.2447951E-02 -6.7522550E-01 -6.3520575E-01 -5.1723879E-02
2.154000E+10 1.360E+15 310 3.800E-4 3.828173E+1 1.795170E+1 5.859470E-1 8.003040E+1 3.828874E+1 1.778580E+1 5.806810E-1 7.999540E+1 1.8308255E-02 -9.3276659E-01 -9.0686625E-01 -4.3752516E-02
3.162000E+10 1.360E+15 310 3.800E-4 3.823357E+1 1.790830E+1 5.858250E-1 7.995440E+1 3.824415E+1 1.768350E+1 5.783760E-1 7.994550E+1 2.7664362E-02 -1.2712416E+00 -1.2879165E+00 -1.1132584E-02
4.642000E+10 1.360E+15 310 3.800E-4 3.816367E+1 1.784490E+1 5.856450E-1 7.984170E+1 3.818005E+1 1.754660E+1 5.753000E-1 7.988430E+1 4.2901987E-02 -1.7000445E+00 -1.7981922E+00 5.3327124E-02
6.813000E+10 1.360E+15 310 3.800E-4 3.806275E+1 1.774650E+1 5.853810E-1 7.964780E+1 3.808875E+1 1.736190E+1 5.713610E-1 7.977930E+1 6.8261626E-02 -2.2151953E+00 -2.4537902E+00 1.6482972E-01
1.000000E+11 1.360E+15 310 3.800E-4 3.791823E+1 1.761190E+1 5.849930E-1 7.939740E+1 3.796038E+1 1.713910E+1 5.664300E-1 7.970970E+1 1.1103682E-01 -2.7586046E+00 -3.2771922E+00 3.9179673E-01
1.468000E+11 1.360E+15 310 3.800E-4 3.771384E+1 1.741700E+1 5.844210E-1 7.902180E+1 3.778314E+1 1.686040E+1 5.606530E-1 7.959320E+1 1.8341514E-01 -3.3012265E+00 -4.2393423E+00 7.1790052E-01
2.154000E+11 1.360E+15 310 3.800E-4 3.743021E+1 1.713750E+1 5.835770E-1 7.845590E+1 3.754432E+1 1.654180E+1 5.541310E-1 7.951070E+1 3.0393412E-01 -3.6011800E+00 -5.3139059E+00 1.3266139E+00
