fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T23 12:07:34 295 39.3 1.000E+000 8.785E-001 4.870E-006 2.252E+004 3.068E+000 2.735E-009 8.957E-004 
0T24 12:13:14 295.1 39.29 1.000E+000 8.429E-001 5.236E-006 2.126E+004 3.061E+000 2.789E-009 8.524E-004 
0T25 12:17:46 295.1 39.29 1.000E+000 8.633E-001 5.098E-006 2.221E+004 3.066E+000 2.768E-009 8.455E-004 
0T26 12:22:28 295.1 39.29 1.000E+000 8.589E-001 5.147E-006 2.195E+004 3.063E+000 2.779E-009 8.440E-004 
0T27 12:27:42 295 39.3 1.000E+000 8.605E-001 5.044E-006 2.182E+004 3.065E+000 2.757E-009 8.338E-004 
0T28 12:32:32 295.1 39.29 1.000E+000 8.646E-001 4.973E-006 2.151E+004 3.065E+000 2.771E-009 8.800E-004 
0T29 12:37:42 295 39.3 1.000E+000 8.645E-001 5.012E-006 2.289E+004 3.068E+000 2.748E-009 8.836E-004 
0T30 12:43:34 295 39.3 1.000E+000 8.616E-001 5.060E-006 2.107E+004 3.061E+000 2.780E-009 8.739E-004 
0T31 12:47:32 294.9 39.32 1.000E+000 8.757E-001 4.844E-006 2.228E+004 3.066E+000 2.740E-009 8.955E-004 
0T32 12:52:34 295 39.3 1.000E+000 8.611E-001 5.068E-006 2.164E+004 3.062E+000 2.783E-009 8.529E-004 
0T33 12:57:54 295 39.3 1.000E+000 8.792E-001 4.873E-006 2.386E+004 3.069E+000 2.751E-009 9.136E-004 
0T34 13:02:08 295.1 39.29 1.000E+000 8.800E-001 5.021E-006 2.187E+004 3.062E+000 2.804E-009 8.799E-004 
0T35 13:07:44 295 39.3 1.000E+000 8.579E-001 5.047E-006 2.194E+004 3.064E+000 2.777E-009 8.460E-004 
0T36 13:12:16 295 39.3 1.000E+000 8.827E-001 4.878E-006 2.410E+004 3.070E+000 2.748E-009 8.851E-004 
0T37 13:17:50 295 39.3 1.000E+000 8.680E-001 5.009E-006 2.257E+004 3.065E+000 2.781E-009 8.480E-004 
0T38 13:23:58 295 39.3 1.000E+000 8.490E-001 5.087E-006 2.326E+004 3.067E+000 2.772E-009 8.614E-004 
0T39 13:27:14 295 39.3 1.000E+000 8.559E-001 5.045E-006 2.186E+004 3.065E+000 2.782E-009 8.923E-004 
0T40 13:32:48 295 39.3 1.000E+000 8.764E-001 5.016E-006 2.106E+004 3.059E+000 2.808E-009 8.932E-004 
0T41 13:38:36 295 39.3 1.000E+000 8.401E-001 5.189E-006 2.191E+004 3.061E+000 2.798E-009 8.211E-004 
0T42 13:42:16 294.9 39.32 1.000E+000 8.933E-001 4.728E-006 2.396E+004 3.069E+000 2.745E-009 9.053E-004 
0T43 13:47:50 295 39.3 1.000E+000 8.736E-001 4.900E-006 2.290E+004 3.067E+000 2.779E-009 8.894E-004 
0T45 13:52:22 295 39.3 1.000E+000 8.712E-001 4.965E-006 2.272E+004 3.065E+000 2.785E-009 8.830E-004 
0T46 13:56:56 294.9 39.32 1.000E+000 8.611E-001 4.960E-006 2.275E+004 3.067E+000 2.760E-009 8.643E-004 
0T47 14:08:22 295 39.3 1.000E+000 8.588E-001 5.060E-006 2.281E+004 3.063E+000 2.800E-009 8.653E-004 
0T48 14:17:50 294.9 39.32 1.000E+000 8.790E-001 4.832E-006 2.323E+004 3.065E+000 2.774E-009 8.962E-004 
0T49 14:28:24 295 39.3 1.000E+000 8.650E-001 5.028E-006 2.216E+004 3.061E+000 2.819E-009 8.463E-004 
0T50 14:39:06 295 39.3 1.000E+000 8.574E-001 5.115E-006 2.360E+004 3.064E+000 2.816E-009 8.693E-004 
0T51 14:49:22 295 39.3 1.000E+000 8.512E-001 5.119E-006 2.223E+004 3.060E+000 2.826E-009 8.082E-004 
