Fe T nFsrh nFBsrh dnsrh nF nFB dn
1.100000000E+01 290 1.144998730E+00 1.137903827E+0 7.094903000E-03 1.144998730E+00 1.137903827E+0 7.094903000E-03
1.100000000E+01 295 1.137571633E+00 1.125293268E+0 1.227836500E-02 1.137571633E+00 1.125293268E+0 1.227836500E-02
1.100000000E+01 300 1.118144151E+00 1.111587753E+0 6.556398000E-03 1.118144151E+00 1.111587753E+0 6.556398000E-03
1.100000000E+01 305 1.101252058E+00 1.097514966E+0 3.737092000E-03 1.101252058E+00 1.097514966E+0 3.737092000E-03
1.100000000E+01 310 1.074774179E+00 1.083777982E+0 -9.003803000E-03 1.074774179E+00 1.083777982E+0 -9.003803000E-03
1.100000000E+01 315 1.041401475E+00 1.070943766E+0 -2.954229100E-02 1.041401475E+00 1.070943766E+0 -2.954229100E-02
1.100000000E+01 320 1.008026805E+00 1.059385543E+0 -5.135873800E-02 1.008026805E+00 1.059385543E+0 -5.135873800E-02
1.100000000E+01 325 1.007192944E+00 1.049281695E+0 -4.208875100E-02 1.007192944E+00 1.049281695E+0 -4.208875100E-02
1.100000000E+01 330 1.008013012E+00 1.040652536E+0 -3.263952400E-02 1.008013012E+00 1.040652536E+0 -3.263952400E-02
1.100000000E+01 335 1.010039538E+00 1.033411262E+0 -2.337172400E-02 1.010039538E+00 1.033411262E+0 -2.337172400E-02
1.100000000E+01 340 1.017036522E+00 1.027411663E+0 -1.037514100E-02 1.017036522E+00 1.027411663E+0 -1.037514100E-02
1.116672606E+01 290 1.145690814E+00 1.140653492E+0 5.037322000E-03 1.145690814E+00 1.140653492E+0 5.037322000E-03
1.116672606E+01 295 1.138711474E+00 1.128332588E+0 1.037888600E-02 1.138711474E+00 1.128332588E+0 1.037888600E-02
1.116672606E+01 300 1.118387839E+00 1.114784769E+0 3.603070000E-03 1.118387839E+00 1.114784769E+0 3.603070000E-03
1.116672606E+01 305 1.102697132E+00 1.100722387E+0 1.974745000E-03 1.102697132E+00 1.100722387E+0 1.974745000E-03
1.116672606E+01 310 1.076537152E+00 1.086859745E+0 -1.032259300E-02 1.076537152E+00 1.086859745E+0 -1.032259300E-02
1.116672606E+01 315 1.045063253E+00 1.073795081E+0 -2.873182800E-02 1.045063253E+00 1.073795081E+0 -2.873182800E-02
1.116672606E+01 320 1.008267751E+00 1.061941484E+0 -5.367373300E-02 1.008267751E+00 1.061941484E+0 -5.367373300E-02
1.116672606E+01 325 1.007238392E+00 1.051515201E+0 -4.427680900E-02 1.007238392E+00 1.051515201E+0 -4.427680900E-02
1.116672606E+01 330 1.007994636E+00 1.042566083E+0 -3.457144700E-02 1.007994636E+00 1.042566083E+0 -3.457144700E-02
1.116672606E+01 335 1.009949856E+00 1.035026690E+0 -2.507683400E-02 1.009949856E+00 1.035026690E+0 -2.507683400E-02
1.116672606E+01 340 1.016764322E+00 1.028761138E+0 -1.199681600E-02 1.016764322E+00 1.028761138E+0 -1.199681600E-02
1.133324570E+01 290 1.146333478E+00 1.143331135E+0 3.002343000E-03 1.146333478E+00 1.143331135E+0 3.002343000E-03
1.133324570E+01 295 1.140806002E+00 1.131320449E+0 9.485553000E-03 1.140806002E+00 1.131320449E+0 9.485553000E-03
1.133324570E+01 300 1.118704271E+00 1.117957910E+0 7.463610000E-04 1.118704271E+00 1.117957910E+0 7.463610000E-04
1.133324570E+01 305 1.104733614E+00 1.103935472E+0 7.981420000E-04 1.104733614E+00 1.103935472E+0 7.981420000E-04
1.133324570E+01 310 1.080853632E+00 1.089973493E+0 -9.119861000E-03 1.080853632E+00 1.089973493E+0 -9.119861000E-03
1.133324570E+01 315 1.050064416E+00 1.076697943E+0 -2.663352700E-02 1.050064416E+00 1.076697943E+0 -2.663352700E-02
1.133324570E+01 320 1.008144771E+00 1.064560560E+0 -5.641578900E-02 1.008144771E+00 1.064560560E+0 -5.641578900E-02
1.133324570E+01 325 1.007338851E+00 1.053816178E+0 -4.647732700E-02 1.007338851E+00 1.053816178E+0 -4.647732700E-02
1.133324570E+01 330 1.007968307E+00 1.044545935E+0 -3.657762800E-02 1.007968307E+00 1.044545935E+0 -3.657762800E-02
1.133324570E+01 335 1.009825193E+00 1.036703725E+0 -2.687853200E-02 1.009825193E+00 1.036703725E+0 -2.687853200E-02
1.133324570E+01 340 1.016386933E+00 1.030165673E+0 -1.377874000E-02 1.016386933E+00 1.030165673E+0 -1.377874000E-02
1.149996187E+01 290 1.146620216E+00 1.145940522E+0 6.796940000E-04 1.146620216E+00 1.145940522E+0 6.796940000E-04
1.149996187E+01 295 1.141839016E+00 1.134259444E+0 7.579572000E-03 1.141839016E+00 1.134259444E+0 7.579572000E-03
1.149996187E+01 300 1.120515755E+00 1.121109046E+0 -5.932910000E-04 1.120515755E+00 1.121109046E+0 -5.932910000E-04
1.149996187E+01 305 1.105264990E+00 1.107156083E+0 -1.891093000E-03 1.105264990E+00 1.107156083E+0 -1.891093000E-03
1.149996187E+01 310 1.084520151E+00 1.093121725E+0 -8.601574000E-03 1.084520151E+00 1.093121725E+0 -8.601574000E-03
1.149996187E+01 315 1.057720889E+00 1.079655814E+0 -2.193492500E-02 1.057720889E+00 1.079655814E+0 -2.193492500E-02
1.149996187E+01 320 1.009219734E+00 1.067247157E+0 -5.802742300E-02 1.009219734E+00 1.067247157E+0 -5.802742300E-02
1.149996187E+01 325 1.007609678E+00 1.056189638E+0 -4.857996000E-02 1.007609678E+00 1.056189638E+0 -4.857996000E-02
1.149996187E+01 330 1.007945242E+00 1.046597354E+0 -3.865211200E-02 1.007945242E+00 1.046597354E+0 -3.865211200E-02
1.149996187E+01 335 1.009673807E+00 1.038447536E+0 -2.877372900E-02 1.009673807E+00 1.038447536E+0 -2.877372900E-02
1.149996187E+01 340 1.015906116E+00 1.031630103E+0 -1.572398700E-02 1.015906116E+00 1.031630103E+0 -1.572398700E-02
1.166670514E+01 290 1.146988906E+00 1.148476560E+0 -1.487654000E-03 1.146988906E+00 1.148476560E+0 -1.487654000E-03
1.166670514E+01 295 1.143290378E+00 1.137142203E+0 6.148175000E-03 1.143290378E+00 1.137142203E+0 6.148175000E-03
1.166670514E+01 300 1.123800196E+00 1.124229298E+0 -4.291020000E-04 1.123800196E+00 1.124229298E+0 -4.291020000E-04
1.166670514E+01 305 1.105847446E+00 1.110375008E+0 -4.527562000E-03 1.105847446E+00 1.110375008E+0 -4.527562000E-03
1.166670514E+01 310 1.090320982E+00 1.096296055E+0 -5.975073000E-03 1.090320982E+00 1.096296055E+0 -5.975073000E-03
1.166670514E+01 315 1.062980921E+00 1.082661925E+0 -1.968100400E-02 1.062980921E+00 1.082661925E+0 -1.968100400E-02
1.166670514E+01 320 1.008793658E+00 1.069996408E+0 -6.120275000E-02 1.008793658E+00 1.069996408E+0 -6.120275000E-02
1.166670514E+01 325 1.007945017E+00 1.058632495E+0 -5.068747800E-02 1.007945017E+00 1.058632495E+0 -5.068747800E-02
1.166670514E+01 330 1.007947015E+00 1.048718682E+0 -4.077166700E-02 1.007947015E+00 1.048718682E+0 -4.077166700E-02
1.166670514E+01 335 1.009518039E+00 1.040257485E+0 -3.073944600E-02 1.009518039E+00 1.040257485E+0 -3.073944600E-02
1.166670514E+01 340 1.014691818E+00 1.033154441E+0 -1.846262300E-02 1.014691818E+00 1.033154441E+0 -1.846262300E-02
1.183333839E+01 290 1.147448034E+00 1.150935344E+0 -3.487310000E-03 1.147448034E+00 1.150935344E+0 -3.487310000E-03
1.183333839E+01 295 1.145332545E+00 1.139962503E+0 5.370042000E-03 1.145332545E+00 1.139962503E+0 5.370042000E-03
1.183333839E+01 300 1.13028913E+00 1.127310733E+0 2.978397000E-03 1.13028913E+00 1.127310733E+0 2.978397000E-03
1.183333839E+01 305 1.107834576E+00 1.113583677E+0 -5.749101000E-03 1.107834576E+00 1.113583677E+0 -5.749101000E-03
1.183333839E+01 310 1.092640760E+00 1.099488434E+0 -6.847674000E-03 1.092640760E+00 1.099488434E+0 -6.847674000E-03
1.183333839E+01 315 1.070638210E+00 1.085709609E+0 -1.507139900E-02 1.070638210E+00 1.085709609E+0 -1.507139900E-02
1.183333839E+01 320 1.009175361E+00 1.072803421E+0 -6.362806000E-02 1.009175361E+00 1.072803421E+0 -6.362806000E-02
1.183333839E+01 325 1.008198253E+00 1.061141595E+0 -5.294334200E-02 1.008198253E+00 1.061141595E+0 -5.294334200E-02
1.183333839E+01 330 1.008010571E+00 1.050908203E+0 -4.289763200E-02 1.008010571E+00 1.050908203E+0 -4.289763200E-02
1.183333839E+01 335 1.009401637E+00 1.042132903E+0 -3.273126600E-02 1.009401637E+00 1.042132903E+0 -3.273126600E-02
1.183333839E+01 340 1.012131977E+00 1.034738701E+0 -2.260672400E-02 1.012131977E+00 1.034738701E+0 -2.260672400E-02
1.200000000E+01 290 1.147998964E+00 1.153317505E+0 -5.318541000E-03 1.147998964E+00 1.153317505E+0 -5.318541000E-03
1.200000000E+01 295 1.148182911E+00 1.142719231E+0 5.463680000E-03 1.148182911E+00 1.142719231E+0 5.463680000E-03
1.200000000E+01 300 1.135620363E+00 1.130350813E+0 5.269550000E-03 1.135620363E+00 1.130350813E+0 5.269550000E-03
1.200000000E+01 305 1.116157549E+00 1.116778895E+0 -6.213460000E-04 1.116157549E+00 1.116778895E+0 -6.213460000E-04
1.200000000E+01 310 1.095788930E+00 1.102695936E+0 -6.907006000E-03 1.095788930E+00 1.102695936E+0 -6.907006000E-03
1.200000000E+01 315 1.077594687E+00 1.088796933E+0 -1.120224600E-02 1.077594687E+00 1.088796933E+0 -1.120224600E-02
1.200000000E+01 320 1.022801343E+00 1.075667585E+0 -5.286624200E-02 1.022801343E+00 1.075667585E+0 -5.286624200E-02
1.200000000E+01 325 1.008686825E+00 1.063717591E+0 -5.503076600E-02 1.008686825E+00 1.063717591E+0 -5.503076600E-02
1.200000000E+01 330 1.008190482E+00 1.053167543E+0 -4.497706100E-02 1.008190482E+00 1.053167543E+0 -4.497706100E-02
1.200000000E+01 335 1.009392915E+00 1.044076021E+0 -3.468310600E-02 1.009392915E+00 1.044076021E+0 -3.468310600E-02
1.200000000E+01 340 1.011866975E+00 1.036385387E+0 -2.451841200E-02 1.011866975E+00 1.036385387E+0 -2.451841200E-02
1.216672606E+01 290 1.148616105E+00 1.155622423E+0 -7.006318000E-03 1.148616105E+00 1.155622423E+0 -7.006318000E-03
1.216672606E+01 295 1.151755455E+00 1.145409835E+0 6.345620000E-03 1.151755455E+00 1.145409835E+0 6.345620000E-03
1.216672606E+01 300 1.138437130E+00 1.133345327E+0 5.091803000E-03 1.138437130E+00 1.133345327E+0 5.091803000E-03
1.216672606E+01 305 1.123439580E+00 1.119955577E+0 3.484003000E-03 1.123439580E+00 1.119955577E+0 3.484003000E-03
1.216672606E+01 310 1.100289915E+00 1.105913598E+0 -5.623683000E-03 1.100289915E+00 1.105913598E+0 -5.623683000E-03
1.216672606E+01 315 1.078457064E+00 1.091919912E+0 -1.346284800E-02 1.078457064E+00 1.091919912E+0 -1.346284800E-02
1.216672606E+01 320 1.040710133E+00 1.078586351E+0 -3.787621800E-02 1.040710133E+00 1.078586351E+0 -3.787621800E-02
1.216672606E+01 325 1.009565791E+00 1.066359417E+0 -5.679362600E-02 1.009565791E+00 1.066359417E+0 -5.679362600E-02
1.216672606E+01 330 1.008643568E+00 1.055496873E+0 -4.685330500E-02 1.008643568E+00 1.055496873E+0 -4.685330500E-02
1.216672606E+01 335 1.009593596E+00 1.046087880E+0 -3.649428400E-02 1.009593596E+00 1.046087880E+0 -3.649428400E-02
1.216672606E+01 340 1.011842972E+00 1.038096045E+0 -2.625307300E-02 1.011842972E+00 1.038096045E+0 -2.625307300E-02
1.233324570E+01 290 1.149205990E+00 1.157845761E+0 -8.639771000E-03 1.149205990E+00 1.157845761E+0 -8.639771000E-03
1.233324570E+01 295 1.152815194E+00 1.148027347E+0 4.787847000E-03 1.152815194E+00 1.148027347E+0 4.787847000E-03
1.233324570E+01 300 1.144337796E+00 1.136284970E+0 8.052826000E-03 1.144337796E+00 1.136284970E+0 8.052826000E-03
1.233324570E+01 305 1.125375418E+00 1.123102976E+0 2.272442000E-03 1.125375418E+00 1.123102976E+0 2.272442000E-03
1.233324570E+01 310 1.109657632E+00 1.109130462E+0 5.271700000E-04 1.109657632E+00 1.109130462E+0 5.271700000E-04
1.233324570E+01 315 1.084863631E+00 1.095068527E+0 -1.020489600E-02 1.084863631E+00 1.095068527E+0 -1.020489600E-02
1.233324570E+01 320 1.055684338E+00 1.081551398E+0 -2.586706000E-02 1.055684338E+00 1.081551398E+0 -2.586706000E-02
1.233324570E+01 325 1.010455575E+00 1.069060722E+0 -5.860514700E-02 1.010455575E+00 1.069060722E+0 -5.860514700E-02
1.233324570E+01 330 1.009526995E+00 1.057891697E+0 -4.836470200E-02 1.009526995E+00 1.057891697E+0 -4.836470200E-02
1.233324570E+01 335 1.010049471E+00 1.048165510E+0 -3.811603900E-02 1.010049471E+00 1.048165510E+0 -3.811603900E-02
1.233324570E+01 340 1.012136654E+00 1.039868847E+0 -2.773219300E-02 1.012136654E+00 1.039868847E+0 -2.773219300E-02
1.249996187E+01 290 1.149729221E+00 1.159992571E+0 -1.026335000E-02 1.149729221E+00 1.159992571E+0 -1.026335000E-02
1.249996187E+01 295 1.153711412E+00 1.150575824E+0 3.135588000E-03 1.153711412E+00 1.150575824E+0 3.135588000E-03
1.249996187E+01 300 1.154348096E+00 1.139172698E+0 1.517539800E-02 1.154348096E+00 1.139172698E+0 1.517539800E-02
1.249996187E+01 305 1.131709721E+00 1.126223273E+0 5.486448000E-03 1.131709721E+00 1.126223273E+0 5.486448000E-03
1.249996187E+01 310 1.112874298E+00 1.112348560E+0 5.257380000E-04 1.112874298E+00 1.112348560E+0 5.257380000E-04
1.249996187E+01 315 1.093776265E+00 1.098245287E+0 -4.469022000E-03 1.093776265E+00 1.098245287E+0 -4.469022000E-03
1.249996187E+01 320 1.067367232E+00 1.084566090E+0 -1.719885800E-02 1.067367232E+00 1.084566090E+0 -1.719885800E-02
1.249996187E+01 325 1.011939081E+00 1.071825755E+0 -5.988667400E-02 1.011939081E+00 1.071825755E+0 -5.988667400E-02
1.249996187E+01 330 1.010901027E+00 1.060356921E+0 -4.945589400E-02 1.010901027E+00 1.060356921E+0 -4.945589400E-02
1.249996187E+01 335 1.010857323E+00 1.050314130E+0 -3.945680700E-02 1.010857323E+00 1.050314130E+0 -3.945680700E-02
1.249996187E+01 340 1.012860481E+00 1.041708990E+0 -2.884850900E-02 1.012860481E+00 1.041708990E+0 -2.884850900E-02
1.266670514E+01 290 1.150171927E+00 1.162060510E+0 -1.188858300E-02 1.150171927E+00 1.162060510E+0 -1.188858300E-02
1.266670514E+01 295 1.154399559E+00 1.153050650E+0 1.348909000E-03 1.154399559E+00 1.153050650E+0 1.348909000E-03
1.266670514E+01 300 1.156591368E+00 1.142001662E+0 1.458970600E-02 1.156591368E+00 1.142001662E+0 1.458970600E-02
1.266670514E+01 305 1.137618326E+00 1.129308012E+0 8.310314000E-03 1.137618326E+00 1.129308012E+0 8.310314000E-03
1.266670514E+01 310 1.114153172E+00 1.115558878E+0 -1.405706000E-03 1.114153172E+00 1.115558878E+0 -1.405706000E-03
1.266670514E+01 315 1.101007224E+00 1.101441740E+0 -4.345160000E-04 1.101007224E+00 1.101441740E+0 -4.345160000E-04
1.266670514E+01 320 1.075172997E+00 1.087623366E+0 -1.245036900E-02 1.075172997E+00 1.087623366E+0 -1.245036900E-02
1.266670514E+01 325 1.013635684E+00 1.074649237E+0 -6.101355300E-02 1.013635684E+00 1.074649237E+0 -6.101355300E-02
1.266670514E+01 330 1.012293952E+00 1.062889021E+0 -5.059506900E-02 1.012293952E+00 1.062889021E+0 -5.059506900E-02
1.266670514E+01 335 1.012044469E+00 1.052531689E+0 -4.048722000E-02 1.012044469E+00 1.052531689E+0 -4.048722000E-02
1.266670514E+01 340 1.014039820E+00 1.043615515E+0 -2.957569500E-02 1.014039820E+00 1.043615515E+0 -2.957569500E-02
1.283333839E+01 290 1.150484776E+00 1.164048247E+0 -1.356347100E-02 1.150484776E+00 1.164048247E+0 -1.356347100E-02
1.283333839E+01 295 1.154847939E+00 1.155448353E+0 -6.004140000E-04 1.154847939E+00 1.155448353E+0 -6.004140000E-04
1.283333839E+01 300 1.157454664E+00 1.144766153E+0 1.268851100E-02 1.157454664E+00 1.144766153E+0 1.268851100E-02
1.283333839E+01 305 1.142315832E+00 1.132349717E+0 9.966115000E-03 1.142315832E+00 1.132349717E+0 9.966115000E-03
1.283333839E+01 310 1.117770414E+00 1.118753109E+0 -9.826950000E-04 1.117770414E+00 1.118753109E+0 -9.826950000E-04
1.283333839E+01 315 1.102718450E+00 1.104649841E+0 -1.931391000E-03 1.102718450E+00 1.104649841E+0 -1.931391000E-03
1.283333839E+01 320 1.081223818E+00 1.090716341E+0 -9.492523000E-03 1.081223818E+00 1.090716341E+0 -9.492523000E-03
1.283333839E+01 325 1.015684799E+00 1.077525915E+0 -6.184111600E-02 1.015684799E+00 1.077525915E+0 -6.184111600E-02
1.283333839E+01 330 1.014367738E+00 1.065484436E+0 -5.111669800E-02 1.014367738E+00 1.065484436E+0 -5.111669800E-02
1.283333839E+01 335 1.013660317E+00 1.054816089E+0 -4.115577200E-02 1.013660317E+00 1.054816089E+0 -4.115577200E-02
1.283333839E+01 340 1.015713570E+00 1.045587441E+0 -2.987387100E-02 1.015713570E+00 1.045587441E+0 -2.987387100E-02
1.300000000E+01 290 1.150534795E+00 1.165958088E+0 -1.542329300E-02 1.150534795E+00 1.165958088E+0 -1.542329300E-02
1.300000000E+01 295 1.155070875E+00 1.157769870E+0 -2.698995000E-03 1.155070875E+00 1.157769870E+0 -2.698995000E-03
1.300000000E+01 300 1.158072096E+00 1.147465473E+0 1.060662300E-02 1.158072096E+00 1.147465473E+0 1.060662300E-02
1.300000000E+01 305 1.143007875E+00 1.135346255E+0 7.661620000E-03 1.143007875E+00 1.135346255E+0 7.661620000E-03
1.300000000E+01 310 1.124304919E+00 1.121928339E+0 2.376580000E-03 1.124304919E+00 1.121928339E+0 2.376580000E-03
1.300000000E+01 315 1.103183312E+00 1.107866750E+0 -4.683438000E-03 1.103183312E+00 1.107866750E+0 -4.683438000E-03
1.300000000E+01 320 1.084521574E+00 1.093842977E+0 -9.321403000E-03 1.084521574E+00 1.093842977E+0 -9.321403000E-03
1.300000000E+01 325 1.018462583E+00 1.080454952E+0 -6.199236900E-02 1.018462583E+00 1.080454952E+0 -6.199236900E-02
1.300000000E+01 330 1.016888337E+00 1.068143557E+0 -5.125522000E-02 1.016888337E+00 1.068143557E+0 -5.125522000E-02
1.300000000E+01 335 1.015719585E+00 1.057168725E+0 -4.144914000E-02 1.015719585E+00 1.057168725E+0 -4.144914000E-02
1.300000000E+01 340 1.017870434E+00 1.047626830E+0 -2.975639600E-02 1.017870434E+00 1.047626830E+0 -2.975639600E-02
