Fe T nFsrh nFBsrh dnsrh nF nFB dn
1.216672606E+01 315 1.216822351E+00 1.000110869E+0 2.167114820E-01 1.216822351E+00 1.000110869E+0 2.167114820E-01
1.216672606E+01 320 1.219631749E+00 1.000108054E+0 2.195236950E-01 1.219631749E+00 1.000108054E+0 2.195236950E-01
1.216672606E+01 325 1.227620625E+00 1.000105419E+0 2.275152060E-01 1.227620625E+00 1.000105419E+0 2.275152060E-01
1.216672606E+01 330 1.230872458E+00 1.000102949E+0 2.307695090E-01 1.230872458E+00 1.000102949E+0 2.307695090E-01
1.216672606E+01 335 1.237932566E+00 1.000100631E+0 2.378319350E-01 1.237932566E+00 1.000100631E+0 2.378319350E-01
1.216672606E+01 340 1.244451170E+00 1.000098453E+0 2.443527170E-01 1.244451170E+00 1.000098453E+0 2.443527170E-01
1.233324570E+01 290 1.204763470E+00 1.000068735E+0 2.046947350E-01 1.204763470E+00 1.000068735E+0 2.046947350E-01
1.233324570E+01 295 1.202754116E+00 1.000066536E+0 2.026875800E-01 1.202754116E+00 1.000066536E+0 2.026875800E-01
1.233324570E+01 300 1.211663788E+00 1.000064495E+0 2.115992930E-01 1.211663788E+00 1.000064495E+0 2.115992930E-01
1.233324570E+01 305 1.209968146E+00 1.000062598E+0 2.099055480E-01 1.209968146E+00 1.000062598E+0 2.099055480E-01
1.233324570E+01 310 1.218801666E+00 1.000060831E+0 2.187408350E-01 1.218801666E+00 1.000060831E+0 2.187408350E-01
1.233324570E+01 315 1.221197682E+00 1.000059183E+0 2.211384990E-01 1.221197682E+00 1.000059183E+0 2.211384990E-01
1.233324570E+01 320 1.222724252E+00 1.000057644E+0 2.226666080E-01 1.222724252E+00 1.000057644E+0 2.226666080E-01
1.233324570E+01 325 1.228689715E+00 1.000056203E+0 2.286335120E-01 1.228689715E+00 1.000056203E+0 2.286335120E-01
1.233324570E+01 330 1.232268816E+00 1.000054854E+0 2.322139620E-01 1.232268816E+00 1.000054854E+0 2.322139620E-01
1.233324570E+01 335 1.239801757E+00 1.000053587E+0 2.397481700E-01 1.239801757E+00 1.000053587E+0 2.397481700E-01
1.233324570E+01 340 1.246405036E+00 1.000052398E+0 2.463526380E-01 1.246405036E+00 1.000052398E+0 2.463526380E-01
1.249996187E+01 290 1.214273847E+00 1.000036730E+0 2.142371170E-01 1.214273847E+00 1.000036730E+0 2.142371170E-01
1.249996187E+01 295 1.203072900E+00 1.000035529E+0 2.030373710E-01 1.203072900E+00 1.000035529E+0 2.030373710E-01
1.249996187E+01 300 1.212079128E+00 1.000034415E+0 2.120447130E-01 1.212079128E+00 1.000034415E+0 2.120447130E-01
1.249996187E+01 305 1.210461244E+00 1.000033380E+0 2.104278640E-01 1.210461244E+00 1.000033380E+0 2.104278640E-01
1.249996187E+01 310 1.219428007E+00 1.000032416E+0 2.193955910E-01 1.219428007E+00 1.000032416E+0 2.193955910E-01
1.249996187E+01 315 1.228247550E+00 1.000031518E+0 2.282160320E-01 1.228247550E+00 1.000031518E+0 2.282160320E-01
1.249996187E+01 320 1.226788890E+00 1.000030679E+0 2.267582110E-01 1.226788890E+00 1.000030679E+0 2.267582110E-01
1.249996187E+01 325 1.229778994E+00 1.000029894E+0 2.297491000E-01 1.229778994E+00 1.000029894E+0 2.297491000E-01
1.249996187E+01 330 1.238052867E+00 1.000029159E+0 2.380237080E-01 1.238052867E+00 1.000029159E+0 2.380237080E-01
1.249996187E+01 335 1.241389887E+00 1.000028470E+0 2.413614170E-01 1.241389887E+00 1.000028470E+0 2.413614170E-01
1.249996187E+01 340 1.248670063E+00 1.000027823E+0 2.486422400E-01 1.248670063E+00 1.000027823E+0 2.486422400E-01
1.266670514E+01 290 1.217708210E+00 1.000019593E+0 2.176886170E-01 1.217708210E+00 1.000019593E+0 2.176886170E-01
1.266670514E+01 295 1.214007933E+00 1.000018939E+0 2.139889940E-01 1.214007933E+00 1.000018939E+0 2.139889940E-01
1.266670514E+01 300 1.212508333E+00 1.000018332E+0 2.124900010E-01 1.212508333E+00 1.000018332E+0 2.124900010E-01
1.266670514E+01 305 1.221542528E+00 1.000017769E+0 2.215247590E-01 1.221542528E+00 1.000017769E+0 2.215247590E-01
1.266670514E+01 310 1.220017826E+00 1.000017245E+0 2.200005810E-01 1.220017826E+00 1.000017245E+0 2.200005810E-01
1.266670514E+01 315 1.228996609E+00 1.000016756E+0 2.289798530E-01 1.228996609E+00 1.000016756E+0 2.289798530E-01
1.266670514E+01 320 1.233398768E+00 1.000016300E+0 2.333824680E-01 1.233398768E+00 1.000016300E+0 2.333824680E-01
1.266670514E+01 325 1.233087823E+00 1.000015874E+0 2.330719490E-01 1.233087823E+00 1.000015874E+0 2.330719490E-01
1.266670514E+01 330 1.239316447E+00 1.000015475E+0 2.393009720E-01 1.239316447E+00 1.000015475E+0 2.393009720E-01
1.266670514E+01 335 1.242842335E+00 1.000015101E+0 2.428272340E-01 1.242842335E+00 1.000015101E+0 2.428272340E-01
1.266670514E+01 340 1.250580160E+00 1.000014750E+0 2.505654100E-01 1.250580160E+00 1.000014750E+0 2.505654100E-01
1.283333839E+01 290 1.217896418E+00 1.000010439E+0 2.178859790E-01 1.217896418E+00 1.000010439E+0 2.178859790E-01
1.283333839E+01 295 1.226722010E+00 1.000010083E+0 2.267119270E-01 1.226722010E+00 1.000010083E+0 2.267119270E-01
1.283333839E+01 300 1.212746463E+00 1.000009754E+0 2.127367090E-01 1.212746463E+00 1.000009754E+0 2.127367090E-01
1.283333839E+01 305 1.221913260E+00 1.000009448E+0 2.219038120E-01 1.221913260E+00 1.000009448E+0 2.219038120E-01
1.283333839E+01 310 1.220456849E+00 1.000009164E+0 2.204476850E-01 1.220456849E+00 1.000009164E+0 2.204476850E-01
1.283333839E+01 315 1.229553459E+00 1.000008899E+0 2.295445600E-01 1.229553459E+00 1.000008899E+0 2.295445600E-01
1.283333839E+01 320 1.238462523E+00 1.000008651E+0 2.384538720E-01 1.238462523E+00 1.000008651E+0 2.384538720E-01
1.283333839E+01 325 1.236918852E+00 1.000008420E+0 2.369104320E-01 1.236918852E+00 1.000008420E+0 2.369104320E-01
1.283333839E+01 330 1.240361700E+00 1.000008204E+0 2.403534960E-01 1.240361700E+00 1.000008204E+0 2.403534960E-01
1.283333839E+01 335 1.249146077E+00 1.000008001E+0 2.491380760E-01 1.249146077E+00 1.000008001E+0 2.491380760E-01
1.283333839E+01 340 1.252751472E+00 1.000007811E+0 2.527436610E-01 1.252751472E+00 1.000007811E+0 2.527436610E-01
1.300000000E+01 290 1.229892128E+00 1.000005552E+0 2.298865760E-01 1.229892128E+00 1.000005552E+0 2.298865760E-01
1.300000000E+01 295 1.227325914E+00 1.000005360E+0 2.273205540E-01 1.227325914E+00 1.000005360E+0 2.273205540E-01
1.300000000E+01 300 1.225559376E+00 1.000005181E+0 2.255541950E-01 1.225559376E+00 1.000005181E+0 2.255541950E-01
1.300000000E+01 305 1.222225971E+00 1.000005016E+0 2.222209550E-01 1.222225971E+00 1.000005016E+0 2.222209550E-01
1.300000000E+01 310 1.231481461E+00 1.000004862E+0 2.314765990E-01 1.231481461E+00 1.000004862E+0 2.314765990E-01
1.300000000E+01 315 1.230022061E+00 1.000004718E+0 2.300173430E-01 1.230022061E+00 1.000004718E+0 2.300173430E-01
1.300000000E+01 320 1.239103593E+00 1.000004584E+0 2.390990090E-01 1.239103593E+00 1.000004584E+0 2.390990090E-01
1.300000000E+01 325 1.247897588E+00 1.000004460E+0 2.478931280E-01 1.247897588E+00 1.000004460E+0 2.478931280E-01
1.300000000E+01 330 1.246879650E+00 1.000004343E+0 2.468753070E-01 1.246879650E+00 1.000004343E+0 2.468753070E-01
1.300000000E+01 335 1.250511080E+00 1.000004233E+0 2.505068470E-01 1.250511080E+00 1.000004233E+0 2.505068470E-01
1.300000000E+01 340 1.259222635E+00 1.000004131E+0 2.592185040E-01 1.259222635E+00 1.000004131E+0 2.592185040E-01
