Fe T nFsrh nFBsrh dnsrh nF nFB dn
1.116672606E+01 335 1.168484232E+00 1.002919159E+0 1.655650730E-01 1.168484232E+00 1.002919159E+0 1.655650730E-01
1.116672606E+01 340 1.154082998E+00 1.002866700E+0 1.512162980E-01 1.154082998E+00 1.002866700E+0 1.512162980E-01
1.133324570E+01 290 1.169683548E+00 1.001939538E+0 1.677440100E-01 1.169683548E+00 1.001939538E+0 1.677440100E-01
1.133324570E+01 295 1.176896191E+00 1.001886614E+0 1.750095770E-01 1.176896191E+00 1.001886614E+0 1.750095770E-01
1.133324570E+01 300 1.175191966E+00 1.001837346E+0 1.733546200E-01 1.175191966E+00 1.001837346E+0 1.733546200E-01
1.133324570E+01 305 1.180986879E+00 1.001791406E+0 1.791954730E-01 1.180986879E+00 1.001791406E+0 1.791954730E-01
1.133324570E+01 310 1.183990872E+00 1.001748505E+0 1.822423670E-01 1.183990872E+00 1.001748505E+0 1.822423670E-01
1.133324570E+01 315 1.185226383E+00 1.001708382E+0 1.835180010E-01 1.185226383E+00 1.001708382E+0 1.835180010E-01
1.133324570E+01 320 1.187906888E+00 1.001670805E+0 1.862360830E-01 1.187906888E+00 1.001670805E+0 1.862360830E-01
1.133324570E+01 325 1.190813055E+00 1.001635567E+0 1.891774880E-01 1.190813055E+00 1.001635567E+0 1.891774880E-01
1.133324570E+01 330 1.181846831E+00 1.001602479E+0 1.802443520E-01 1.181846831E+00 1.001602479E+0 1.802443520E-01
1.133324570E+01 335 1.169244651E+00 1.001571374E+0 1.676732770E-01 1.169244651E+00 1.001571374E+0 1.676732770E-01
1.133324570E+01 340 1.156664773E+00 1.001542100E+0 1.551226730E-01 1.156664773E+00 1.001542100E+0 1.551226730E-01
1.149996187E+01 290 1.169777990E+00 1.001048395E+0 1.687295950E-01 1.169777990E+00 1.001048395E+0 1.687295950E-01
1.149996187E+01 295 1.177031217E+00 1.001018903E+0 1.760123140E-01 1.177031217E+00 1.001018903E+0 1.760123140E-01
1.149996187E+01 300 1.177138718E+00 1.000991462E+0 1.761472560E-01 1.177138718E+00 1.000991462E+0 1.761472560E-01
1.149996187E+01 305 1.181231524E+00 1.000965888E+0 1.802656360E-01 1.181231524E+00 1.000965888E+0 1.802656360E-01
1.149996187E+01 310 1.185013683E+00 1.000942016E+0 1.840716670E-01 1.185013683E+00 1.000942016E+0 1.840716670E-01
1.149996187E+01 315 1.186570347E+00 1.000919700E+0 1.856506470E-01 1.186570347E+00 1.000919700E+0 1.856506470E-01
1.149996187E+01 320 1.188488826E+00 1.000898808E+0 1.875900180E-01 1.188488826E+00 1.000898808E+0 1.875900180E-01
1.149996187E+01 325 1.191620544E+00 1.000879224E+0 1.907413200E-01 1.191620544E+00 1.000879224E+0 1.907413200E-01
1.149996187E+01 330 1.188997094E+00 1.000860841E+0 1.881362530E-01 1.188997094E+00 1.000860841E+0 1.881362530E-01
1.149996187E+01 335 1.170264221E+00 1.000843565E+0 1.694206560E-01 1.170264221E+00 1.000843565E+0 1.694206560E-01
1.149996187E+01 340 1.161142581E+00 1.000827310E+0 1.603152710E-01 1.161142581E+00 1.000827310E+0 1.603152710E-01
1.166670514E+01 290 1.169904631E+00 1.000565447E+0 1.693391840E-01 1.169904631E+00 1.000565447E+0 1.693391840E-01
1.166670514E+01 295 1.177211910E+00 1.000549078E+0 1.766628320E-01 1.177211910E+00 1.000549078E+0 1.766628320E-01
1.166670514E+01 300 1.179915622E+00 1.000533855E+0 1.793817670E-01 1.179915622E+00 1.000533855E+0 1.793817670E-01
1.166670514E+01 305 1.181557053E+00 1.000519675E+0 1.810373780E-01 1.181557053E+00 1.000519675E+0 1.810373780E-01
1.166670514E+01 310 1.186479222E+00 1.000506445E+0 1.859727770E-01 1.186479222E+00 1.000506445E+0 1.859727770E-01
1.166670514E+01 315 1.188172210E+00 1.000494082E+0 1.876781280E-01 1.188172210E+00 1.000494082E+0 1.876781280E-01
1.166670514E+01 320 1.189254380E+00 1.000482513E+0 1.887718670E-01 1.189254380E+00 1.000482513E+0 1.887718670E-01
1.166670514E+01 325 1.192674356E+00 1.000471673E+0 1.922026830E-01 1.192674356E+00 1.000471673E+0 1.922026830E-01
1.166670514E+01 330 1.191253147E+00 1.000461501E+0 1.907916460E-01 1.191253147E+00 1.000461501E+0 1.907916460E-01
1.166670514E+01 335 1.176834268E+00 1.000451944E+0 1.763823240E-01 1.176834268E+00 1.000451944E+0 1.763823240E-01
1.166670514E+01 340 1.163854452E+00 1.000442955E+0 1.634114970E-01 1.163854452E+00 1.000442955E+0 1.634114970E-01
1.183333839E+01 290 1.170068689E+00 1.000304480E+0 1.697642090E-01 1.170068689E+00 1.000304480E+0 1.697642090E-01
1.183333839E+01 295 1.177445324E+00 1.000295424E+0 1.771499000E-01 1.177445324E+00 1.000295424E+0 1.771499000E-01
1.183333839E+01 300 1.183829465E+00 1.000287006E+0 1.835424590E-01 1.183829465E+00 1.000287006E+0 1.835424590E-01
1.183333839E+01 305 1.181974647E+00 1.000279169E+0 1.816954780E-01 1.181974647E+00 1.000279169E+0 1.816954780E-01
1.183333839E+01 310 1.188285129E+00 1.000271861E+0 1.880132680E-01 1.188285129E+00 1.000271861E+0 1.880132680E-01
1.183333839E+01 315 1.188905634E+00 1.000265034E+0 1.886406000E-01 1.188905634E+00 1.000265034E+0 1.886406000E-01
1.183333839E+01 320 1.190221455E+00 1.000258649E+0 1.899628060E-01 1.190221455E+00 1.000258649E+0 1.899628060E-01
1.183333839E+01 325 1.193994330E+00 1.000252668E+0 1.937416620E-01 1.193994330E+00 1.000252668E+0 1.937416620E-01
1.183333839E+01 330 1.196043864E+00 1.000247057E+0 1.957968070E-01 1.196043864E+00 1.000247057E+0 1.957968070E-01
1.183333839E+01 335 1.182918747E+00 1.000241788E+0 1.826769590E-01 1.182918747E+00 1.000241788E+0 1.826769590E-01
1.183333839E+01 340 1.165623645E+00 1.000236834E+0 1.653868110E-01 1.165623645E+00 1.000236834E+0 1.653868110E-01
1.200000000E+01 290 1.170272019E+00 1.000163620E+0 1.701083990E-01 1.170272019E+00 1.000163620E+0 1.701083990E-01
1.200000000E+01 295 1.177733513E+00 1.000158627E+0 1.775748860E-01 1.177733513E+00 1.000158627E+0 1.775748860E-01
1.200000000E+01 300 1.184951900E+00 1.000153989E+0 1.847979110E-01 1.184951900E+00 1.000153989E+0 1.847979110E-01
1.200000000E+01 305 1.182486067E+00 1.000149673E+0 1.823363940E-01 1.182486067E+00 1.000149673E+0 1.823363940E-01
1.200000000E+01 310 1.188986684E+00 1.000145650E+0 1.888410340E-01 1.188986684E+00 1.000145650E+0 1.888410340E-01
1.200000000E+01 315 1.189795091E+00 1.000141894E+0 1.896531970E-01 1.189795091E+00 1.000141894E+0 1.896531970E-01
1.200000000E+01 320 1.191386536E+00 1.000138382E+0 1.912481540E-01 1.191386536E+00 1.000138382E+0 1.912481540E-01
1.200000000E+01 325 1.195568404E+00 1.000135093E+0 1.954333110E-01 1.195568404E+00 1.000135093E+0 1.954333110E-01
1.200000000E+01 330 1.198182940E+00 1.000132010E+0 1.980509300E-01 1.198182940E+00 1.000132010E+0 1.980509300E-01
1.200000000E+01 335 1.189035167E+00 1.000129115E+0 1.889060520E-01 1.189035167E+00 1.000129115E+0 1.889060520E-01
1.200000000E+01 340 1.173764935E+00 1.000126393E+0 1.736385420E-01 1.173764935E+00 1.000126393E+0 1.736385420E-01
1.216672606E+01 290 1.170510758E+00 1.000087741E+0 1.704230170E-01 1.170510758E+00 1.000087741E+0 1.704230170E-01
1.216672606E+01 295 1.178070521E+00 1.000084997E+0 1.779855240E-01 1.178070521E+00 1.000084997E+0 1.779855240E-01
1.216672606E+01 300 1.185421243E+00 1.000082450E+0 1.853387930E-01 1.185421243E+00 1.000082450E+0 1.853387930E-01
1.216672606E+01 305 1.183250484E+00 1.000080081E+0 1.831704030E-01 1.183250484E+00 1.000080081E+0 1.831704030E-01
1.216672606E+01 310 1.189795444E+00 1.000077874E+0 1.897175700E-01 1.189795444E+00 1.000077874E+0 1.897175700E-01
1.216672606E+01 315 1.191306441E+00 1.000075814E+0 1.912306270E-01 1.191306441E+00 1.000075814E+0 1.912306270E-01
1.216672606E+01 320 1.194827700E+00 1.000073889E+0 1.947538110E-01 1.194827700E+00 1.000073889E+0 1.947538110E-01
1.216672606E+01 325 1.197268483E+00 1.000072088E+0 1.971963950E-01 1.197268483E+00 1.000072088E+0 1.971963950E-01
1.216672606E+01 330 1.200750389E+00 1.000070399E+0 2.006799900E-01 1.200750389E+00 1.000070399E+0 2.006799900E-01
1.216672606E+01 335 1.191777137E+00 1.000068814E+0 1.917083230E-01 1.191777137E+00 1.000068814E+0 1.917083230E-01
1.216672606E+01 340 1.180538260E+00 1.000067324E+0 1.804709360E-01 1.180538260E+00 1.000067324E+0 1.804709360E-01
1.233324570E+01 290 1.180390008E+00 1.000047002E+0 1.803430060E-01 1.180390008E+00 1.000047002E+0 1.803430060E-01
1.233324570E+01 295 1.178349154E+00 1.000045498E+0 1.783036560E-01 1.178349154E+00 1.000045498E+0 1.783036560E-01
1.233324570E+01 300 1.185821047E+00 1.000044103E+0 1.857769440E-01 1.185821047E+00 1.000044103E+0 1.857769440E-01
1.233324570E+01 305 1.191595773E+00 1.000042806E+0 1.915529670E-01 1.191595773E+00 1.000042806E+0 1.915529670E-01
1.233324570E+01 310 1.190607765E+00 1.000041598E+0 1.905661670E-01 1.190607765E+00 1.000041598E+0 1.905661670E-01
1.233324570E+01 315 1.195784784E+00 1.000040471E+0 1.957443130E-01 1.195784784E+00 1.000040471E+0 1.957443130E-01
1.233324570E+01 320 1.198131006E+00 1.000039418E+0 1.980915880E-01 1.198131006E+00 1.000039418E+0 1.980915880E-01
1.233324570E+01 325 1.199059970E+00 1.000038433E+0 1.990215370E-01 1.199059970E+00 1.000038433E+0 1.990215370E-01
1.233324570E+01 330 1.202813005E+00 1.000037510E+0 2.027754950E-01 1.202813005E+00 1.000037510E+0 2.027754950E-01
1.233324570E+01 335 1.199964288E+00 1.000036644E+0 1.999276440E-01 1.199964288E+00 1.000036644E+0 1.999276440E-01
1.233324570E+01 340 1.182766450E+00 1.000035831E+0 1.827306190E-01 1.182766450E+00 1.000035831E+0 1.827306190E-01
1.249996187E+01 290 1.181103904E+00 1.000025117E+0 1.810787870E-01 1.181103904E+00 1.000025117E+0 1.810787870E-01
1.249996187E+01 295 1.178762061E+00 1.000024295E+0 1.787377660E-01 1.178762061E+00 1.000024295E+0 1.787377660E-01
1.249996187E+01 300 1.186368488E+00 1.000023534E+0 1.863449540E-01 1.186368488E+00 1.000023534E+0 1.863449540E-01
1.249996187E+01 305 1.193750047E+00 1.000022826E+0 1.937272210E-01 1.193750047E+00 1.000022826E+0 1.937272210E-01
1.249996187E+01 310 1.191423470E+00 1.000022167E+0 1.914013030E-01 1.191423470E+00 1.000022167E+0 1.914013030E-01
1.249996187E+01 315 1.198143438E+00 1.000021552E+0 1.981218860E-01 1.198143438E+00 1.000021552E+0 1.981218860E-01
1.249996187E+01 320 1.199134650E+00 1.000020979E+0 1.991136710E-01 1.199134650E+00 1.000020979E+0 1.991136710E-01
1.249996187E+01 325 1.202898694E+00 1.000020442E+0 2.028782520E-01 1.202898694E+00 1.000020442E+0 2.028782520E-01
1.249996187E+01 330 1.205145638E+00 1.000019940E+0 2.051256980E-01 1.205145638E+00 1.000019940E+0 2.051256980E-01
1.249996187E+01 335 1.207872394E+00 1.000019468E+0 2.078529260E-01 1.207872394E+00 1.000019468E+0 2.078529260E-01
1.249996187E+01 340 1.193477472E+00 1.000019026E+0 1.934584460E-01 1.193477472E+00 1.000019026E+0 1.934584460E-01
1.266670514E+01 290 1.181478139E+00 1.000013398E+0 1.814647410E-01 1.181478139E+00 1.000013398E+0 1.814647410E-01
1.266670514E+01 295 1.187131073E+00 1.000012951E+0 1.871181220E-01 1.187131073E+00 1.000012951E+0 1.871181220E-01
1.266670514E+01 300 1.186905111E+00 1.000012536E+0 1.868925750E-01 1.186905111E+00 1.000012536E+0 1.868925750E-01
1.266670514E+01 305 1.194397028E+00 1.000012151E+0 1.943848770E-01 1.194397028E+00 1.000012151E+0 1.943848770E-01
1.266670514E+01 310 1.200617510E+00 1.000011792E+0 2.006057180E-01 1.200617510E+00 1.000011792E+0 2.006057180E-01
1.266670514E+01 315 1.199036048E+00 1.000011458E+0 1.990245900E-01 1.199036048E+00 1.000011458E+0 1.990245900E-01
1.266670514E+01 320 1.203730873E+00 1.000011147E+0 2.037197260E-01 1.203730873E+00 1.000011147E+0 2.037197260E-01
1.266670514E+01 325 1.206419795E+00 1.000010855E+0 2.064089400E-01 1.206419795E+00 1.000010855E+0 2.064089400E-01
1.266670514E+01 330 1.207258612E+00 1.000010582E+0 2.072480300E-01 1.207258612E+00 1.000010582E+0 2.072480300E-01
1.266670514E+01 335 1.210567605E+00 1.000010326E+0 2.105572790E-01 1.210567605E+00 1.000010326E+0 2.105572790E-01
1.266670514E+01 340 1.199850666E+00 1.000010086E+0 1.998405800E-01 1.199850666E+00 1.000010086E+0 1.998405800E-01
1.283333839E+01 290 1.181739028E+00 1.000007138E+0 1.817318900E-01 1.181739028E+00 1.000007138E+0 1.817318900E-01
1.283333839E+01 295 1.189606542E+00 1.000006895E+0 1.895996470E-01 1.189606542E+00 1.000006895E+0 1.895996470E-01
1.283333839E+01 300 1.187216422E+00 1.000006670E+0 1.872097520E-01 1.187216422E+00 1.000006670E+0 1.872097520E-01
1.283333839E+01 305 1.194873274E+00 1.000006461E+0 1.948668130E-01 1.194873274E+00 1.000006461E+0 1.948668130E-01
1.283333839E+01 310 1.202275720E+00 1.000006266E+0 2.022694540E-01 1.202275720E+00 1.000006266E+0 2.022694540E-01
1.283333839E+01 315 1.200665375E+00 1.000006085E+0 2.006592900E-01 1.200665375E+00 1.000006085E+0 2.006592900E-01
1.283333839E+01 320 1.206414199E+00 1.000005916E+0 2.064082830E-01 1.206414199E+00 1.000005916E+0 2.064082830E-01
1.283333839E+01 325 1.207817407E+00 1.000005758E+0 2.078116490E-01 1.207817407E+00 1.000005758E+0 2.078116490E-01
1.283333839E+01 330 1.213092331E+00 1.000005610E+0 2.130867210E-01 1.213092331E+00 1.000005610E+0 2.130867210E-01
1.283333839E+01 335 1.213138446E+00 1.000005472E+0 2.131329740E-01 1.213138446E+00 1.000005472E+0 2.131329740E-01
1.283333839E+01 340 1.204783941E+00 1.000005342E+0 2.047785990E-01 1.204783941E+00 1.000005342E+0 2.047785990E-01
1.300000000E+01 290 1.191152411E+00 1.000003797E+0 1.911486140E-01 1.191152411E+00 1.000003797E+0 1.911486140E-01
1.300000000E+01 295 1.189921889E+00 1.000003665E+0 1.899182240E-01 1.189921889E+00 1.000003665E+0 1.899182240E-01
1.300000000E+01 300 1.197800083E+00 1.000003543E+0 1.977965400E-01 1.197800083E+00 1.000003543E+0 1.977965400E-01
1.300000000E+01 305 1.195304039E+00 1.000003430E+0 1.953006090E-01 1.195304039E+00 1.000003430E+0 1.953006090E-01
1.300000000E+01 310 1.202868361E+00 1.000003324E+0 2.028650370E-01 1.202868361E+00 1.000003324E+0 2.028650370E-01
1.300000000E+01 315 1.210157967E+00 1.000003226E+0 2.101547410E-01 1.210157967E+00 1.000003226E+0 2.101547410E-01
1.300000000E+01 320 1.207514355E+00 1.000003135E+0 2.075112200E-01 1.207514355E+00 1.000003135E+0 2.075112200E-01
1.300000000E+01 325 1.214058094E+00 1.000003050E+0 2.140550440E-01 1.214058094E+00 1.000003050E+0 2.140550440E-01
1.300000000E+01 330 1.215000101E+00 1.000002970E+0 2.149971310E-01 1.215000101E+00 1.000002970E+0 2.149971310E-01
1.300000000E+01 335 1.219156588E+00 1.000002895E+0 2.191536930E-01 1.219156588E+00 1.000002895E+0 2.191536930E-01
1.300000000E+01 340 1.207410992E+00 1.000002825E+0 2.074081670E-01 1.207410992E+00 1.000002825E+0 2.074081670E-01
