B T nFsrh nFBsrh dnsrh nF nFB dn
1.624993176E+01 290 1.209167748E+00 1.204487249E+0 4.680499000E-03 1.209167748E+00 1.204487249E+0 4.680499000E-03
1.624993176E+01 295 1.194753837E+00 1.208470526E+0 -1.371668900E-02 1.194753837E+00 1.208470526E+0 -1.371668900E-02
1.624993176E+01 300 1.202937967E+00 1.212454121E+0 -9.516154000E-03 1.202937967E+00 1.212454121E+0 -9.516154000E-03
1.624993176E+01 305 1.204991276E+00 1.216425195E+0 -1.143391900E-02 1.204991276E+00 1.216425195E+0 -1.143391900E-02
1.624993176E+01 310 1.209132796E+00 1.220353450E+0 -1.122065400E-02 1.209132796E+00 1.220353450E+0 -1.122065400E-02
1.624993176E+01 315 1.217112234E+00 1.224169275E+0 -7.057041000E-03 1.217112234E+00 1.224169275E+0 -7.057041000E-03
1.624993176E+01 320 1.220975694E+00 1.227717372E+0 -6.741678000E-03 1.220975694E+00 1.227717372E+0 -6.741678000E-03
1.624993176E+01 325 1.223068617E+00 1.230662713E+0 -7.594096000E-03 1.223068617E+00 1.230662713E+0 -7.594096000E-03
1.624993176E+01 330 1.224754595E+00 1.232312506E+0 -7.557911000E-03 1.224754595E+00 1.232312506E+0 -7.557911000E-03
1.624993176E+01 335 1.231779506E+00 1.231320142E+0 4.593640000E-04 1.231779506E+00 1.231320142E+0 4.593640000E-04
1.624993176E+01 340 1.232996970E+00 1.225326900E+0 7.670070000E-03 1.232996970E+00 1.225326900E+0 7.670070000E-03
1.649996187E+01 290 1.213187279E+00 1.213584901E+0 -3.976220000E-04 1.213187279E+00 1.213584901E+0 -3.976220000E-04
1.649996187E+01 295 1.217922456E+00 1.217749560E+0 1.728960000E-04 1.217922456E+00 1.217749560E+0 1.728960000E-04
1.649996187E+01 300 1.207608103E+00 1.221921422E+0 -1.431331900E-02 1.207608103E+00 1.221921422E+0 -1.431331900E-02
1.649996187E+01 305 1.216493501E+00 1.226097372E+0 -9.603871000E-03 1.216493501E+00 1.226097372E+0 -9.603871000E-03
1.649996187E+01 310 1.214550522E+00 1.230270203E+0 -1.571968100E-02 1.214550522E+00 1.230270203E+0 -1.571968100E-02
1.649996187E+01 315 1.223141919E+00 1.234423452E+0 -1.128153300E-02 1.223141919E+00 1.234423452E+0 -1.128153300E-02
1.649996187E+01 320 1.231642071E+00 1.238520337E+0 -6.878266000E-03 1.231642071E+00 1.238520337E+0 -6.878266000E-03
1.649996187E+01 325 1.230354541E+00 1.242480731E+0 -1.212619000E-02 1.230354541E+00 1.242480731E+0 -1.212619000E-02
1.649996187E+01 330 1.233138711E+00 1.246134861E+0 -1.299615000E-02 1.233138711E+00 1.246134861E+0 -1.299615000E-02
1.649996187E+01 335 1.241657042E+00 1.249134257E+0 -7.477215000E-03 1.241657042E+00 1.249134257E+0 -7.477215000E-03
1.649996187E+01 340 1.244600170E+00 1.250791915E+0 -6.191745000E-03 1.244600170E+00 1.250791915E+0 -6.191745000E-03
1.674996808E+01 290 1.229892128E+00 1.222938511E+0 6.953617000E-03 1.229892128E+00 1.222938511E+0 6.953617000E-03
1.674996808E+01 295 1.227325914E+00 1.227286522E+0 3.939200000E-05 1.227325914E+00 1.227286522E+0 3.939200000E-05
1.674996808E+01 300 1.225559376E+00 1.231643646E+0 -6.084270000E-03 1.225559376E+00 1.231643646E+0 -6.084270000E-03
1.674996808E+01 305 1.222225971E+00 1.236009028E+0 -1.378305700E-02 1.222225971E+00 1.236009028E+0 -1.378305700E-02
1.674996808E+01 310 1.231481461E+00 1.240380828E+0 -8.899367000E-03 1.231481461E+00 1.240380828E+0 -8.899367000E-03
1.674996808E+01 315 1.230022061E+00 1.244754979E+0 -1.473291800E-02 1.230022061E+00 1.244754979E+0 -1.473291800E-02
1.674996808E+01 320 1.239103593E+00 1.249122516E+0 -1.001892300E-02 1.239103593E+00 1.249122516E+0 -1.001892300E-02
1.674996808E+01 325 1.247897588E+00 1.253463974E+0 -5.566386000E-03 1.247897588E+00 1.253463974E+0 -5.566386000E-03
1.674996808E+01 330 1.246879650E+00 1.257737996E+0 -1.085834600E-02 1.246879650E+00 1.257737996E+0 -1.085834600E-02
1.674996808E+01 335 1.250511080E+00 1.261858758E+0 -1.134767800E-02 1.250511080E+00 1.261858758E+0 -1.134767800E-02
1.674996808E+01 340 1.259222635E+00 1.265652712E+0 -6.430077000E-03 1.259222635E+00 1.265652712E+0 -6.430077000E-03
1.700000000E+01 290 1.237533822E+00 1.232554589E+0 4.979233000E-03 1.237533822E+00 1.232554589E+0 4.979233000E-03
1.700000000E+01 295 1.235629262E+00 1.237090375E+0 -1.461113000E-03 1.235629262E+00 1.237090375E+0 -1.461113000E-03
1.700000000E+01 300 1.244880720E+00 1.241636049E+0 3.244671000E-03 1.244880720E+00 1.241636049E+0 3.244671000E-03
1.700000000E+01 305 1.234796277E+00 1.246191287E+0 -1.139501000E-02 1.234796277E+00 1.246191287E+0 -1.139501000E-02
1.700000000E+01 310 1.240243654E+00 1.250755530E+0 -1.051187600E-02 1.240243654E+00 1.250755530E+0 -1.051187600E-02
1.700000000E+01 315 1.247699400E+00 1.255327668E+0 -7.628268000E-03 1.247699400E+00 1.255327668E+0 -7.628268000E-03
1.700000000E+01 320 1.248776571E+00 1.259905385E+0 -1.112881400E-02 1.248776571E+00 1.259905385E+0 -1.112881400E-02
1.700000000E+01 325 1.258210669E+00 1.264483775E+0 -6.273106000E-03 1.258210669E+00 1.264483775E+0 -6.273106000E-03
1.700000000E+01 330 1.260203596E+00 1.269052507E+0 -8.848911000E-03 1.260203596E+00 1.269052507E+0 -8.848911000E-03
1.700000000E+01 335 1.261744312E+00 1.273590194E+0 -1.184588200E-02 1.261744312E+00 1.273590194E+0 -1.184588200E-02
1.700000000E+01 340 1.271114845E+00 1.278053429E+0 -6.938584000E-03 1.271114845E+00 1.278053429E+0 -6.938584000E-03
