B T nFsrh nFBsrh dnsrh nF nFB dn
1.649996187E+01 290 1.181817744E+00 1.185152243E+0 -3.334499000E-03 1.181817744E+00 1.185152243E+0 -3.334499000E-03
1.649996187E+01 295 1.186265437E+00 1.188762877E+0 -2.497440000E-03 1.186265437E+00 1.188762877E+0 -2.497440000E-03
1.649996187E+01 300 1.194004159E+00 1.192380337E+0 1.623822000E-03 1.194004159E+00 1.192380337E+0 1.623822000E-03
1.649996187E+01 305 1.192075925E+00 1.196002730E+0 -3.926805000E-03 1.192075925E+00 1.196002730E+0 -3.926805000E-03
1.649996187E+01 310 1.198218533E+00 1.199625624E+0 -1.407091000E-03 1.198218533E+00 1.199625624E+0 -1.407091000E-03
1.649996187E+01 315 1.201277097E+00 1.203238716E+0 -1.961619000E-03 1.201277097E+00 1.203238716E+0 -1.961619000E-03
1.649996187E+01 320 1.204074418E+00 1.206818514E+0 -2.744096000E-03 1.204074418E+00 1.206818514E+0 -2.744096000E-03
1.649996187E+01 325 1.209933534E+00 1.210312761E+0 -3.792270000E-04 1.209933534E+00 1.210312761E+0 -3.792270000E-04
1.649996187E+01 330 1.214860841E+00 1.213608286E+0 1.252555000E-03 1.214860841E+00 1.213608286E+0 1.252555000E-03
1.649996187E+01 335 1.218557031E+00 1.216467268E+0 2.089763000E-03 1.218557031E+00 1.216467268E+0 2.089763000E-03
1.649996187E+01 340 1.220707890E+00 1.218407937E+0 2.299953000E-03 1.220707890E+00 1.218407937E+0 2.299953000E-03
1.674996808E+01 290 1.193107045E+00 1.193260506E+0 -1.534610000E-04 1.193107045E+00 1.193260506E+0 -1.534610000E-04
1.674996808E+01 295 1.191269329E+00 1.197029795E+0 -5.760466000E-03 1.191269329E+00 1.197029795E+0 -5.760466000E-03
1.674996808E+01 300 1.199771843E+00 1.200807129E+0 -1.035286000E-03 1.199771843E+00 1.200807129E+0 -1.035286000E-03
1.674996808E+01 305 1.208099399E+00 1.204591965E+0 3.507434000E-03 1.208099399E+00 1.204591965E+0 3.507434000E-03
1.674996808E+01 310 1.206321498E+00 1.208383163E+0 -2.061665000E-03 1.206321498E+00 1.208383163E+0 -2.061665000E-03
1.674996808E+01 315 1.208766178E+00 1.212178190E+0 -3.412012000E-03 1.208766178E+00 1.212178190E+0 -3.412012000E-03
1.674996808E+01 320 1.211902797E+00 1.215971385E+0 -4.068588000E-03 1.211902797E+00 1.215971385E+0 -4.068588000E-03
1.674996808E+01 325 1.218818651E+00 1.219750239E+0 -9.315880000E-04 1.218818651E+00 1.219750239E+0 -9.315880000E-04
1.674996808E+01 330 1.225061692E+00 1.223487648E+0 1.574044000E-03 1.225061692E+00 1.223487648E+0 1.574044000E-03
1.674996808E+01 335 1.230391005E+00 1.227126237E+0 3.264768000E-03 1.230391005E+00 1.227126237E+0 3.264768000E-03
1.674996808E+01 340 1.234534190E+00 1.230547547E+0 3.986643000E-03 1.234534190E+00 1.230547547E+0 3.986643000E-03
1.700000000E+01 290 1.200510170E+00 1.201596429E+0 -1.086259000E-03 1.200510170E+00 1.201596429E+0 -1.086259000E-03
1.700000000E+01 295 1.209611822E+00 1.205528425E+0 4.083397000E-03 1.209611822E+00 1.205528425E+0 4.083397000E-03
1.700000000E+01 300 1.207913109E+00 1.209469029E+0 -1.555920000E-03 1.207913109E+00 1.209469029E+0 -1.555920000E-03
1.700000000E+01 305 1.216783220E+00 1.213418013E+0 3.365207000E-03 1.216783220E+00 1.213418013E+0 3.365207000E-03
1.700000000E+01 310 1.215336774E+00 1.217375004E+0 -2.038230000E-03 1.215336774E+00 1.217375004E+0 -2.038230000E-03
1.700000000E+01 315 1.218392723E+00 1.221339298E+0 -2.946575000E-03 1.218392723E+00 1.221339298E+0 -2.946575000E-03
1.700000000E+01 320 1.226679164E+00 1.225309426E+0 1.369738000E-03 1.226679164E+00 1.225309426E+0 1.369738000E-03
1.700000000E+01 325 1.229946191E+00 1.229282260E+0 6.639310000E-04 1.229946191E+00 1.229282260E+0 6.639310000E-04
1.700000000E+01 330 1.237208407E+00 1.233251110E+0 3.957297000E-03 1.237208407E+00 1.233251110E+0 3.957297000E-03
1.700000000E+01 335 1.243768499E+00 1.237201886E+0 6.566613000E-03 1.243768499E+00 1.237201886E+0 6.566613000E-03
1.700000000E+01 340 1.244179320E+00 1.241105456E+0 3.073864000E-03 1.244179320E+00 1.241105456E+0 3.073864000E-03
