B T nFsrh nFBsrh dnsrh nF nFB dn
1.524993176E+01 315 1.122958090E+00 1.129759216E+0 -6.801126000E-03 1.122958090E+00 1.129759216E+0 -6.801126000E-03
1.524993176E+01 320 1.107382547E+00 1.100121213E+0 7.261334000E-03 1.107382547E+00 1.100121213E+0 7.261334000E-03
1.524993176E+01 325 1.082623900E+00 1.065177564E+0 1.744633600E-02 1.082623900E+00 1.065177564E+0 1.744633600E-02
1.524993176E+01 330 1.018908262E+00 1.036488918E+0 -1.758065600E-02 1.018908262E+00 1.036488918E+0 -1.758065600E-02
1.524993176E+01 335 1.007593275E+00 1.018600193E+0 -1.100691800E-02 1.007593275E+00 1.018600193E+0 -1.100691800E-02
1.524993176E+01 340 1.007200961E+00 1.009100317E+0 -1.899356000E-03 1.007200961E+00 1.009100317E+0 -1.899356000E-03
1.549996187E+01 290 1.160674492E+00 1.159075803E+0 1.598689000E-03 1.160674492E+00 1.159075803E+0 1.598689000E-03
1.549996187E+01 295 1.166903539E+00 1.162058280E+0 4.845259000E-03 1.166903539E+00 1.162058280E+0 4.845259000E-03
1.549996187E+01 300 1.163800894E+00 1.164835509E+0 -1.034615000E-03 1.163800894E+00 1.164835509E+0 -1.034615000E-03
1.549996187E+01 305 1.168436621E+00 1.167070725E+0 1.365896000E-03 1.168436621E+00 1.167070725E+0 1.365896000E-03
1.549996187E+01 310 1.171699887E+00 1.167958006E+0 3.741881000E-03 1.171699887E+00 1.167958006E+0 3.741881000E-03
1.549996187E+01 315 1.164458684E+00 1.165726321E+0 -1.267637000E-03 1.164458684E+00 1.165726321E+0 -1.267637000E-03
1.549996187E+01 320 1.148272473E+00 1.157071757E+0 -8.799284000E-03 1.148272473E+00 1.157071757E+0 -8.799284000E-03
1.549996187E+01 325 1.133766967E+00 1.137746262E+0 -3.979295000E-03 1.133766967E+00 1.137746262E+0 -3.979295000E-03
1.549996187E+01 330 1.111934178E+00 1.106684000E+0 5.250178000E-03 1.111934178E+00 1.106684000E+0 5.250178000E-03
1.549996187E+01 335 1.093592736E+00 1.070996916E+0 2.259582000E-02 1.093592736E+00 1.070996916E+0 2.259582000E-02
1.549996187E+01 340 1.017128938E+00 1.041315902E+0 -2.418696400E-02 1.017128938E+00 1.041315902E+0 -2.418696400E-02
1.574996808E+01 290 1.165753137E+00 1.166551614E+0 -7.984770000E-04 1.165753137E+00 1.166551614E+0 -7.984770000E-04
1.574996808E+01 295 1.172685925E+00 1.169775315E+0 2.910610000E-03 1.172685925E+00 1.169775315E+0 2.910610000E-03
1.574996808E+01 300 1.173507534E+00 1.172962274E+0 5.452600000E-04 1.173507534E+00 1.172962274E+0 5.452600000E-04
1.574996808E+01 305 1.176033464E+00 1.176041781E+0 -8.317000000E-06 1.176033464E+00 1.176041781E+0 -8.317000000E-06
1.574996808E+01 310 1.181585610E+00 1.178839749E+0 2.745861000E-03 1.181585610E+00 1.178839749E+0 2.745861000E-03
1.574996808E+01 315 1.182241065E+00 1.180944524E+0 1.296541000E-03 1.182241065E+00 1.180944524E+0 1.296541000E-03
1.574996808E+01 320 1.181968029E+00 1.181434397E+0 5.336320000E-04 1.181968029E+00 1.181434397E+0 5.336320000E-04
1.574996808E+01 325 1.171742445E+00 1.178420986E+0 -6.678541000E-03 1.171742445E+00 1.178420986E+0 -6.678541000E-03
1.574996808E+01 330 1.162300576E+00 1.168639523E+0 -6.338947000E-03 1.162300576E+00 1.168639523E+0 -6.338947000E-03
1.574996808E+01 335 1.143648880E+00 1.148239129E+0 -4.590249000E-03 1.143648880E+00 1.148239129E+0 -4.590249000E-03
1.574996808E+01 340 1.126257509E+00 1.116534460E+0 9.723049000E-03 1.126257509E+00 1.116534460E+0 9.723049000E-03
1.600000000E+01 290 1.170272019E+00 1.174209184E+0 -3.937165000E-03 1.170272019E+00 1.174209184E+0 -3.937165000E-03
1.600000000E+01 295 1.177733513E+00 1.177601766E+0 1.317470000E-04 1.177733513E+00 1.177601766E+0 1.317470000E-04
1.600000000E+01 300 1.184951900E+00 1.180992494E+0 3.959406000E-03 1.184951900E+00 1.180992494E+0 3.959406000E-03
1.600000000E+01 305 1.182486067E+00 1.184366186E+0 -1.880119000E-03 1.182486067E+00 1.184366186E+0 -1.880119000E-03
1.600000000E+01 310 1.188986684E+00 1.187685383E+0 1.301301000E-03 1.188986684E+00 1.187685383E+0 1.301301000E-03
1.600000000E+01 315 1.189795091E+00 1.190860348E+0 -1.065257000E-03 1.189795091E+00 1.190860348E+0 -1.065257000E-03
1.600000000E+01 320 1.191386536E+00 1.193683061E+0 -2.296525000E-03 1.191386536E+00 1.193683061E+0 -2.296525000E-03
1.600000000E+01 325 1.195568404E+00 1.195689914E+0 -1.215100000E-04 1.195568404E+00 1.195689914E+0 -1.215100000E-04
1.600000000E+01 330 1.198182940E+00 1.195902274E+0 2.280666000E-03 1.198182940E+00 1.195902274E+0 2.280666000E-03
1.600000000E+01 335 1.189035167E+00 1.192429376E+0 -3.394209000E-03 1.189035167E+00 1.192429376E+0 -3.394209000E-03
1.600000000E+01 340 1.173764935E+00 1.182177845E+0 -8.412910000E-03 1.173764935E+00 1.182177845E+0 -8.412910000E-03
1.624993176E+01 290 1.184075991E+00 1.182079689E+0 1.996302000E-03 1.184075991E+00 1.182079689E+0 1.996302000E-03
1.624993176E+01 295 1.182506519E+00 1.185629901E+0 -3.123382000E-03 1.182506519E+00 1.185629901E+0 -3.123382000E-03
1.624993176E+01 300 1.190287597E+00 1.189185894E+0 1.101703000E-03 1.190287597E+00 1.189185894E+0 1.101703000E-03
1.624993176E+01 305 1.193026985E+00 1.192744245E+0 2.827400000E-04 1.193026985E+00 1.192744245E+0 2.827400000E-04
1.624993176E+01 310 1.195555595E+00 1.196296629E+0 -7.410340000E-04 1.195555595E+00 1.196296629E+0 -7.410340000E-04
1.624993176E+01 315 1.197213868E+00 1.199823172E+0 -2.609304000E-03 1.197213868E+00 1.199823172E+0 -2.609304000E-03
1.624993176E+01 320 1.201182925E+00 1.203277592E+0 -2.094667000E-03 1.201182925E+00 1.203277592E+0 -2.094667000E-03
1.624993176E+01 325 1.205466632E+00 1.206555083E+0 -1.088451000E-03 1.205466632E+00 1.206555083E+0 -1.088451000E-03
1.624993176E+01 330 1.210326909E+00 1.209425607E+0 9.013020000E-04 1.210326909E+00 1.209425607E+0 9.013020000E-04
1.624993176E+01 335 1.213991197E+00 1.211402962E+0 2.588235000E-03 1.213991197E+00 1.211402962E+0 2.588235000E-03
1.624993176E+01 340 1.215904400E+00 1.211512027E+0 4.392373000E-03 1.215904400E+00 1.211512027E+0 4.392373000E-03
1.649996187E+01 290 1.188924533E+00 1.190178815E+0 -1.254282000E-03 1.188924533E+00 1.190178815E+0 -1.254282000E-03
1.649996187E+01 295 1.187020371E+00 1.193887893E+0 -6.867522000E-03 1.187020371E+00 1.193887893E+0 -6.867522000E-03
1.649996187E+01 300 1.195070815E+00 1.197604691E+0 -2.533876000E-03 1.195070815E+00 1.197604691E+0 -2.533876000E-03
1.649996187E+01 305 1.203279264E+00 1.201328340E+0 1.950924000E-03 1.203279264E+00 1.201328340E+0 1.950924000E-03
1.649996187E+01 310 1.201363510E+00 1.205056871E+0 -3.693361000E-03 1.201363510E+00 1.205056871E+0 -3.693361000E-03
1.649996187E+01 315 1.205480569E+00 1.208785702E+0 -3.305133000E-03 1.205480569E+00 1.208785702E+0 -3.305133000E-03
1.649996187E+01 320 1.211452144E+00 1.212504271E+0 -1.052127000E-03 1.211452144E+00 1.212504271E+0 -1.052127000E-03
1.649996187E+01 325 1.214135721E+00 1.216188682E+0 -2.052961000E-03 1.214135721E+00 1.216188682E+0 -2.052961000E-03
1.649996187E+01 330 1.220400641E+00 1.219786157E+0 6.144840000E-04 1.220400641E+00 1.219786157E+0 6.144840000E-04
1.649996187E+01 335 1.225790163E+00 1.223183149E+0 2.607014000E-03 1.225790163E+00 1.223183149E+0 2.607014000E-03
1.649996187E+01 340 1.230086610E+00 1.226142422E+0 3.944188000E-03 1.230086610E+00 1.226142422E+0 3.944188000E-03
1.674996808E+01 290 1.193573576E+00 1.198507014E+0 -4.933438000E-03 1.193573576E+00 1.198507014E+0 -4.933438000E-03
1.674996808E+01 295 1.202382242E+00 1.202378730E+0 3.512000000E-06 1.202382242E+00 1.202378730E+0 3.512000000E-06
1.674996808E+01 300 1.200635320E+00 1.206258880E+0 -5.623560000E-03 1.200635320E+00 1.206258880E+0 -5.623560000E-03
1.674996808E+01 305 1.209309159E+00 1.210147165E+0 -8.380060000E-04 1.209309159E+00 1.210147165E+0 -8.380060000E-04
1.674996808E+01 310 1.217255101E+00 1.214043034E+0 3.212067000E-03 1.217255101E+00 1.214043034E+0 3.212067000E-03
1.674996808E+01 315 1.216234794E+00 1.217945332E+0 -1.710538000E-03 1.216234794E+00 1.217945332E+0 -1.710538000E-03
1.674996808E+01 320 1.218903469E+00 1.221851517E+0 -2.948048000E-03 1.218903469E+00 1.221851517E+0 -2.948048000E-03
1.674996808E+01 325 1.222282629E+00 1.225755946E+0 -3.473317000E-03 1.222282629E+00 1.225755946E+0 -3.473317000E-03
1.674996808E+01 330 1.229637496E+00 1.229646241E+0 -8.745000000E-06 1.229637496E+00 1.229646241E+0 -8.745000000E-06
1.674996808E+01 335 1.236362495E+00 1.233495760E+0 2.866735000E-03 1.236362495E+00 1.233495760E+0 2.866735000E-03
1.674996808E+01 340 1.242231488E+00 1.237248444E+0 4.983044000E-03 1.242231488E+00 1.237248444E+0 4.983044000E-03
1.700000000E+01 290 1.212006417E+00 1.207069190E+0 4.937227000E-03 1.212006417E+00 1.207069190E+0 4.937227000E-03
1.700000000E+01 295 1.210157642E+00 1.211107953E+0 -9.503110000E-04 1.210157642E+00 1.211107953E+0 -9.503110000E-04
1.700000000E+01 300 1.216208001E+00 1.215155600E+0 1.052401000E-03 1.216208001E+00 1.215155600E+0 1.052401000E-03
1.700000000E+01 305 1.217775620E+00 1.219211959E+0 -1.436339000E-03 1.217775620E+00 1.219211959E+0 -1.436339000E-03
1.700000000E+01 310 1.226883815E+00 1.223276804E+0 3.607011000E-03 1.226883815E+00 1.223276804E+0 3.607011000E-03
1.700000000E+01 315 1.225589823E+00 1.227349763E+0 -1.759940000E-03 1.225589823E+00 1.227349763E+0 -1.759940000E-03
1.700000000E+01 320 1.228948175E+00 1.231430140E+0 -2.481965000E-03 1.228948175E+00 1.231430140E+0 -2.481965000E-03
1.700000000E+01 325 1.237476768E+00 1.235516501E+0 1.960267000E-03 1.237476768E+00 1.235516501E+0 1.960267000E-03
1.700000000E+01 330 1.241038628E+00 1.239605805E+0 1.432823000E-03 1.241038628E+00 1.239605805E+0 1.432823000E-03
1.700000000E+01 335 1.248788982E+00 1.243691606E+0 5.097376000E-03 1.248788982E+00 1.243691606E+0 5.097376000E-03
1.700000000E+01 340 1.255847733E+00 1.247760404E+0 8.087329000E-03 1.255847733E+00 1.247760404E+0 8.087329000E-03
